Tolerance_ppm,Total_Simulated_Peaks,Total_Matched,Pooled_Match_Accuracy_pct,Mean_Of_Compound_Match_Accuracy_pct,Pooled_Mean_Position_Error_ppm
0.01,1473,81,5.4989816700611,15.21779007781178,0.003075481481481474
0.02,1473,121,8.214528173794976,19.720788583331885,0.0070830991735537285
0.05,1473,185,12.559402579769179,26.03803698003304,0.016602178378378393
