Metric,Value
Overall_Multiplicity_Accuracy_pct,33.333333333333336
Total_Matched_Resonances,96.0
Total_Missed_Resonances_FN,353.0
Total_Spurious_Resonances_FP,630.0
Singlet_Recall_pct,63.63636363636363
Singlet_Precision_pct,39.62264150943396
Doublet_Recall_pct,33.333333333333336
Doublet_Precision_pct,37.5
Triplet_Recall_pct,13.333333333333334
Triplet_Precision_pct,40.0
Quartet_Recall_pct,0.0
Quartet_Precision_pct,0.0
Multiplet_Recall_pct,15.0
Multiplet_Precision_pct,20.0
