Fold,Epoch,Train_Loss_MSE,Val_Loss_MSE
4,16,0.0009326072176918387,0.0009981115581467748
4,17,0.0009318941156379879,0.0009974912973120809
4,18,0.0009313541231676936,0.0009970352984964848
4,19,0.0009309693123213947,0.0009966765064746141
4,20,0.0009306473657488823,0.000996377202682197
4,21,0.0009303707047365606,0.0009961328469216824
4,22,0.0009301446843892336,0.0009961231844499707
4,23,0.0009299127850681543,0.0009956882568076253
4,24,0.0009296878706663847,0.0009958352893590927
4,25,0.0009295109775848687,0.0009956532157957554
4,26,0.0009292844915762544,0.0009954380802810192
4,27,0.0009290880989283323,0.0009953153785318136
4,28,0.0009288600413128734,0.0009953898843377829
4,29,0.0009286648710258305,0.0009952018735930324
4,30,0.0009284426923841238,0.0009952557738870382
5,1,0.0016183408442884684,0.001542797777801752
5,2,0.0013825824717059731,0.001313752611167729
5,3,0.0012450902722775936,0.0011810442665591836
5,4,0.0011566365137696266,0.0010962256928905845
5,5,0.001093969214707613,0.0010355740087106824
5,6,0.0010487535037100315,0.0009916003327816725
5,7,0.0010161419631913304,0.0009606914245523512
5,8,0.0009927997598424554,0.0009384852019138634
5,9,0.0009764712885953486,0.0009229378774762154
5,10,0.000965211889706552,0.0009123055497184396
5,11,0.0009576111915521324,0.0009050609660334885
5,12,0.0009525567875243723,0.000900216051377356
5,13,0.0009492236422374845,0.0008971434435807168
5,14,0.0009469919605180621,0.000895130739081651
5,15,0.0009455081890337169,0.0008933299104683101
5,16,0.0009445012547075748,0.0008925743168219924
5,17,0.0009437899570912123,0.0008917409577406943
5,18,0.0009433017112314701,0.0008915088255889714
5,19,0.0009428939083591104,0.000890685070771724
5,20,0.0009425731841474771,0.0008903790730983019
5,21,0.0009423223091289401,0.000890249852091074
5,22,0.000942080863751471,0.0008901243563741446
5,23,0.0009418645640835166,0.0008899220265448093
5,24,0.0009416620014235377,0.0008899863460101187
5,25,0.0009414881351403892,0.00088966463226825
5,26,0.0009412912768311799,0.0008896633516997099
5,27,0.0009411010541953146,0.0008893207414075732
5,28,0.0009409071644768119,0.0008892279583960772
5,29,0.0009406906901858747,0.0008888567099347711
5,30,0.0009404896991327405,0.0008888304000720382
6,1,0.0015995589783415198,0.0017063808627426624
6,2,0.0013634251663461328,0.0014753604773432016
6,3,0.0012274140026420355,0.0013425343204289675
6,4,0.0011400626972317696,0.0012568770907819271
6,5,0.0010781778255477548,0.001196200610138476
6,6,0.0010326746851205826,0.0011516804806888103
6,7,0.0009999312460422516,0.0011196042178198695
6,8,0.0009764310088939965,0.0010963587556034327
6,9,0.0009598268661648035,0.0010796543210744858
6,10,0.0009484136244282126,0.001068253070116043
6,11,0.0009406937751919031,0.0010605397401377559
6,12,0.0009355430956929922,0.0010557582136243582
6,13,0.0009321047691628337,0.001052399631589651
6,14,0.0009298165095970035,0.0010503315133973956
6,15,0.0009282864048145711,0.0010489383712410927
6,16,0.0009272461757063866,0.00104793522041291
6,17,0.0009265252156183124,0.001047418569214642
6,18,0.0009259876096621156,0.0010467927204445004
6,19,0.0009255809127353132,0.001046602032147348
6,20,0.0009252746240235865,0.0010462641948834062
6,21,0.0009250292787328362,0.001045992597937584
6,22,0.0009247995330952108,0.001046075252816081
6,23,0.0009245633846148849,0.0010457689641043544
6,24,0.0009243703680112958,0.00104575976729393
6,25,0.0009241814841516316,0.0010455748997628689
6,26,0.0009239904466085136,0.0010455844458192587
6,27,0.0009238144266419113,0.0010453674476593733
6,28,0.0009236158221028745,0.0010451818816363811
6,29,0.0009234581957571208,0.0010452719870954752
6,30,0.0009232166921719909,0.0010449804831296206
7,1,0.001613648608326912,0.0015733139589428902
7,2,0.0013788123615086079,0.0013368783984333277
7,3,0.0012435398530215025,0.0011998193804174662
7,4,0.0011573797091841698,0.0011120716808363795
7,5,0.0010958423372358084,0.0010503580560907722
7,6,0.0010503856465220451,0.001005078200250864
7,7,0.001017363858409226,0.0009717494249343872
7,8,0.0009935651905834675,0.0009480297449044883
7,9,0.0009767692536115646,0.0009313462069258094
7,10,0.0009652595035731792,0.0009199508931487799
7,11,0.0009574105497449636,0.0009123291238211095
7,12,0.0009522014879621565,0.0009068871731869876
7,13,0.0009487570496276021,0.0009035750408656895
7,14,0.0009464528411626816,0.0009012923110276461
7,15,0.0009449044591747224,0.0008997927070595324
7,16,0.0009438702836632729,0.0008986064931377769
7,17,0.0009431443177163601,0.000897871854249388
7,18,0.0009426316246390343,0.0008974357624538243
7,19,0.0009422136936336756,0.0008968868060037494
7,20,0.0009418884292244911,0.0008969311020337045
7,21,0.0009416220127604902,0.0008964651497080922
7,22,0.0009413821389898658,0.0008963512955233455
7,23,0.0009411585051566362,0.0008961779531091452
7,24,0.0009409661288373172,0.000896124285645783
7,25,0.0009407572797499597,0.0008958688122220337
7,26,0.0009405603050254285,0.000895684293936938
7,27,0.0009403537260368466,0.0008954738732427359
7,28,0.0009401938877999783,0.0008954200893640518
7,29,0.0009399800328537822,0.0008953261421993375
7,30,0.0009397847461514175,0.000895364792086184
8,1,0.0016176220960915089,0.0015488243661820889
8,2,0.001382466172799468,0.001312867971137166
8,3,0.001246041851118207,0.0011760168708860874
8,4,0.0011578924022614956,0.0010885512456297874
8,5,0.001095189363695681,0.0010261822026222944
8,6,0.0010500382632017136,0.0009816422825679183
8,7,0.00101758842356503,0.0009498448926024139
8,8,0.0009942881297320127,0.0009272706811316311
8,9,0.0009778717067092657,0.0009115386637859046
8,10,0.0009665717370808125,0.0009007815970107913
8,11,0.0009588855900801718,0.0008936982485465705
8,12,0.0009538228041492403,0.0008891078177839518
8,13,0.0009504337795078754,0.0008859747322276235
8,14,0.0009481794550083578,0.0008841183735057712
8,15,0.0009466363117098808,0.0008828474092297256
8,16,0.0009455918334424496,0.0008818756905384362
8,17,0.0009448581258766353,0.0008811929146759212
8,18,0.0009443241870030761,0.0008808757993392646
8,19,0.0009439284913241863,0.0008806369733065367
8,20,0.0009436028194613755,0.0008802638622000813
8,21,0.0009433358209207654,0.0008800358627922833
8,22,0.0009431227808818221,0.0008800218347460032
8,23,0.0009428951307199895,0.0008799402276054025
8,24,0.0009426965261809528,0.0008798224735073745
8,25,0.0009425018215551972,0.0008795277099125087
8,26,0.0009423009469173849,0.0008794618770480156
8,27,0.0009421207942068577,0.0008795098401606083
8,28,0.0009419249836355448,0.0008794083842076361
8,29,0.0009417247492820024,0.0008792350417934358
8,30,0.0009415399399586022,0.0008790974970906973
9,1,0.0016096346080303192,0.0016129470895975828
9,2,0.001374026178382337,0.0013794254045933485
9,3,0.0012389847543090582,0.0012433964293450117
9,4,0.0011514455545693636,0.0011560117127373815
9,5,0.0010891673155128956,0.001093782135285437
9,6,0.001043771393597126,0.0010486750397831202
9,7,0.0010111582232639194,0.0010164084378629923
9,8,0.0009878017008304596,0.0009931314270943403
9,9,0.0009711928432807326,0.0009769469033926725
9,10,0.0009597833268344402,0.0009658298804424703
9,11,0.000952088157646358,0.0009583823848515749
9,12,0.0009469266515225172,0.0009532143012620509
9,13,0.0009435328538529575,0.0009500562446191907
9,14,0.0009412668296135962,0.0009479117579758167
9,15,0.0009397307294420898,0.000946470012422651
9,16,0.0009386606980115175,0.0009453834500163794
9,17,0.0009379328112117946,0.0009446024778299034
9,18,0.0009374109795317054,0.0009441440925002098
9,19,0.0009370092302560806,0.000943766615819186
9,20,0.0009366999147459865,0.0009433896047994494
9,21,0.0009364414727315307,0.0009432714432477951
9,22,0.0009361904812976718,0.0009430494392290711
9,23,0.0009360091644339263,0.0009429571218788624
9,24,0.0009358281968161464,0.000942869286518544
9,25,0.0009356039226986468,0.0009425580501556396
9,26,0.0009354146895930171,0.0009423731244169176
9,27,0.0009352381457574666,0.0009421592694707215
9,28,0.0009350341279059649,0.00094200624153018
9,29,0.0009348421008326113,0.0009420472197234631
9,30,0.0009346451843157411,0.0009418207337148488
10,1,0.0016159452497959137,0.0015581140760332346
10,2,0.001380949979647994,0.001324227312579751
10,3,0.0012448141351342201,0.0011872369796037674
10,4,0.001158067723736167,0.001099251676350832
10,5,0.0010964536340907216,0.001037043402902782
10,6,0.0010507270926609635,0.0009921356104314327
10,7,0.0010177524527534842,0.0009595728479325771
10,8,0.0009940420277416706,0.0009362780256196856
10,9,0.0009772971970960498,0.0009197699837386608
10,10,0.0009658212657086551,0.0009087600046768785
10,11,0.000958080287091434,0.0009013164089992642
10,12,0.0009529864182695746,0.0008963317377492785
10,13,0.0009495066478848457,0.0008931460324674845
10,14,0.0009472533129155636,0.0008911882760003209
10,15,0.0009457329870201647,0.0008898083469830453
10,16,0.0009447300690226257,0.0008887638105079532
10,17,0.0009440088178962469,0.0008882546098902822
10,18,0.0009435032843612134,0.0008879267261363566
10,19,0.0009431067737750709,0.00088756054174155
10,20,0.0009428217308595777,0.0008874858031049371
10,21,0.0009425492025911808,0.0008874128689058125
10,22,0.0009423182345926762,0.000886901281774044
10,23,0.0009421170689165592,0.0008869798039086163
10,24,0.0009419277776032686,0.0008868893492035568
10,25,0.0009417342953383923,0.0008867666474543512
10,26,0.0009415351087227464,0.0008867232827469707
10,27,0.0009413640946149826,0.0008864444680511951
10,28,0.0009411746286787093,0.0008865765412338078
10,29,0.0009409724734723568,0.0008865502895787358
10,30,0.000940792029723525,0.0008863130933605134
