Fold,Epoch,Train_MSE,Val_MSE,Train_R2,Val_R2,Train_AuxAcc,Val_AuxAcc
1,1,0.5174461603164673,0.46408286690711975,-814.4853981112257,-671.2719516330295,0.22174720293209876,0.2771050347222222
1,2,0.42870503664016724,0.38702505826950073,-674.9956331794644,-560.6420610215929,0.3210991753472222,0.3717719184027778
1,3,0.35586652159690857,0.32323306798934937,-559.7194596655575,-469.61597934299044,0.41845100308641975,0.46035698784722223
1,4,0.29732394218444824,0.2699771225452423,-466.96691735350055,-393.8034637451172,0.49638370466820986,0.5225965711805556
1,5,0.2474747598171234,0.22483813762664795,-386.90842750455124,-327.0173363579644,0.5496660397376543,0.5674045138888889
1,6,0.2042190432548523,0.18516503274440765,-319.51573613484703,-269.81686113145616,0.5829053337191358,0.5911024305555556
1,7,0.16734585165977478,0.1506996750831604,-262.56052820653093,-220.26469285753038,0.6023763020833334,0.6066514756944444
1,8,0.13644126057624817,0.12263920158147812,-214.46382467010875,-179.56467480129666,0.6175220630787037,0.6202745225694445
1,9,0.11091843992471695,0.09954188019037247,-174.1089727519471,-143.3136756049262,0.6278452932098766,0.6404513888888889
1,10,0.08955616503953934,0.08132034540176392,-139.4253914138417,-115.98232345581054,0.640110797646605,0.6464084201388889
1,11,0.07197028398513794,0.06921516358852386,-112.17943434774139,-104.72528784010146,0.6508330922067901,0.6170572916666667
1,12,0.06282208859920502,0.05733218044042587,-98.00359437966053,-84.453277375963,0.596094352816358,0.5840657552083334
1,13,0.051602259278297424,0.04746655374765396,-80.6542104203024,-69.80086352030436,0.5801848234953704,0.5807508680555555
1,14,0.04305988550186157,0.03980039432644844,-66.8481353065114,-58.68576995001899,0.5753707320601852,0.5762749565972223
1,15,0.0360676646232605,0.03365115448832512,-56.07439615579299,-49.703491825527614,0.5698133680555556,0.5711751302083333
1,16,0.030660323798656464,0.02872888557612896,-47.44965279897054,-42.48392802344428,0.5655617042824074,0.5652072482638889
1,17,0.02603869140148163,0.02476641535758972,-40.162700564773,-36.58428802490234,0.5643844039351852,0.5784613715277778
1,18,0.022248178720474243,0.021716730669140816,-34.16453384587794,-32.003837203979494,0.5804301697530864,0.5754503038194444
1,19,0.01962592452764511,0.019607048481702805,-29.93381149916001,-28.70858473247952,0.5756142698688271,0.5721354166666667
1,20,0.017241567373275757,0.017100416123867035,-26.056924377841714,-25.056225734286837,0.5682496624228395,0.5658474392361111
1,21,0.015383519232273102,0.014592612162232399,-23.282430592878367,-20.745395056406657,0.5616747444058642,0.5621039496527778
1,22,0.013562572188675404,0.012758651748299599,-20.213387517575864,-18.162163511912027,0.5562234760802469,0.5554361979166667
1,23,0.011962180957198143,0.011752687394618988,-17.768803639470796,-16.402029355367024,0.5496720679012346,0.5487141927083333
1,24,0.010880475863814354,0.011130975559353828,-15.934212611634054,-15.124009927113852,0.5436583719135802,0.5431315104166666
1,25,0.009873658418655396,0.009110687300562859,-14.350719306498398,-12.776233614815606,0.5389835310570987,0.5362575954861111
1,26,0.00872874166816473,0.008291012607514858,-12.634715992138709,-11.528898154364692,0.5361177420910493,0.5331814236111111
1,27,0.007938927039504051,0.007585376501083374,-11.332390399626744,-10.454882081349691,0.5335003134645062,0.5309461805555555
1,28,0.007264789193868637,0.006948944181203842,-10.268855998251173,-9.478484678268433,0.5312765239197531,0.5286512586805555
1,29,0.006554894149303436,0.006406010128557682,-9.05477428936664,-8.648682890997993,0.5277193045910494,0.5257975260416666
1,30,0.006015687715262175,0.005934546701610088,-8.198936025595959,-7.924081701702542,0.5260302131558642,0.5247287326388889
1,31,0.005575090646743774,0.005510437767952681,-7.506815714600646,-7.271405802832709,0.525047622492284,0.5241319444444444
1,32,0.0051792943850159645,0.005132943391799927,-6.877441555188026,-6.689329104953342,0.5243622202932099,0.5226725260416667
1,33,0.004824104253202677,0.004792992956936359,-6.317023445058752,-6.163228432337443,0.5234977816358025,0.5220648871527778
1,34,0.0045115286484360695,0.004490009509027004,-5.806411610120609,-5.692782992786832,0.5226417824074074,0.5207790798611112
1,35,0.004225702490657568,0.0042154137045145035,-5.35722591906418,-5.26429136329227,0.5223976417824074,0.521630859375
1,36,0.003970195539295673,0.0039679547771811485,-4.951207276038182,-4.877604651451111,0.5219931520061728,0.5205729166666667
1,37,0.0037390172947198153,0.003746837144717574,-4.582078508977537,-4.532617176903619,0.521118465470679,0.5195746527777778
1,38,0.0035333798732608557,0.003548682201653719,-4.251502504760836,-4.222133005989923,0.5205445842978395,0.5196017795138889
1,39,0.0033474883530288935,0.0033664549700915813,-3.958080952255814,-3.9348981486426458,0.5214138454861111,0.52080078125
1,40,0.00317961722612381,0.0032043433748185635,-3.68805056059802,-3.680626236067878,0.5223952305169753,0.5222113715277777
1,41,0.0030256088357418776,0.003052931744605303,-3.4444686866100924,-3.440964346461826,0.524098186728395,0.5231608072916667
1,42,0.002884787740185857,0.0029173726215958595,-3.2161258547394365,-3.2270931084950765,0.5241470148533951,0.5230902777777777
1,43,0.0027576424181461334,0.0027932203374803066,-3.0124762805891625,-3.029968762397766,0.5243091724537037,0.5238009982638889
1,44,0.0026408107951283455,0.0026779938489198685,-2.8246156342235613,-2.8472316635979547,0.5252236448688271,0.5252170138888889
1,45,0.0025331354700028896,0.002573329024016857,-2.6518909692764283,-2.68106586933136,0.5265329619984568,0.52578125
