Fold,Epoch,Train_MSE,Val_MSE,Train_R2,Val_R2
1,1,0.13232360780239105,0.04516148939728737,-214.1864524193752,-64.13107185363769
1,2,0.00602820236235857,0.003097512759268284,-8.169689623514811,-3.004046278529697
1,3,0.0026875378098338842,0.0027162255719304085,-2.7852698062673027,-2.2310826937357584
1,4,0.001843107515014708,0.0018975867424160242,-1.4132316205236646,-1.1226357910368177
1,5,0.0015328326262533665,0.0017539002001285553,-0.9124662937941375,-1.1322301864624023
1,6,0.0013266158057376742,0.0016621050890535116,-0.6058041596118314,-0.9288486692640516
1,7,0.0011753365397453308,0.0010347337229177356,-0.3703340681982629,-0.2015705598725213
1,8,0.0011258925078436732,0.0013327877968549728,-0.3197783330340444,-0.46802053451538084
1,9,0.0010002544149756432,0.0010211023036390543,-0.12040929823745916,-0.10892781416575113
1,10,0.0009183121146634221,0.00084814487490803,-0.012680008970660928,0.09853091372383965
1,11,0.0009520513704046607,0.0008083702996373177,-0.048383876865292774,0.1520916051334805
1,12,0.0008818723144941032,0.001052551669999957,0.03327256455833529,-0.0746379017829895
1,13,0.0008129708003252745,0.0011710042599588633,0.14224000153718172,-0.1834323485692342
1,14,0.0008036353392526507,0.0007661777781322598,0.1724262300832772,0.2474529676967197
1,15,0.0007506754482164979,0.0009172752033919096,0.2194523337446613,0.11169463131162856
1,16,0.0007187578012235463,0.0006761165568605065,0.26800793880297813,0.3424913287162781
1,17,0.0006927139475010335,0.0006662131054326892,0.2981371415985955,0.3458163579305013
1,18,0.000697992043569684,0.0006412554066628218,0.2956961614114267,0.3646510746743944
1,19,0.0006483071483671665,0.0006679752841591835,0.3539056365872607,0.326610619492001
1,20,0.0006734576309099793,0.000670362263917923,0.34279169859709563,0.3680445790290833
1,21,0.0006218546768650413,0.0006213446613401175,0.38943972175503955,0.3910869240760803
1,22,0.0005947437603026628,0.0009071330423466861,0.415582956649639,0.14127056466208565
1,23,0.0006319767562672496,0.0005504312575794756,0.38650372764210644,0.47058276070488825
1,24,0.0006039364961907268,0.0006837010150775313,0.4157330992781086,0.33768109215630426
1,25,0.0005994288367219269,0.0006784531287848949,0.41663973581643754,0.3580783698293898
1,26,0.0005638046422973275,0.0005742182256653905,0.45330505591851694,0.4493566513061523
1,27,0.0005689690005965531,0.0005384663236327469,0.4506843054736102,0.5077790896097819
1,28,0.0005593780661001801,0.0005239215679466724,0.46605144606696236,0.5080492655436198
1,29,0.000526295742020011,0.0005445252172648907,0.496308633869077,0.5046206858423021
1,30,0.000523444265127182,0.0005627418868243694,0.4914642126471908,0.482508651415507
1,31,0.0005171957309357822,0.0005815916229039431,0.5030809021290438,0.4667082044813368
1,32,0.0005047770100645721,0.000561155378818512,0.5215105112688041,0.4881915887196859
1,33,0.0005045892903581262,0.0005293076392263174,0.5177286075957027,0.5251028577486674
1,34,0.0004885420203208923,0.0007078615017235279,0.5310270862814821,0.3494546227984958
1,35,0.0005205717170611024,0.0005029597086831927,0.5073438361839012,0.5384389731619094
1,36,0.0005263981292955577,0.0005343260709196329,0.4920214941472183,0.5136223687065973
1,37,0.0004918983904644847,0.000482215458760038,0.5245345710236349,0.5618979891141256
1,38,0.0004778727306984365,0.0005268908571451902,0.5434193119590665,0.5270497732692294
1,39,0.0004893721779808402,0.0006961406907066703,0.5326457680007558,0.36683036618762543
1,40,0.0004593686026055366,0.0005921190604567528,0.5586280088365814,0.4674230231179131
1,41,0.0004481656360439956,0.0004882382636424154,0.5714090400271945,0.5674620959493849
1,42,0.0004274368693586439,0.0005237809382379055,0.5882223688525918,0.5403818713294135
1,43,0.00042561651207506657,0.0005693075363524258,0.5907713770866394,0.4896213955349392
1,44,0.00044345040805637836,0.0006579315522685647,0.5789008883782375,0.396437837017907
1,45,0.000415775110013783,0.0006485416670329869,0.6017158212485136,0.42490306033028497
1,46,0.0004165841965004802,0.0005682713817805052,0.6043016530849316,0.4942139426867167
1,47,0.0004015069280285388,0.0005115765379741788,0.6144466266219999,0.5554771145184835
1,48,0.0003871720109600574,0.0004778483125846833,0.6292856684437504,0.5839870744281345
1,49,0.0003829352790489793,0.0005112473154440522,0.6335229036248761,0.5451403551631504
1,50,0.0003708806470967829,0.0004641422419808805,0.6435675946282752,0.5919427659776476
1,51,0.000366930675227195,0.0004561728856060654,0.646609244376053,0.603417268064287
1,52,0.000359079975169152,0.0005216497811488807,0.6529979688149912,0.5423941002951728
1,53,0.0003592812572605908,0.00056106923148036,0.6522443050219688,0.5058074010743036
1,54,0.0003537565644364804,0.00048575521213933825,0.6586657893510512,0.581915189160241
1,55,0.0003480809973552823,0.0005239436868578196,0.6620935887466243,0.5338363726933797
1,56,0.00035324355121701956,0.000595570367295295,0.6573596754191834,0.4416097217135959
1,57,0.0003512335242703557,0.0004761930031236261,0.6564639053226989,0.5841408570607504
1,58,0.0003449167124927044,0.0004866935487370938,0.6671311709615919,0.577599479092492
1,59,0.00035457510966807604,0.00044096348574385047,0.6518389453122645,0.61884546412362
1,60,0.000342724088113755,0.0005054038483649492,0.6641066415810291,0.5592302454842462
1,61,0.00031698591192252934,0.0005812151357531548,0.6927951743573318,0.4898820479710897
1,62,0.0003430900105740875,0.000547584262676537,0.6710053401228823,0.5089776330524021
1,63,0.00032554264180362225,0.0005087152821943164,0.6788737224943844,0.546494354142083
1,64,0.00030944307218305767,0.00047502134111709893,0.6981090661920147,0.587615692615509
1,65,0.00030724453972652555,0.0005520002450793982,0.7011023767200517,0.5028781983587477
1,66,0.0003016278496943414,0.0004953057505190372,0.6986408417607531,0.5670895165867276
1,67,0.00029873999301344156,0.00044082311796955764,0.707991381486257,0.61462930838267
1,68,0.0002934596559498459,0.000504370080307126,0.7152765265217533,0.5617127696673075
1,69,0.00027789355954155326,0.0004920816281810403,0.7268615637296512,0.5692180739508734
1,70,0.0002898513921536505,0.0004974434850737453,0.7159597137827932,0.5567390587594774
1,71,0.0002709480468183756,0.0004494556924328208,0.7329794670328682,0.6126475400394864
1,72,0.00027284654788672924,0.00048274302389472723,0.7308951264546242,0.5837903459866841
1,73,0.00026419362984597683,0.000436430680565536,0.7392602002179182,0.6219694097836812
1,74,0.0002603620523586869,0.0004905601381324232,0.7418192176171291,0.5645234982172648
