Tolerance_ppm,Total_Simulated_Peaks,Total_Matched,Pooled_Match_Accuracy_pct,Mean_Of_Compound_Match_Accuracy_pct,Pooled_Mean_Position_Error_ppm
0.01,1473,423,28.716904276985744,42.65800328074493,0.0031164562647754065
0.02,1473,486,32.9938900203666,46.32093202418802,0.004666621399176952
0.05,1473,563,38.22131704005431,50.69647310318965,0.008663968028419174
