Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,30,10,0.002929999999999988,50.0
451,0.02,20,30,10,0.002929999999999988,50.0
451,0.05,20,30,13,0.011268461538461453,65.0
452,0.01,86,21,13,0.004696615384615333,15.116279069767442
452,0.02,86,21,16,0.0068678749999999955,18.6046511627907
452,0.05,86,21,20,0.014039549999999984,23.25581395348837
453,0.01,2,9,2,0.0012199999999999989,100.0
453,0.02,2,9,2,0.0012199999999999989,100.0
453,0.05,2,9,2,0.0012199999999999989,100.0
454,0.01,9,5,1,0.004883000000000082,11.11111111111111
454,0.02,9,5,2,0.009766499999999956,22.22222222222222
454,0.05,9,5,2,0.009766499999999956,22.22222222222222
455,0.01,22,21,3,0.0032566666666666855,13.636363636363637
455,0.02,22,21,5,0.00879000000000003,22.727272727272727
455,0.05,22,21,7,0.013602857142857123,31.818181818181817
456,0.01,58,8,6,0.0020333333333333314,10.344827586206897
456,0.02,58,8,7,0.003487142857142863,12.068965517241379
456,0.05,58,8,8,0.0057974999999999555,13.793103448275861
457,0.01,34,26,11,0.004215454545454547,32.35294117647059
457,0.02,34,26,12,0.004881666666666673,35.294117647058826
457,0.05,34,26,16,0.01205375000000003,47.05882352941177
458,0.01,30,10,4,0.003662499999999902,13.333333333333334
458,0.02,30,10,5,0.006347999999999932,16.666666666666668
458,0.05,30,10,5,0.006347999999999932,16.666666666666668
459,0.01,43,23,3,0.0016266666666666652,6.976744186046512
459,0.02,43,23,4,0.005492500000000011,9.30232558139535
459,0.05,43,23,4,0.005492500000000011,9.30232558139535
460,0.01,1,4,1,0.0,100.0
460,0.02,1,4,1,0.0,100.0
460,0.05,1,4,1,0.0,100.0
461,0.01,18,3,3,0.002440000000000072,16.666666666666668
461,0.02,18,3,3,0.002440000000000072,16.666666666666668
461,0.05,18,3,3,0.002440000000000072,16.666666666666668
462,0.01,27,10,8,0.0051875000000000115,29.62962962962963
462,0.02,27,10,8,0.0051875000000000115,29.62962962962963
462,0.05,27,10,9,0.009765555555555534,33.333333333333336
463,0.01,39,6,4,0.003054999999999919,10.256410256410257
463,0.02,39,6,5,0.004885999999999946,12.820512820512821
463,0.05,39,6,6,0.009361666666666638,15.384615384615385
464,0.01,37,67,34,0.003948235294117625,91.89189189189189
