Fold,Epoch,Train_Loss_MSE,Val_Loss_MSE
2,50,0.0009300223318859935,0.0009923515608534217
2,51,0.0009300241945311427,0.0009923737961798906
2,52,0.0009300217498093843,0.0009924937039613724
2,53,0.000930010515730828,0.000992378918454051
2,54,0.0009300175588577986,0.0009924995247274637
2,55,0.0009300177916884422,0.0009924503974616528
2,56,0.000930026697460562,0.0009924325859174132
2,57,0.0009300202946178615,0.00099241454154253
2,58,0.000930015929043293,0.0009924129117280245
2,59,0.0009300176752731204,0.0009923616889864206
2,60,0.0009300212259404361,0.000992330489680171
2,61,0.0009300285601057112,0.0009925190825015306
2,62,0.0009300233796238899,0.0009923280449584126
2,63,0.0009300244855694473,0.000992373563349247
2,64,0.0009300154633820057,0.0009923421312123537
2,65,0.0009300237288698554,0.0009923242032527924
2,66,0.0009300202364102006,0.0009923132602125406
2,67,0.0009300234960392118,0.0009923409670591354
2,68,0.0009300185483880341,0.0009924197802320123
2,69,0.0009300403762608767,0.000992359360679984
2,70,0.0009300295496359468,0.0009922339813783765
2,71,0.000930025358684361,0.0009923449251800776
2,72,0.0009300296660512686,0.0009924748446792364
2,73,0.0009300284436903894,0.0009924797341227531
2,74,0.0009300157544203103,0.0009922782192006707
2,75,0.0009300151723437011,0.0009924147743731737
2,76,0.0009300197707489133,0.0009923744946718216
2,77,0.000930020643863827,0.000992347253486514
2,78,0.0009300198289565742,0.0009923878824338317
2,79,0.0009300230303779244,0.0009923209436237812
2,80,0.0009300250094383955,0.0009922869503498077
2,81,0.0009300208766944706,0.0009923350298777223
2,82,0.0009300181991420686,0.000992453540675342
2,83,0.000930028734728694,0.0009923906764015555
2,84,0.0009300211095251143,0.0009923592442646623
2,85,0.0009300287929363549,0.0009923981269821525
2,86,0.0009300184319727123,0.0009923980105668306
2,87,0.0009300270467065275,0.0009923225734382868
2,88,0.0009300180245190859,0.0009922843892127275
2,89,0.0009300264064222574,0.0009922427125275135
2,90,0.0009300197125412524,0.0009923451580107212
2,91,0.0009300356032326818,0.0009923168690875173
2,92,0.0009300204692408442,0.000992268556728959
2,93,0.0009300183737650514,0.0009924042969942093
2,94,0.0009300326346419752,0.0009924222249537706
2,95,0.0009300276869907975,0.0009923322359099984
2,96,0.0009300325764343143,0.0009924187324941158
2,97,0.0009300237288698554,0.0009924134938046336
2,98,0.0009300295496359468,0.0009924119804054499
2,99,0.0009300339152105153,0.000992489978671074
2,100,0.0009300332167185843,0.0009923884645104408
2,101,0.0009300467791035771,0.000992573332041502
2,102,0.0009300403762608767,0.0009924358455464244
2,103,0.0009300297242589295,0.0009923725156113505
2,104,0.0009300236124545336,0.000992319080978632
2,105,0.0009300265228375793,0.0009924129117280245
2,106,0.0009300275123678148,0.0009923424804583192
2,107,0.0009300366509705782,0.0009924646001309156
2,108,0.0009300343226641417,0.0009923167526721954
2,109,0.0009300446836277843,0.0009924122132360935
2,110,0.0009300293168053031,0.0009923866018652916
2,111,0.0009300205274485052,0.0009924309561029077
2,112,0.0009300227393396199,0.000992447603493929
2,113,0.0009300175588577986,0.000992405228316784
2,114,0.0009300290839746594,0.0009924910264089704
2,115,0.0009300240781158209,0.0009924815967679024
2,116,0.0009300237288698554,0.0009923055768013
2,117,0.000930020643863827,0.0009922394528985023
2,118,0.0009300359524786472,0.00099231640342623
2,119,0.0009300261735916138,0.0009924338664859533
2,120,0.0009300346137024462,0.0009924048790708184
2,121,0.0009300204110331833,0.0009922728640958667
2,122,0.0009300370002165437,0.0009922661120072007
2,123,0.0009300246019847691,0.0009923437610268593
2,124,0.0009300236124545336,0.000992421992123127
2,125,0.0009300321107730269,0.0009924841579049826
2,126,0.0009300279198214412,0.0009922374738380313
2,127,0.0009300384554080665,0.0009925253689289093
2,128,0.0009300396195612848,0.0009922857861965895
2,129,0.000930043519474566,0.0009924238547682762
2,130,0.0009300244855694473,0.0009923968464136124
2,131,0.0009300435776822269,0.0009923579636961222
2,132,0.0009300237288698554,0.000992504647001624
2,133,0.0009300282108597457,0.0009925735648721457
2,134,0.0009300379897467792,0.0009923242032527924
2,135,0.0009300243109464645,0.0009923555189743638
2,136,0.00093002401990816,0.0009923081379383802
2,137,0.0009300223318859935,0.000992393121123314
2,138,0.0009300279780291021,0.0009923186153173447
2,139,0.0009300317615270615,0.000992354704067111
2,140,0.0009300191304646432,0.0009924299083650112
2,141,0.0009300250094383955,0.0009923514444380999
2,142,0.0009300436940975487,0.000992360757663846
2,143,0.0009300262900069356,0.0009923508623614907
2,144,0.0009300237288698554,0.0009922964964061975
2,145,0.0009300385136157274,0.0009924289770424366
2,146,0.0009300272213295102,0.0009924478363245726
2,147,0.0009300285018980503,0.0009923889301717281
2,148,0.0009300434030592442,0.00099232979118824
2,149,0.0009300180245190859,0.000992290792055428
2,150,0.0009300262900069356,0.0009923509787768126
3,1,0.0018300081137567759,0.0018195960437878966
3,2,0.0016164882108569145,0.0016074823215603828
3,3,0.001453664735890925,0.0014459327794611454
3,4,0.0013293928932398558,0.0013227332383394241
3,5,0.0012343738926574588,0.0012286065611988306
3,6,0.0011616272386163473,0.0011566882021725178
3,7,0.0011059597600251436,0.0011015451746061444
3,8,0.0010636101942509413,0.0010596958454698324
3,9,0.0010314717656001449,0.0010280492715537548
3,10,0.0010070988209918141,0.0010041921632364392
3,11,0.0009886741172522306,0.0009861853905022144
3,12,0.0009749121963977814,0.000972638837993145
3,13,0.0009646003600209951,0.000962710240855813
3,14,0.0009569348185323179,0.0009551607072353363
3,15,0.0009512364631518722,0.0009497100254520774
3,16,0.0009470879449509084,0.0009457904961891472
3,17,0.0009440170251764357,0.0009429317433387041
3,18,0.0009417987312190235,0.0009408819023519754
3,19,0.0009401827119290829,0.0009393335785716772
3,20,0.0009390262421220541,0.0009383069700561464
3,21,0.0009382008574903011,0.0009375439258292317
3,22,0.0009376246598549187,0.0009372179047204554
3,23,0.0009372179629281163,0.0009368511964567006
3,24,0.0009369176696054637,0.0009365458972752094
3,25,0.0009367173770442605,0.0009365481091663241
3,26,0.0009365763980895281,0.0009363768622279167
3,27,0.0009364727884531021,0.0009362504933960736
3,28,0.0009364007273688912,0.0009362580603919923
3,29,0.0009363481076434255,0.0009361821576021612
3,30,0.0009363191784359515,0.0009359548566862941
3,31,0.0009363128920085728,0.0009361946140415967
3,32,0.0009362893761135638,0.0009360885014757514
3,33,0.0009362724958918989,0.0009362335549667478
3,34,0.0009362755226902664,0.0009361571865156293
3,35,0.0009362645214423537,0.0009362148120999336
3,36,0.0009362627752125263,0.00093621521955356
3,37,0.0009362545097246766,0.0009359472314827144
3,38,0.0009362604469060898,0.0009362282580696046
3,39,0.0009362577111460268,0.0009362954879179597
3,40,0.0009362557902932167,0.0009363585850223899
3,41,0.0009362598066218197,0.0009362243581563234
3,42,0.0009362599230371416,0.0009361233678646386
3,43,0.0009362538694404066,0.0009360784315504134
3,44,0.0009362568962387741,0.0009361664997413754
3,45,0.0009362536948174238,0.0009360321564599872
3,46,0.0009362541604787111,0.0009361790725961328
3,47,0.000936258991714567,0.0009362406563013792
3,48,0.0009362591663375497,0.0009361080592498183
3,49,0.0009362574201077223,0.0009360729600302875
3,50,0.000936248223297298,0.0009362285491079092
3,51,0.0009362496202811599,0.000936108932364732
3,52,0.0009362658020108938,0.0009362765704281628
3,53,0.0009362565469928086,0.0009361554984934628
3,54,0.0009362712153233588,0.0009362353011965752
3,55,0.0009362628916278481,0.0009361670818179846
3,56,0.0009362494456581771,0.0009361220872960985
3,57,0.0009362613200210035,0.0009361078264191747
3,58,0.0009362541604787111,0.0009360280237160623
3,59,0.0009362576529383659,0.0009362137643620372
3,60,0.0009362534037791193,0.0009362499695271254
3,61,0.000936273718252778,0.0009363022400066257
3,62,0.000936261611059308,0.0009361444972455502
3,63,0.000936259631998837,0.0009363400749862194
3,64,0.0009362563141621649,0.0009363816934637725
3,65,0.0009362637065351009,0.0009362221462652087
3,66,0.0009362621349282563,0.0009362463606521487
3,67,0.0009362564887851477,0.0009363305289298296
3,68,0.0009362631244584918,0.0009361669654026628
3,69,0.000936260330490768,0.0009361845441162586
3,70,0.0009362646960653365,0.0009361441479995847
3,71,0.0009362556738778949,0.0009361317497678101
3,72,0.0009362612036056817,0.0009362807031720877
3,73,0.0009362638229504228,0.0009362666169181466
3,74,0.0009362645214423537,0.0009360485710203648
3,75,0.0009362652199342847,0.000936137861572206
3,76,0.000936260970775038,0.0009361684788018465
3,77,0.0009362623677588999,0.0009361303527839482
3,78,0.0009362596902064979,0.0009361139964312315
3,79,0.0009362669079564512,0.0009361750562675297
3,80,0.0009362619603052735,0.000936291238758713
3,81,0.0009362731943838298,0.0009363355347886682
3,82,0.0009362734272144735,0.0009363123099319637
3,83,0.000936265045311302,0.0009362691780552268
3,84,0.0009362813434563577,0.0009363283170387149
3,85,0.0009362752898596227,0.0009362809360027313
3,86,0.0009362674318253994,0.0009365123696625233
3,87,0.000936261611059308,0.0009363192948512733
3,88,0.0009362680721096694,0.000936429831199348
3,89,0.0009362695273011923,0.0009365310543216765
3,90,0.0009362618438899517,0.0009362858254462481
3,91,0.000936258991714567,0.000936249503865838
3,92,0.0009362659184262156,0.0009363057906739414
3,93,0.0009362585260532796,0.0009362747659906745
3,94,0.0009362762793898582,0.0009360871626995504
3,95,0.0009362651617266238,0.0009360373951494694
3,96,0.000936256954446435,0.0009362606215290725
3,97,0.0009362603886984289,0.0009362695273011923
3,98,0.0009362581768073142,0.0009362759301438928
3,99,0.0009362573619000614,0.0009362292475998402
3,100,0.0009362620767205954,0.0009360467083752155
3,101,0.0009362627752125263,0.0009360897820442915
3,102,0.0009362635901197791,0.0009360029944218695
3,103,0.0009362603886984289,0.0009360046242363751
3,104,0.0009362628916278481,0.0009362456621602178
3,105,0.0009362640557810664,0.0009362356504425406
3,106,0.0009362705750390887,0.0009362067212350667
3,107,0.0009362660348415375,0.0009362334385514259
3,108,0.0009362678974866867,0.0009362088167108595
3,109,0.0009362666169181466,0.0009363568387925625
3,110,0.0009362653945572674,0.0009363320423290133
3,111,0.0009362580603919923,0.0009361025877296925
3,112,0.000936259631998837,0.0009361177799291909
3,113,0.0009362579439766705,0.0009360830299556255
3,114,0.000936273077968508,0.0009362270357087255
3,115,0.000936279131565243,0.0009362110868096352
3,116,0.0009362681885249913,0.000936135184019804
3,117,0.0009362622513435781,0.0009362408891320229
3,118,0.0009362652199342847,0.0009363761055283248
3,119,0.000936260330490768,0.0009362914133816957
3,120,0.0009362585842609406,0.0009363463614135981
3,121,0.000936272437684238,0.0009364347788505256
3,122,0.0009362712153233588,0.0009364805882796645
3,123,0.0009362752316519618,0.0009364532306790352
3,124,0.000936269061639905,0.0009363590506836772
3,125,0.0009362722630612552,0.0009363249409943819
3,126,0.0009362699929624796,0.0009361232514493167
3,127,0.0009362701093778014,0.0009362645214423537
3,128,0.0009362644050270319,0.0009361134143546224
3,129,0.000936264987103641,0.000936186290346086
3,130,0.0009362718556076288,0.00093608140014112
3,131,0.0009362723212689161,0.0009362070704810321
3,132,0.0009362763958051801,0.000936110969632864
3,133,0.0009362791897729039,0.0009362957207486033
3,134,0.000936284486670047,0.0009362837881781161
3,135,0.0009362731943838298,0.0009361524134874344
3,136,0.0009362600394524634,0.000935995252802968
3,137,0.0009362691198475659,0.0009362835553474724
3,138,0.0009362649288959801,0.0009361931588500738
3,139,0.0009362642886117101,0.0009361404227092862
3,140,0.0009362762211821973,0.0009361131233163178
3,141,0.0009362695273011923,0.0009360852418467402
3,142,0.0009362874552607536,0.0009361841948702931
3,143,0.0009362886776216328,0.000936416327022016
3,144,0.0009362662676721811,0.0009363238932564855
3,145,0.0009362659766338766,0.0009362559649161994
3,146,0.0009362637065351009,0.0009362801210954785
3,147,0.0009362598066218197,0.0009362481068819761
3,148,0.0009362666169181466,0.0009363517165184021
3,149,0.0009362698765471578,0.000936292577534914
3,150,0.0009362688288092613,0.0009362230193801224
4,1,0.0018223198130726814,0.0018906851764768362
4,2,0.0016091924626380205,0.0016772456001490355
4,3,0.0014465637505054474,0.0015141795156523585
4,4,0.0013224834110587835,0.0013898795004934072
4,5,0.0012275371700525284,0.0012946086935698986
4,6,0.0011547824833542109,0.0012214090675115585
4,7,0.0010992720490321517,0.001165587455034256
4,8,0.0010568986181169748,0.0011229121591895819
4,9,0.0010247412137687206,0.0010905495146289468
4,10,0.0010004490613937378,0.0010660631814971566
4,11,0.0009820815175771713,0.0010475326562300324
4,12,0.0009682989912107587,0.0010335077531635761
4,13,0.0009580252226442099,0.0010232029017060995
4,14,0.0009503784822300076,0.0010157040087506175
4,15,0.0009447399061173201,0.0010099022183567286
4,16,0.0009405793389305472,0.001005637226626277
4,17,0.0009375387453474104,0.0010025225346907973
4,18,0.0009353294153697789,0.0010003030765801668
4,19,0.0009337257361039519,0.0009984478820115328
4,20,0.000932555238250643,0.0009974155109375715
4,21,0.0009317472577095032,0.0009964529890567064
4,22,0.0009311629110015929,0.0009959000162780285
4,23,0.0009307429427281022,0.0009955151472240686
4,24,0.000930468668229878,0.0009953004773706198
4,25,0.0009302543476223946,0.0009949379600584507
4,26,0.0009301078389398754,0.0009948390070348978
4,27,0.0009300048113800585,0.0009947423823177814
4,28,0.0009299379889853299,0.0009946017526090145
4,29,0.000929882051423192,0.0009945175843313336
4,30,0.000929851143155247,0.0009944142075255513
4,31,0.0009298307704739273,0.0009944852208718657
4,32,0.000929821515455842,0.00099461548961699
4,33,0.0009298089426010847,0.0009945416823029518
4,34,0.00092980673070997,0.000994573230855167
4,35,0.0009298092918470502,0.0009945001220330596
4,36,0.0009297975338995457,0.0009945330675691366
4,37,0.0009297988144680858,0.0009945598430931568
4,38,0.0009297897340729833,0.0009944237535819411
4,39,0.0009297896758653224,0.000994502566754818
4,40,0.0009297940414398909,0.0009946522768586874
4,41,0.0009297954384237528,0.0009944571647793055
4,42,0.0009297850774601102,0.0009944294579327106
4,43,0.0009297935757786036,0.000994357280433178
4,44,0.0009298059158027172,0.0009942665928974748
4,45,0.00092979398323223,0.0009944331832230091
4,46,0.0009298004442825913,0.000994448782876134
4,47,0.0009297931683249772,0.000994458794593811
4,48,0.0009297871729359031,0.00099439627956599
4,49,0.000929806032218039,0.0009945074561983347
4,50,0.000929796660784632,0.0009944271296262741
4,51,0.0009297930519096553,0.0009943387703970075
4,52,0.0009297983488067985,0.0009944909252226353
4,53,0.0009298273362219334,0.0009945438941940665
4,54,0.0009298119693994522,0.000994356581941247
4,55,0.0009297917131334543,0.0009944874327629805
4,56,0.000929786532651633,0.0009943390032276511
4,57,0.0009297982323914766,0.0009943931363523006
4,58,0.0009297941578552127,0.0009942599572241306
4,59,0.0009298016084358096,0.0009944750927388668
4,60,0.0009297997457906604,0.0009945693891495466
4,61,0.0009298007935285568,0.0009945327183231711
4,62,0.0009297921787947416,0.0009944092016667128
4,63,0.0009298003278672695,0.0009944111807271838
4,64,0.0009298026561737061,0.0009944888297468424
4,65,0.0009298045188188553,0.0009941640309989452
4,66,0.0009297946235165,0.000994198489934206
4,67,0.0009298022487200797,0.0009943416807800531
4,68,0.0009298067889176309,0.0009944356279447675
4,69,0.0009297914803028107,0.000994447385892272
4,70,0.0009297981159761548,0.000994378700852394
4,71,0.0009298106306232512,0.0009943253826349974
4,72,0.0009297991637140512,0.0009945895290002227
4,73,0.000929799978621304,0.0009942990727722645
4,74,0.0009298130171373487,0.0009943635668605566
4,75,0.0009298030636273324,0.0009943090844899416
4,76,0.0009298021905124187,0.0009940976742655039
4,77,0.0009297869983129203,0.0009943870827555656
4,78,0.0009298081859014928,0.0009942438919097185
4,79,0.0009297984652221203,0.0009943207260221243
4,80,0.0009298037039116025,0.0009943118784576654
4,81,0.0009297995129600167,0.0009942378383129835
4,82,0.0009298048680648208,0.000994217931292951
4,83,0.0009297986980527639,0.0009942534379661083
4,84,0.0009298041695728898,0.0009943880140781403
4,85,0.0009298112709075212,0.0009945653146132827
4,86,0.0009297978249378502,0.0009946046629920602
4,87,0.0009297969518229365,0.0009946335339918733
4,88,0.0009298004442825913,0.0009945067577064037
4,89,0.0009298051591031253,0.0009944943012669683
4,90,0.0009298045770265162,0.000994400354102254
4,91,0.0009298062650486827,0.0009945530910044909
4,92,0.0009297921205870807,0.0009945224737748504
4,93,0.0009298066725023091,0.0009945889469236135
4,94,0.0009297907818108797,0.000994390924461186
4,95,0.0009297978831455112,0.0009942740434780717
4,96,0.0009298008517362177,0.0009943604236468673
4,97,0.0009297971846535802,0.0009943324839696288
4,98,0.0009297949727624655,0.00099447020329535
4,99,0.0009298027725890279,0.0009944516932591796
4,100,0.000929810106754303,0.0009946438949555159
4,101,0.0009298003860749304,0.0009945230558514595
4,102,0.0009297971264459193,0.0009942958131432533
4,103,0.0009298037039116025,0.0009943951154127717
4,104,0.0009298047516494989,0.0009943348122760653
4,105,0.0009298079530708492,0.0009944109478965402
4,106,0.0009297991055063903,0.0009945416823029518
4,107,0.0009298117365688086,0.0009946586797013879
4,108,0.0009298094664700329,0.0009945547208189964
4,109,0.0009298117947764695,0.0009946334175765514
4,110,0.0009298042277805507,0.0009943097829818726
4,111,0.0009298012591898441,0.0009941919706761837
4,112,0.0009297998622059822,0.0009943065233528614
4,113,0.0009297996293753386,0.0009943196782842278
4,114,0.0009298023069277406,0.0009942944161593914
4,115,0.0009298021323047578,0.000994193833321333
4,116,0.0009298085933551192,0.000994458794593811
4,117,0.0009298064978793263,0.000994435977190733
4,118,0.0009297964861616492,0.0009942626347765326
4,119,0.0009297938086092472,0.0009943066397681832
4,120,0.0009297995711676776,0.0009943987242877483
4,121,0.0009298009099438787,0.000994272530078888
4,122,0.0009298118529841304,0.00099434785079211
4,123,0.0009298039949499071,0.0009943022159859538
4,124,0.0009297978831455112,0.000994283938780427
4,125,0.0009298026561737061,0.0009943039622157812
4,126,0.0009298016084358096,0.0009944380726665258
4,127,0.000929813482798636,0.0009944154880940914
4,128,0.0009298003278672695,0.000994443311356008
4,129,0.0009298180229961872,0.0009944126941263676
4,130,0.0009297989308834076,0.0009944832418113947
4,131,0.0009298000950366259,0.0009944563498720527
4,132,0.0009297977085225284,0.000994382076896727
4,133,0.0009297999204136431,0.0009943770710378885
4,134,0.0009298163931816816,0.0009944107150658965
4,135,0.0009298004442825913,0.0009945728816092014
4,136,0.0009298070217482746,0.0009944494813680649
4,137,0.0009298070217482746,0.0009944128105416894
