Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,11,11,0.0008881818181818233,55.0
451,0.02,20,11,11,0.0008881818181818233,55.0
451,0.05,20,11,11,0.0008881818181818233,55.0
452,0.01,86,12,12,0.002647749999999921,13.953488372093023
452,0.02,86,12,12,0.002647749999999921,13.953488372093023
452,0.05,86,12,12,0.002647749999999921,13.953488372093023
453,0.01,2,2,2,0.0,100.0
453,0.02,2,2,2,0.0,100.0
453,0.05,2,2,2,0.0,100.0
454,0.01,9,4,4,0.0006102499999999789,44.44444444444444
454,0.02,9,4,4,0.0006102499999999789,44.44444444444444
454,0.05,9,4,4,0.0006102499999999789,44.44444444444444
455,0.01,22,11,9,0.0008144444444444016,40.90909090909091
455,0.02,22,11,11,0.003551818181818156,50.0
455,0.05,22,11,11,0.003551818181818156,50.0
456,0.01,58,14,13,0.00206615384615382,22.413793103448278
456,0.02,58,14,14,0.0027899999999999752,24.137931034482758
456,0.05,58,14,14,0.0027899999999999752,24.137931034482758
457,0.01,34,20,20,0.001831000000000005,58.8235294117647
457,0.02,34,20,20,0.001831000000000005,58.8235294117647
457,0.05,34,20,20,0.001831000000000005,58.8235294117647
458,0.01,30,11,11,0.0011099999999999645,36.666666666666664
458,0.02,30,11,11,0.0011099999999999645,36.666666666666664
458,0.05,30,11,11,0.0011099999999999645,36.666666666666664
459,0.01,43,15,15,0.001627333333333336,34.883720930232556
459,0.02,43,15,15,0.001627333333333336,34.883720930232556
459,0.05,43,15,15,0.001627333333333336,34.883720930232556
460,0.01,1,1,1,0.0,100.0
460,0.02,1,1,1,0.0,100.0
460,0.05,1,1,1,0.0,100.0
461,0.01,18,9,9,0.001627777777777734,50.0
461,0.02,18,9,9,0.001627777777777734,50.0
461,0.05,18,9,9,0.001627777777777734,50.0
462,0.01,27,11,10,0.0029279999999999974,37.03703703703704
462,0.02,27,11,11,0.003993636363636325,40.74074074074074
462,0.05,27,11,11,0.003993636363636325,40.74074074074074
463,0.01,39,11,11,0.0028845454545454174,28.205128205128204
463,0.02,39,11,11,0.0028845454545454174,28.205128205128204
463,0.05,39,11,11,0.0028845454545454174,28.205128205128204
464,0.01,37,21,18,0.00284833333333328,48.648648648648646
464,0.02,37,21,20,0.004272499999999957,54.054054054054056
464,0.05,37,21,21,0.005348095238095202,56.75675675675676
465,0.01,97,18,17,0.0021547647058823447,17.52577319587629
465,0.02,97,18,17,0.0021547647058823447,17.52577319587629
465,0.05,97,18,18,0.0033911666666666613,18.556701030927837
466,0.01,14,14,11,0.0008872727272727265,78.57142857142857
466,0.02,14,14,12,0.0020341666666666702,85.71428571428571
466,0.05,14,14,13,0.003756153846153858,92.85714285714286
467,0.01,39,24,19,0.0029553157894737225,48.717948717948715
467,0.02,39,24,22,0.005104590909090948,56.41025641025641
467,0.05,39,24,23,0.006687000000000042,58.97435897435897
468,0.01,32,17,16,0.0015262500000000345,50.0
468,0.02,32,17,17,0.002154705882352977,53.125
468,0.05,32,17,17,0.002154705882352977,53.125
469,0.01,11,6,6,0.002034999999999935,54.54545454545455
