Tolerance_ppm,Total_Simulated_Peaks,Total_Matched,Pooled_Match_Accuracy_pct,Mean_Of_Compound_Match_Accuracy_pct,Pooled_Mean_Position_Error_ppm
0.01,1473,513,34.82688391038697,51.75455956550664,0.002036803118908376
0.02,1473,547,37.13509843856076,54.45189449891758,0.0029233473491773266
0.05,1473,569,38.62864901561439,56.197230232577155,0.003994557117750436
