Fold,Epoch,Train_MSE,Val_MSE,Train_R2,Val_R2,Train_AuxAcc,Val_AuxAcc
1,1,0.0991847962141037,0.04681918025016785,-161.83793437863574,-66.75991834004721,0.9001054928626543,0.9889756944444444
1,2,0.03493953496217728,0.02516777068376541,-53.41316676434175,-35.29605530632867,0.9900667920524692,0.9902072482638888
1,3,0.019994283095002174,0.015632880851626396,-30.134723142341333,-21.391071849399143,0.991772159529321,0.99130859375
1,4,0.013026596046984196,0.010751686990261078,-19.20992126700319,-14.254470274183486,0.9917848186728395,0.9903211805555555
1,5,0.009314283728599548,0.007941828109323978,-13.226985193181921,-10.139276621076796,0.9906690055941358,0.9903428819444444
1,6,0.0071260337717831135,0.006429528351873159,-9.696173219033229,-7.831156910790337,0.9903030960648148,0.9869737413194445
1,7,0.005705033428966999,0.0048736585304141045,-7.45063494782389,-5.726609081692166,0.9887357735339506,0.991259765625
1,8,0.004736581817269325,0.0041567422449588776,-5.929194228737442,-4.625142203436957,0.9869665075231482,0.9898166232638889
1,9,0.003969157114624977,0.0035864952951669693,-4.691780306674816,-3.778110286924574,0.9877700617283951,0.9891655815972222
1,10,0.0034859883598983288,0.003134639235213399,-3.9401537742143797,-3.1396219783359105,0.9864854600694445,0.9850314670138889
1,11,0.0030850586481392384,0.0027651451528072357,-3.3068954441282483,-2.623318550321791,0.9852502893518519,0.9861002604166667
1,12,0.002790933009237051,0.0025901468470692635,-2.8506619270936944,-2.332214053471883,0.9855438609182099,0.9819607204861112
1,13,0.0025181081146001816,0.002098054625093937,-2.43520886692,-1.7257347795698377,0.9835292486496914,0.9914442274305556
1,14,0.0022612977772951126,0.0023616370745003223,-2.0460028688112897,-1.9205821302202013,0.9837408371913581,0.9839301215277778
1,15,0.0020799878984689713,0.001828992273658514,-1.772423181121732,-1.3064120716518826,0.9833285108024692,0.9866970486111111
1,16,0.0018910743528977036,0.0021562608890235424,-1.4857410551589212,-1.6059981717003717,0.9829041280864198,0.9793674045138889
1,17,0.0017608250491321087,0.001675901236012578,-1.283086194962631,-1.0401442103915743,0.9820210021219136,0.9852973090277778
1,18,0.001646901248022914,0.001612943597137928,-1.1226337709544618,-0.925540214114719,0.9820089457947531,0.9838161892361111
1,19,0.0015783801209181547,0.001406086958013475,-0.9925029542711046,-0.6867941604720221,0.9818473910108024,0.9824815538194445
1,20,0.0014544925652444363,0.0012904484756290913,-0.8384147648458128,-0.5384106106228299,0.9816098813657408,0.9867024739583333
1,21,0.0013748003402724862,0.0016869036480784416,-0.7201287462387556,-0.9180491818322076,0.9816032503858024,0.9792534722222223
1,22,0.001331823761574924,0.0014242548495531082,-0.6316509385167817,-0.6641264081001281,0.981298225308642,0.98564453125
1,23,0.0012582354247570038,0.0012764791026711464,-0.5555745915130332,-0.47363084024853175,0.9816948784722223,0.9835123697916667
1,24,0.001191112445667386,0.0010312034282833338,-0.4402464438367773,-0.19836562739478217,0.9810185185185185,0.9852756076388889
1,25,0.0011410287115722895,0.0012787757441401482,-0.3708585016521407,-0.43029920392566257,0.9819800106095679,0.9747775607638889
1,26,0.0011041297111660242,0.0012452416121959686,-0.31645239606315706,-0.41042553981145224,0.9804144965277778,0.9791341145833333
1,27,0.0010500545613467693,0.001237010001204908,-0.23991973679742695,-0.38338599999745687,0.9815598476080247,0.9807888454861111
1,28,0.0010241218842566013,0.0012565352953970432,-0.20419122672375337,-0.3833468834559123,0.9806001639660494,0.9778862847222223
1,29,0.0010037365136668086,0.0010711634531617165,-0.17401627508210546,-0.16144727336035836,0.9806164400077161,0.9851345486111112
1,30,0.0009631331777200103,0.0009866554755717516,-0.10103259498690381,-0.07573676506678263,0.9813747829861111,0.9808485243055556
1,31,0.0009293581824749708,0.0008210261003114283,-0.06947168700488997,0.09930117527643839,0.980861183449074,0.9851291232638889
1,32,0.0008981183636933565,0.0008944891160354018,-0.025921691052707627,0.03575291633605957,0.9808437017746914,0.9849283854166667
1,33,0.000879512692335993,0.0009038713178597391,0.0028654815238199115,0.04288792080349392,0.9805483217592592,0.9845323350694445
1,34,0.0008364411187358201,0.0009336612420156598,0.05035265934320144,-0.008919699986775716,0.9804850260416667,0.9848578559027777
1,35,0.0008219081209972501,0.0008280816255137324,0.07252463691028548,0.12593266699049208,0.9810697579089506,0.979833984375
1,36,0.0007906550890766084,0.0008811650332063437,0.11316415365831352,0.08531107902526855,0.9808153694058642,0.9786512586805556
1,37,0.0007583173573948443,0.0007721735746599734,0.14918840490741495,0.17663368384043376,0.9799509307484567,0.98291015625
1,38,0.0007565299747511744,0.0007812110707163811,0.15621792078018187,0.1591070228152805,0.980176986882716,0.9802408854166667
1,39,0.000728186103515327,0.0008280943729914725,0.18737514107315628,0.1280346737967597,0.9806007667824074,0.9814290364583333
1,40,0.0007181558175943792,0.000642165367025882,0.19730249981821318,0.3341367310947842,0.9803385416666667,0.9853569878472223
1,41,0.0006998520693741739,0.0008568767225369811,0.2339588898199576,0.12129797803031074,0.9805609809027778,0.9862250434027777
1,42,0.0006879105931147933,0.0008540878770872951,0.2466726581255595,0.11689351797103882,0.980540485146605,0.9830457899305556
1,43,0.0006871665827929974,0.0008918266394175589,0.2412212758888433,0.0994301504558987,0.9807050540123456,0.9793728298611111
1,44,0.0006491546519100666,0.0007176941144280136,0.28399183367505487,0.27122225496504043,0.9802438994984568,0.9844401041666667
1,45,0.0006332830525934696,0.0008254224667325616,0.3053096501915543,0.1633787473042806,0.9809425636574074,0.9805935329861111
1,46,0.0006254671607166529,0.000674173585139215,0.31722433272703193,0.3171673085954454,0.9805844907407407,0.9820963541666666
1,47,0.0006262404494918883,0.0006520176539197564,0.3253595405154758,0.3370714955859714,0.9804132908950617,0.9796712239583333
1,48,0.0006183453951962292,0.0006258385838009417,0.32918839763712,0.36406580607096356,0.9805489245756173,0.9836697048611112
1,49,0.0005963856820017099,0.0006214365130290389,0.3523905818845019,0.3743331472078959,0.9803873697916666,0.9801974826388888
1,50,0.0005782176158390939,0.0007045669481158257,0.372765612160718,0.28683696190516156,0.9803252797067902,0.983447265625
1,51,0.000572734628804028,0.0005988513003103435,0.38137720043276563,0.40873747799131604,0.9805049189814815,0.9826877170138889
1,52,0.000547054223716259,0.0007459407206624746,0.41331308977103526,0.25990623235702515,0.9807454427083333,0.9796766493055555
1,53,0.0005408477154560387,0.0006867416086606681,0.41517345243030124,0.3231116731961568,0.9810757860725309,0.9803819444444445
1,54,0.0005362050142139196,0.0006158640026114881,0.4168205287721422,0.40097085767322116,0.981031780478395,0.9820963541666666
1,55,0.0005434993654489517,0.0005839057266712189,0.41695720619625515,0.4240098754564921,0.9804994936342593,0.9838107638888889
1,56,0.0005185269401408732,0.0006073818658478558,0.44489028085897,0.39333835310406157,0.9812276957947531,0.9834635416666667
1,57,0.000499515444971621,0.0006913762772455812,0.4667968220180935,0.3233973291185167,0.9814639998070988,0.9825900607638889
1,58,0.000511382007971406,0.0007036500610411167,0.45982342458065645,0.3153895298639933,0.9813500675154321,0.9794867621527777
1,59,0.0004888772964477539,0.000596728059463203,0.47879170915226876,0.4181016074286567,0.9812222704475309,0.9835503472222222
1,60,0.00046835606917738914,0.0005261424230411649,0.4970518633171364,0.4905134015613132,0.9815254870756173,0.9816731770833333
1,61,0.0004629363538697362,0.0006740994285792112,0.506057392667841,0.311361030737559,0.9815031828703704,0.9821017795138889
1,62,0.0004542598035186529,0.0005411614547483623,0.5115059943846715,0.47052712440490724,0.9818250868055556,0.982958984375
1,63,0.00044672394869849086,0.0005813075113110244,0.522348940372467,0.4476868669191996,0.9818811487268518,0.9851508246527778
1,64,0.000441337120719254,0.0005607348284684122,0.5324948633158648,0.45797200732760956,0.9823676215277778,0.9825249565972223
1,65,0.0004450203268788755,0.0005851479945704341,0.5282751081902304,0.43133235507541234,0.9821891878858025,0.9850965711805556
1,66,0.00042746152030304074,0.0005647365469485521,0.5464874026216107,0.4435897615220812,0.982350139853395,0.9822916666666667
1,67,0.0004479736089706421,0.0005097525427117944,0.5208000478921113,0.5191036529011197,0.9820915316358024,0.9840386284722222
1,68,0.00040811009239405394,0.0005681701586581767,0.5666516883873646,0.4457682530085246,0.9825279706790123,0.9811577690972222
1,69,0.0004084220272488892,0.0006310034659691155,0.5634675585193398,0.3978186183505588,0.9823869116512346,0.9851888020833334
1,70,0.0004050100687891245,0.000585067318752408,0.5758839813279517,0.440189528465271,0.9827467930169753,0.9821397569444444
1,71,0.0003940207534469664,0.0005028102314099669,0.5836664787045232,0.5227856503592597,0.9828426408179012,0.985498046875
1,72,0.00037722414708696306,0.0005564021994359791,0.6000983354486065,0.4559540311495463,0.9830264998070988,0.9862141927083333
1,73,0.0003716524224728346,0.000521545996889472,0.6062954920309561,0.5136349227693345,0.9833514178240741,0.9844509548611111
1,74,0.00037759129190817475,0.00047938170609995723,0.6009480598532123,0.550933563709259,0.9835063416280864,0.9868326822916667
1,75,0.0003579246113076806,0.0005272571579553187,0.6214530866823079,0.4931133627891541,0.9835684317129629,0.9862901475694444
1,76,0.0003538282762747258,0.00048367257113568485,0.6281495335661335,0.5485239002439711,0.9837233555169753,0.9871690538194444
1,77,0.0003460090374574065,0.0005449120071716607,0.6397846208678352,0.4664079083336724,0.9837456597222223,0.9866482204861111
1,78,0.00033196358708664775,0.0005388387944549322,0.6517630210629216,0.49126517375310264,0.9839747299382716,0.9847276475694444
1,79,0.00034448225051164627,0.0005457898951135576,0.638899721186838,0.4634853641192118,0.9840410397376543,0.985791015625
1,80,0.00033193628769367933,0.0005678027519024909,0.6557191650072733,0.44757266839345294,0.983863208912037,0.9847981770833333
1,81,0.0003280328819528222,0.00047946081031113863,0.6540051608909795,0.5422292841805352,0.9840729890046296,0.9870334201388888
1,82,0.0003424128226470202,0.0005584346363320947,0.643207941967764,0.4756042692396376,0.9840139130015432,0.9855414496527778
1,83,0.00030472612706944346,0.00048107170732691884,0.6793890508604639,0.5505226612091064,0.9843436535493827,0.9873914930555555
1,84,0.0002773588930722326,0.0004502583760768175,0.7053796734338925,0.5841038876109653,0.9851393711419754,0.9874403211805556
1,85,0.0002590593649074435,0.0004587976145558059,0.7250380179028452,0.5757183538542854,0.9853286554783951,0.9886610243055556
1,86,0.0002565065515227616,0.00046586524695158005,0.7269579771124286,0.5665092587471008,0.985621624228395,0.9894694010416667
1,87,0.0002530579222366214,0.00046278792433440685,0.7292028387387594,0.5646827419598898,0.9857819733796296,0.9887966579861112
1,88,0.0002477020025253296,0.0005235692951828241,0.7332566061137635,0.5027180300818549,0.9858645592206791,0.9887532552083333
1,89,0.0002466841833665967,0.00046618864871561527,0.7348434963344056,0.5633778134981792,0.9859724633487654,0.9886447482638889
1,90,0.00023998250253498554,0.0005416655912995338,0.7425843100488921,0.48957575692070854,0.9859845196759259,0.9881890190972222
1,91,0.00024138712615240365,0.0004701765428762883,0.7407378117243449,0.5598471191194322,0.9860791618441358,0.9890082465277777
1,92,0.00022823775361757725,0.0005186210619285703,0.7546232692989302,0.5025314039654202,0.986326316550926,0.9890570746527778
1,93,0.00021926546469330788,0.0004792780091520399,0.7639558446260146,0.5551081445482042,0.9865306712962963,0.9896755642361111
1,94,0.00021632964489981532,0.0004656387900467962,0.7677056917437801,0.5663579490449694,0.98671875,0.9897298177083333
1,95,0.00022279488621279597,0.0005017136572860181,0.7616442165257018,0.5328178471989102,0.9865951726466049,0.9896321614583333
