Model_Type,D_Model,N_Heads,N_Encoder_Layers,Dim_Feedforward,Dropout,Input_Channels,Bin_Size_Input_Dim,N_Bins_Per_Channel,Positional_Encoding,Total_Params_Final_Model,Max_Epochs_Per_Fold,Final_Epochs_Used_Single_Model,Best_Epoch_Per_Fold,Early_Stop_Patience,Folds,Batch_Size,Optimizer,Loss_Function,Ensemble_Used,N_Train_Pool,N_Test,Mean_CV_Train_Loss,Mean_CV_Val_Loss,Std_CV_Val_Loss,Mean_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_MSE,Test_R2,Test_MAE,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances
"Transformer (Johnson & Tipirneni-Sajja 2024, unmodified hyperparameters; 60/90 MHz as separate channels concatenated per bin)",128,4,3,512,0.1,2,512,8,False,792064,300,263,"[294, 207, 296, 278, 298, 245, 214, 267, 281, 247]",25,10,32,Adam (default lr),MSELoss,False,450,52,0.000614287462387303,0.0008251817164839142,8.551801622901403e-05,0.28733931017510683,0.10622809290885926,0.016628180457410803,0.0008093840442597866,0.10702313024264115,0.009188602678477764,31.746031746031747,189,260,397
