Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,36,11,0.003329999999999954,55.0
451,0.02,20,36,13,0.005071538461538431,65.0
451,0.05,20,36,13,0.005071538461538431,65.0
452,0.01,86,28,9,0.0037966666666666704,10.465116279069768
452,0.02,86,28,15,0.008625333333333292,17.441860465116278
452,0.05,86,28,20,0.014403199999999977,23.25581395348837
453,0.01,2,9,2,0.0024399999999999977,100.0
453,0.02,2,9,2,0.0024399999999999977,100.0
453,0.05,2,9,2,0.0024399999999999977,100.0
454,0.01,9,11,1,0.0,11.11111111111111
454,0.02,9,11,1,0.0,11.11111111111111
454,0.05,9,11,3,0.017090999999999967,33.333333333333336
455,0.01,22,21,5,0.0034199999999999344,22.727272727272727
455,0.02,22,21,6,0.005291666666666546,27.272727272727273
455,0.05,22,21,6,0.005291666666666546,27.272727272727273
456,0.01,58,21,10,0.003906999999999971,17.24137931034483
456,0.02,58,21,12,0.005696666666666683,20.689655172413794
456,0.05,58,21,19,0.015162631578947436,32.758620689655174
457,0.01,34,26,12,0.0036616666666667483,35.294117647058826
457,0.02,34,26,13,0.004319230769230815,38.23529411764706
457,0.05,34,26,18,0.012342222222222279,52.94117647058823
458,0.01,30,22,6,0.004068333333333414,20.0
458,0.02,30,22,8,0.007323749999999962,26.666666666666668
458,0.05,30,22,9,0.011664444444444378,30.0
459,0.01,43,30,2,0.0036599999999999966,4.651162790697675
459,0.02,43,30,2,0.0036599999999999966,4.651162790697675
459,0.05,43,30,3,0.010580000000000034,6.976744186046512
460,0.01,1,5,1,0.0024399999999999977,100.0
460,0.02,1,5,1,0.0024399999999999977,100.0
460,0.05,1,5,1,0.0024399999999999977,100.0
461,0.01,18,6,5,0.002928799999999998,27.77777777777778
461,0.02,18,6,6,0.005695666666666673,33.333333333333336
461,0.05,18,6,6,0.005695666666666673,33.333333333333336
462,0.01,27,21,11,0.006657272727272779,40.74074074074074
462,0.02,27,21,12,0.0071200000000000525,44.44444444444444
462,0.05,27,21,17,0.014935294117647099,62.96296296296296
463,0.01,39,14,9,0.0035266666666666285,23.076923076923077
463,0.02,39,14,11,0.005548181818181791,28.205128205128204
463,0.05,39,14,12,0.007120000000000015,30.76923076923077
464,0.01,37,61,22,0.0037731818181818396,59.45945945945946
464,0.02,37,61,28,0.006016428571428597,75.67567567567568
464,0.05,37,61,33,0.010579696969697008,89.1891891891892
465,0.01,97,51,24,0.002034166666666661,24.742268041237114
465,0.02,97,51,30,0.004720233333333342,30.927835051546392
465,0.05,97,51,34,0.008760500000000015,35.05154639175258
466,0.01,14,18,8,0.004576250000000004,57.142857142857146
466,0.02,14,18,8,0.004576250000000004,57.142857142857146
466,0.05,14,18,10,0.010008000000000017,71.42857142857143
467,0.01,39,27,10,0.003906599999999949,25.641025641025642
467,0.02,39,27,16,0.00824037499999996,41.02564102564103
467,0.05,39,27,21,0.013718999999999967,53.84615384615385
468,0.01,32,27,4,0.005495000000000028,12.5
468,0.02,32,27,4,0.005495000000000028,12.5
468,0.05,32,27,8,0.024413750000000067,25.0
469,0.01,11,10,3,0.0016266666666666652,27.272727272727273
469,0.02,11,10,3,0.0016266666666666652,27.272727272727273
469,0.05,11,10,4,0.009155000000000024,36.36363636363637
470,0.01,16,30,4,0.0018299999999999983,25.0
470,0.02,16,30,5,0.004394000000000009,31.25
470,0.05,16,30,6,0.01017166666666669,37.5
471,0.01,71,35,8,0.0042726249999999605,11.267605633802816
471,0.02,71,35,15,0.009276733333333297,21.12676056338028
471,0.05,71,35,19,0.014133631578947344,26.760563380281692
472,0.01,89,55,15,0.005372733333333316,16.853932584269664
472,0.02,89,55,19,0.007196736842105253,21.348314606741575
472,0.05,89,55,28,0.01569599999999998,31.46067415730337
473,0.01,24,29,13,0.0037566923076922834,54.166666666666664
473,0.02,24,29,18,0.006917611111111129,75.0
473,0.05,24,29,19,0.00809563157894739,79.16666666666667
474,0.01,41,32,10,0.003907600000000067,24.390243902439025
474,0.02,41,32,15,0.00781373333333338,36.58536585365854
474,0.05,41,32,20,0.013672950000000034,48.78048780487805
475,0.01,7,27,7,0.00314142857142866,100.0
475,0.02,7,27,7,0.00314142857142866,100.0
475,0.05,7,27,7,0.00314142857142866,100.0
476,0.01,16,20,7,0.004535714285714183,43.75
476,0.02,16,20,8,0.0061049999999998605,50.0
476,0.05,16,20,8,0.0061049999999998605,50.0
477,0.01,92,52,27,0.0033448148148147944,29.347826086956523
477,0.02,92,52,30,0.004312333333333333,32.608695652173914
477,0.05,92,52,33,0.006583515151515155,35.869565217391305
478,0.01,32,26,6,0.004068333333333414,18.75
478,0.02,32,26,9,0.00786666666666659,28.125
478,0.05,32,26,11,0.012650909090908964,34.375
479,0.01,1,5,1,0.0048799999999999955,100.0
479,0.02,1,5,1,0.0048799999999999955,100.0
479,0.05,1,5,1,0.0048799999999999955,100.0
480,0.01,19,17,3,0.002443333333333353,15.789473684210526
480,0.02,19,17,4,0.004885000000000028,21.05263157894737
480,0.05,19,17,9,0.019261111111111125,47.36842105263158
481,0.01,45,31,5,0.00048799999999999956,11.11111111111111
481,0.02,45,31,7,0.0045314285714285986,15.555555555555555
481,0.05,45,31,10,0.015134999999999964,22.22222222222222
482,0.01,14,32,10,0.003661999999999921,71.42857142857143
482,0.02,14,32,11,0.005105454545454483,78.57142857142857
482,0.05,14,32,11,0.005105454545454483,78.57142857142857
483,0.01,8,5,3,0.0016266666666666652,37.5
483,0.02,8,5,3,0.0016266666666666652,37.5
483,0.05,8,5,4,0.009152499999999897,50.0
484,0.01,42,32,7,0.0055794285714285685,16.666666666666668
484,0.02,42,32,8,0.007018250000000004,19.047619047619047
484,0.05,42,32,13,0.016901769230769213,30.952380952380953
485,0.01,23,25,10,0.0014649999999999607,43.47826086956522
485,0.02,23,25,13,0.005259230769230687,56.52173913043478
485,0.05,23,25,15,0.00895333333333325,65.21739130434783
486,0.01,20,38,11,0.0031063636363636393,55.0
486,0.02,20,38,12,0.004271666666666674,60.0
486,0.05,20,38,14,0.008544285714285702,70.0
487,0.01,4,13,4,0.0006125000000001268,100.0
487,0.02,4,13,4,0.0006125000000001268,100.0
487,0.05,4,13,4,0.0006125000000001268,100.0
488,0.01,11,24,9,0.003255555555555468,81.81818181818181
488,0.02,11,24,10,0.00414999999999992,90.9090909090909
488,0.05,11,24,11,0.005991818181818073,100.0
489,0.01,3,10,3,0.0,100.0
489,0.02,3,10,3,0.0,100.0
489,0.05,3,10,3,0.0,100.0
490,0.01,38,34,2,0.004881000000000024,5.2631578947368425
490,0.02,38,34,4,0.009765500000000094,10.526315789473685
490,0.05,38,34,5,0.015624400000000094,13.157894736842104
491,0.01,8,21,7,0.0041842857142857836,87.5
491,0.02,8,21,8,0.005797500000000122,100.0
491,0.05,8,21,8,0.005797500000000122,100.0
492,0.01,15,47,13,0.0022538461538460933,86.66666666666667
492,0.02,15,47,15,0.0037439999999998954,100.0
492,0.05,15,47,15,0.0037439999999998954,100.0
493,0.01,20,17,3,0.004066666666666663,15.0
493,0.02,20,17,6,0.008951333333333422,30.0
493,0.05,20,17,10,0.018309800000000064,50.0
494,0.01,9,19,8,0.004269999999999996,88.88888888888889
494,0.02,9,19,8,0.004269999999999996,88.88888888888889
494,0.05,9,19,8,0.004269999999999996,88.88888888888889
495,0.01,8,7,0,,0.0
495,0.02,8,7,3,0.017903333333333677,37.5
495,0.05,8,7,3,0.017903333333333677,37.5
496,0.01,94,65,37,0.003497027027027024,39.361702127659576
496,0.02,94,65,42,0.004940952380952379,44.680851063829785
496,0.05,94,65,47,0.007739787234042547,50.0
497,0.01,20,20,0,,0.0
497,0.02,20,20,1,0.019530000000000047,5.0
497,0.05,20,20,3,0.02278333333333323,15.0
498,0.01,14,21,9,0.0035255555555555596,64.28571428571429
498,0.02,14,21,12,0.006713333333333312,85.71428571428571
498,0.05,14,21,12,0.006713333333333312,85.71428571428571
499,0.01,4,13,2,0.0036599999999999966,50.0
499,0.02,4,13,2,0.0036599999999999966,50.0
499,0.05,4,13,2,0.0036599999999999966,50.0
500,0.01,7,11,4,0.003049999999999997,57.142857142857146
500,0.02,7,11,4,0.003049999999999997,57.142857142857146
500,0.05,7,11,4,0.003049999999999997,57.142857142857146
501,0.01,9,14,3,0.0024399999999999977,33.333333333333336
501,0.02,9,14,4,0.0054924999999999,44.44444444444444
501,0.05,9,14,4,0.0054924999999999,44.44444444444444
502,0.01,30,20,4,0.003662500000000013,13.333333333333334
502,0.02,30,20,5,0.00634800000000002,16.666666666666668
502,0.05,30,20,9,0.019532222222222236,30.0
