Fold,Epoch,Train_MSE,Val_MSE,Train_R2,Val_R2
1,1,0.0009718406363390386,0.000993564142845571,-0.062093960208657345,-0.06656495597627428
1,2,0.0009417262044735253,0.0009622363140806556,-0.008415329750673271,-0.015077031983269585
1,3,0.0009386043529957533,0.0009594674920663238,-0.004226203465167387,-0.010636120372348361
1,4,0.0009363687131553888,0.0009574000141583383,-0.0007860136620792342,-0.007218858930799696
1,5,0.0009316201321780682,0.0009541484178043902,0.003814594539595239,-0.0032287928793165417
1,6,0.0009261824889108539,0.0009486625785939395,0.00897870593600803,0.002331954903072781
1,7,0.0009203064837493002,0.0009419653797522187,0.014139722011707448,0.006371868981255425
1,8,0.0009128460078500211,0.0009355776710435748,0.019880844192740357,0.010283454259236654
1,9,0.0009082936448976398,0.0009324366692453623,0.02313591241836548,0.012540174855126275
1,10,0.000903803389519453,0.0009284992120228708,0.026702420358304623,0.015179432762993706
1,11,0.0009008198976516724,0.0009268526337109506,0.028855663611565108,0.01617167393366496
1,12,0.0008982758154161274,0.0009252899326384068,0.030766902293687986,0.0172229356235928
1,13,0.0008965921588242054,0.0009236466721631587,0.03168768338215204,0.018457612726423475
1,14,0.0008956644451245666,0.0009244190296158195,0.03207865026262072,0.01790354649225871
1,15,0.0008933503413572907,0.0009241334046237171,0.03346752929098812,0.018904426362779406
1,16,0.0008915530052036047,0.0009226053953170776,0.03475949572928158,0.019205461608039008
1,17,0.0008893499616533518,0.0009207590483129025,0.03619426871523445,0.019351515505048964
1,18,0.0008879447123035789,0.0009205504902638495,0.03706291501904711,0.02022362550099691
1,19,0.0008885042043402791,0.0009221187210641801,0.036478702080102614,0.019044378068712023
1,20,0.0008862013928592205,0.0009213688899762928,0.03812219375445519,0.019535941547817653
1,21,0.0008858083747327328,0.0009221794316545129,0.03819913819984153,0.018751721911960176
1,22,0.0008828829741105437,0.0009206075919792056,0.04040336343977186,0.020361828804016113
1,23,0.0008815592154860497,0.0009195516468025744,0.040841807848141516,0.02049510876337687
1,24,0.0008803433738648891,0.0009215082973241806,0.04204699492748873,0.019598739677005345
1,25,0.0008839875226840377,0.0009223848464898765,0.03860841327243381,0.019155191050635442
1,26,0.0008887776639312506,0.0009270719601772726,0.03358778512036359,0.014025427235497368
1,27,0.0008881734102033079,0.000928262306842953,0.033770803757655767,0.01359902090496487
1,28,0.0008848261786624789,0.0009260643855668604,0.03677099457493535,0.015288893381754558
1,29,0.0008808369748294353,0.0009237732738256454,0.040382677095907704,0.0177799383799235
1,30,0.0008785659447312355,0.0009239779319614172,0.04187073295499072,0.016391166051228843
2,1,0.0009661372168920934,0.0010301959700882435,-0.05851939136599317,-0.060636219713422986
2,2,0.0009374900255352259,0.0010010418482124805,-0.007481003690648962,-0.014253679911295574
2,3,0.0009330614702776074,0.0009988147066906095,-0.00232517851723565,-0.009938314225938586
2,4,0.0009263979736715555,0.0009912208188325167,0.004306361999040768,-0.0027378850513034396
2,5,0.0009172733407467604,0.0009838014375418425,0.011702692950213396,0.0021828903092278376
2,6,0.0009112711995840073,0.0009796712547540665,0.01670161235479661,0.006028962135314941
2,7,0.0009065119666047394,0.0009786959271878004,0.02037791469950735,0.007381706767612033
2,8,0.0009018300333991647,0.0009760163375176489,0.02478237122665217,0.00953344636493259
2,9,0.0008978222031146288,0.0009727248689159751,0.027877808500219276,0.013489120536380343
2,10,0.0008943146094679832,0.0009717351640574634,0.030749783103848682,0.014424818091922337
2,11,0.0008911750046536326,0.0009706002892926335,0.03300541109508938,0.015401003095838759
2,12,0.0008883003029040992,0.0009684176766313612,0.03521733313430975,0.016873767640855578
2,13,0.0008853316539898515,0.0009673262247815728,0.03747980138401926,0.017948844697740343
2,14,0.0008838046342134476,0.0009652340668253601,0.03822230836491526,0.019071180290646025
2,15,0.0008816297631710768,0.0009643553057685494,0.03994641716097608,0.019363967577616374
2,16,0.000879930448718369,0.0009636077447794378,0.04125166557453297,0.021001374721527098
2,17,0.0008792037842795253,0.0009634994203224778,0.04156953640926032,0.020473421944512262
2,18,0.0008771728025749326,0.0009635068709030747,0.04296634756488565,0.020384442806243897
2,19,0.0008755231974646449,0.0009617123287171125,0.04409235406804968,0.02185171710120307
2,20,0.0008747411193326116,0.0009617059258744121,0.044279183428964496,0.02151685423321194
2,21,0.0008735547307878733,0.0009624740341678262,0.04509938778700652,0.02087749375237359
2,22,0.0008718135068193078,0.0009616262977942824,0.04629386648719693,0.022325725025600856
2,23,0.0008717784658074379,0.0009627771796658635,0.046320633829375846,0.021662722693549262
2,24,0.0008706439984962344,0.0009613995207473636,0.04694732707223775,0.022153005335066055
2,25,0.0008691586554050446,0.0009600985213182867,0.04811103888499884,0.024076766437954374
2,26,0.0008691208786331117,0.0009608578402549028,0.0479955377402129,0.022933284441630047
2,27,0.0008688683155924082,0.0009596440941095352,0.048132377789344316,0.023683313528696695
2,28,0.000868440605700016,0.0009599953191354871,0.048419900440875394,0.023354646894666882
2,29,0.0008678709855303168,0.000958726042881608,0.04869837922814452,0.024529887570275202
2,30,0.000867711438331753,0.0009598096366971731,0.048797613014409574,0.022854612933264837
3,1,0.0009710679296404123,0.0009702781680971384,-0.055716075867782405,-0.0573749581972758
3,2,0.0009440951980650425,0.0009445894393138587,-0.00982926215654538,-0.01664061016506619
3,3,0.0009405947057530284,0.0009412041399627924,-0.005046172936757406,-0.012066013283199735
3,4,0.0009386284509673715,0.0009391766507178545,-0.001464397966125865,-0.0087796065542433
3,5,0.0009352891938760877,0.0009369528270326555,0.0018779483842261044,-0.005700743198394776
3,6,0.0009314916678704321,0.0009338695672340691,0.0057917112185631265,-0.0025879886415269638
3,7,0.000926564505789429,0.0009301580139435828,0.010231052504645453,0.000698493586646186
