Metric,Value
Overall_Multiplicity_Accuracy_pct,36.8421052631579
Total_Matched_Resonances,266.0
Total_Missed_Resonances_FN,183.0
Total_Spurious_Resonances_FP,51.0
Singlet_Recall_pct,93.93939393939394
Singlet_Precision_pct,37.65182186234818
Doublet_Recall_pct,8.19672131147541
Doublet_Precision_pct,29.41176470588235
Triplet_Recall_pct,0.0
Triplet_Precision_pct,0.0
Quartet_Recall_pct,0.0
Quartet_Precision_pct,
Multiplet_Recall_pct,0.0
Multiplet_Precision_pct,
