Model_Type,Architecture,Norm_Type,Group_Norm_Groups,Total_Params,Weight_Alpha,Derivative_Loss_Lambda,Aux_Loss_Weight,Aux_Class_Weights,LR_Scheduler_Factor,LR_Scheduler_Patience,Max_Epochs_Per_Fold,Final_Epochs_Used,Best_Epoch_Per_Fold,Early_Stop_Patience,Folds,Batch_Size,Learning_Rate,Mean_CV_Train_MSE,Std_CV_Train_MSE,Mean_CV_Val_MSE,Std_CV_Val_MSE,Mean_CV_Train_R2,Std_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_MSE,Test_R2,Test_MAE,Test_Aux_PointAcc,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances
Flat MLP + GroupNorm + Auxiliary Multiplicity Head,"(1024, 512, 256)",GroupNorm (adapted for flat layers),8,16418048,8.0,0.5,0.3,"{'None': 0.16750000417232513, 'Singlet': 419.099609375, 'Doublet': 202.9062042236328, 'Triplet': 223.0937042236328, 'Quartet': 203.7135009765625, 'Multiplet': 82.40339660644531}",0.5,7,150,74,"[39, 53, 91, 55, 77, 59, 80, 110, 107, 62]",20,10,16,0.001,7.586461142636836e-05,1.1296964072510832e-05,0.000855066889198497,6.411943458809243e-05,0.9070012594152381,0.013548006794804076,0.0738377183013492,0.026269375676445852,0.0007988254656083882,0.1006726805980389,0.004963630810379982,0.9890747666358948,36.8,125,324,168
