Fold,Epoch,Train_MSE,Val_MSE,Train_R2,Val_R2,Train_AuxAcc,Val_AuxAcc
1,1,0.1434987485408783,0.021080221980810165,-221.25659488159934,-29.409785143534343,0.7437861689814815,0.7706108940972223
1,2,0.012508371844887733,0.0061547886580228806,-18.317679233021206,-7.690078263812595,0.7135392554012345,0.6380967881944445
1,3,0.004814726300537586,0.003938381560146809,-6.17032685338715,-4.430577574835883,0.5862021363811728,0.5343424479166666
1,4,0.003854023991152644,0.004020762164145708,-4.684831505940284,-4.436307981279161,0.5109592013888888,0.49966905381944443
1,5,0.004229509271681309,0.004858448635786772,-5.226434011223875,-5.495358318752713,0.5165961371527777,0.5389377170138889
1,6,0.004015957936644554,0.0033093660604208708,-4.92766786063159,-3.4601844787597655,0.5806043836805556,0.5963216145833333
1,7,0.003303385339677334,0.002946660155430436,-3.8222688298166534,-2.903068619304233,0.6422170380015432,0.6582573784722222
1,8,0.00251472694799304,0.0022003608755767345,-2.5789101983294076,-1.7986176411310832,0.7214855806327161,0.7067979600694444
1,9,0.0019837766885757446,0.0018245149403810501,-1.6572060275960852,-1.3445701996485393,0.775709514853395,0.7652452256944444
1,10,0.0016529986169189215,0.0015954162226989865,-1.11325872356509,-0.9793117006619771,0.8297881703317901,0.8476888020833333
1,11,0.001433374360203743,0.001468502450734377,-0.7923668324211497,-0.7650861011611091,0.8741602768132716,0.8615885416666667
1,12,0.0012849827762693167,0.0012633337173610926,-0.5612433864746564,-0.44931006961398656,0.9051691502700617,0.9298828125
1,13,0.0011544560547918081,0.0012686904519796371,-0.3768803678912881,-0.48135199281904434,0.932201847029321,0.9181532118055555
1,14,0.001046280493028462,0.0013250901829451323,-0.22728454948943339,-0.5081359214252896,0.9424533420138889,0.9376302083333333
1,15,0.0009522730251774192,0.0012119235470890999,-0.11229550058459058,-0.3759488821029663,0.9544807339891975,0.9457248263888889
1,16,0.0008518715621903539,0.001159273786470294,0.02263915656525412,-0.29730860922071667,0.9627405237268518,0.9582085503472222
1,17,0.0007637954549863935,0.0011186429765075445,0.13262180428446074,-0.24479207595189412,0.9689260223765432,0.9648763020833333
1,18,0.0006750804604962468,0.0010465200757607818,0.2361633093268783,-0.14231387111875746,0.9742928964120371,0.9696940104166667
1,19,0.0006097748992033303,0.001048922073096037,0.3076480007465975,-0.15641688373353746,0.9777807918595679,0.9737087673611111
1,20,0.0005340727511793375,0.0010158533696085215,0.38982408547107084,-0.10199265215131971,0.9807792004243827,0.9787109375
1,21,0.0004816679866053164,0.0010013682767748833,0.4510240454732636,-0.07214678790834216,0.9838764708719135,0.9807183159722223
1,22,0.0004782745963893831,0.0010406121145933867,0.4487396020948151,-0.11830540100733439,0.9834502797067901,0.9809787326388889
1,23,0.0004304209433030337,0.000996422371827066,0.5018705894917618,-0.05570858319600423,0.9854425877700618,0.9829210069444444
1,24,0.00039083242882043123,0.0009830775670707226,0.556664134690791,-0.06434840891096327,0.9871684510030864,0.984814453125
1,25,0.0003658176865428686,0.000960516044870019,0.5839794634300985,-0.005573697884877523,0.988403621720679,0.9859103732638889
1,26,0.00034590085851959884,0.0009402858559042215,0.6028407626681858,0.0023666395081414116,0.9886043595679013,0.9845865885416667
1,27,0.0003180342318955809,0.0009523910121060908,0.6319991044056268,-0.00899068514506022,0.9900101273148149,0.9870279947916667
1,28,0.0002964002778753638,0.0009417506516911089,0.6597212268982404,-0.0024601022402445474,0.991212745949074,0.9872124565972222
1,29,0.00028305366868153214,0.0009341380791738629,0.6796374992088036,0.0030784514215257434,0.9921181761188271,0.9886773003472222
