Tolerance_ppm,Total_Simulated_Peaks,Total_Matched,Pooled_Match_Accuracy_pct,Mean_Of_Compound_Match_Accuracy_pct,Pooled_Mean_Position_Error_ppm
0.01,1473,398,27.01968771215207,39.00157933436896,0.003238414572864321
0.02,1473,455,30.889341479972845,44.00849917711445,0.004673180219780222
0.05,1473,530,35.980991174473864,48.969045995934486,0.008728816981132072
