Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,367,12,0.0036608333333333167,60.0
451,0.02,20,367,14,0.005753571428571421,70.0
451,0.05,20,367,19,0.013105263157894778,95.0
452,0.01,86,500,57,0.0035975614035087785,66.27906976744185
452,0.02,86,500,63,0.00484379365079365,73.25581395348837
452,0.05,86,500,77,0.009797220779220768,89.53488372093024
453,0.01,2,59,1,0.0,50.0
453,0.02,2,59,2,0.006105000000000249,100.0
453,0.05,2,59,2,0.006105000000000249,100.0
454,0.01,9,25,2,0.004885000000000028,22.22222222222222
454,0.02,9,25,2,0.004885000000000028,22.22222222222222
454,0.05,9,25,3,0.01220866666666672,33.333333333333336
455,0.01,22,353,11,0.0026645454545454698,50.0
455,0.02,22,353,17,0.007611764705882403,77.27272727272727
455,0.05,22,353,19,0.010664736842105315,86.36363636363636
456,0.01,58,55,1,0.009759999999999991,1.7241379310344827
456,0.02,58,55,2,0.012205000000000021,3.4482758620689653
456,0.05,58,55,7,0.030690000000000075,12.068965517241379
457,0.01,34,201,6,0.0061033333333333495,17.647058823529413
457,0.02,34,201,9,0.008681111111110992,26.470588235294116
457,0.05,34,201,19,0.02261421052631573,55.88235294117647
458,0.01,30,99,5,0.004882000000000009,16.666666666666668
458,0.02,30,99,6,0.006916666666666682,20.0
458,0.05,30,99,16,0.02410750000000006,53.333333333333336
459,0.01,43,107,4,0.0018299999999999983,9.30232558139535
459,0.02,43,107,5,0.003905999999999921,11.627906976744185
459,0.05,43,107,11,0.019531818181818202,25.58139534883721
460,0.01,1,561,1,0.0048799999999999955,100.0
460,0.02,1,561,1,0.0048799999999999955,100.0
460,0.05,1,561,1,0.0048799999999999955,100.0
461,0.01,18,21,5,0.002442400000000111,27.77777777777778
461,0.02,18,21,5,0.002442400000000111,27.77777777777778
461,0.05,18,21,6,0.006103666666666767,33.333333333333336
462,0.01,27,197,8,0.005494999999999917,29.62962962962963
462,0.02,27,197,13,0.009203076923076887,48.148148148148145
462,0.05,27,197,19,0.018374210526315743,70.37037037037037
463,0.01,39,103,3,0.00569999999999989,7.6923076923076925
463,0.02,39,103,3,0.00569999999999989,7.6923076923076925
463,0.05,39,103,6,0.0183099999999999,15.384615384615385
464,0.01,37,33,0,,0.0
464,0.02,37,33,0,,0.0
464,0.05,37,33,0,,0.0
465,0.01,97,57,5,0.00341800000000001,5.154639175257732
465,0.02,97,57,6,0.004883333333333351,6.185567010309279
465,0.05,97,57,8,0.010986624999999972,8.24742268041237
466,0.01,14,8,0,,0.0
466,0.02,14,8,0,,0.0
466,0.05,14,8,1,0.0366200000000001,7.142857142857143
467,0.01,39,48,3,0.004886666666666706,7.6923076923076925
467,0.02,39,48,3,0.004886666666666706,7.6923076923076925
467,0.05,39,48,5,0.016117200000000033,12.820512820512821
468,0.01,32,394,17,0.004881764705882321,53.125
468,0.02,32,394,26,0.008638461538461551,81.25
468,0.05,32,394,30,0.012206333333333371,93.75
469,0.01,11,491,9,0.0019000000000000128,81.81818181818181
469,0.02,11,491,10,0.003419000000000061,90.9090909090909
469,0.05,11,491,11,0.00621545454545461,100.0
470,0.01,16,323,11,0.003330000000000015,68.75
470,0.02,16,323,14,0.006278571428571419,87.5
470,0.05,16,323,15,0.007487333333333328,93.75
471,0.01,71,33,1,0.009766000000000052,1.408450704225352
471,0.02,71,33,1,0.009766000000000052,1.408450704225352
471,0.05,71,33,4,0.023193500000000034,5.633802816901408
472,0.01,89,41,1,0.009765999999999941,1.1235955056179776
472,0.02,89,41,2,0.014648500000000009,2.247191011235955
472,0.05,89,41,2,0.014648500000000009,2.247191011235955
473,0.01,24,467,19,0.003341421052631612,79.16666666666667
473,0.02,24,467,21,0.004418428571428606,87.5
473,0.05,24,467,24,0.00793529166666671,100.0
474,0.01,41,239,12,0.004272499999999975,29.26829268292683
474,0.02,41,239,16,0.0070199999999999985,39.02439024390244
474,0.05,41,239,30,0.019368433333333313,73.17073170731707
475,0.01,7,208,6,0.004885000000000102,85.71428571428571
