Model_Type,Architecture,Norm_Type,Group_Norm_Groups,Total_Params,Weight_Alpha,Derivative_Loss_Lambda,Aux_Loss_Weight,Aux_Class_Weights,LR_Scheduler_Factor,LR_Scheduler_Patience,Max_Epochs_Per_Fold,Final_Epochs_Used,Best_Epoch_Per_Fold,Early_Stop_Patience,Folds,Batch_Size,Learning_Rate,Mean_CV_Train_MSE,Std_CV_Train_MSE,Mean_CV_Val_MSE,Std_CV_Val_MSE,Mean_CV_Train_R2,Std_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_MSE,Test_R2,Test_MAE,Test_Aux_PointAcc,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances
Flat MLP + GroupNorm + Auxiliary Multiplicity Head,"(20, 20, 20)",GroupNorm (adapted for flat layers),8,766932,8.0,0.5,0.3,"{'None': 0.16750000417232513, 'Singlet': 419.099609375, 'Doublet': 202.9062042236328, 'Triplet': 223.0937042236328, 'Quartet': 203.7135009765625, 'Multiplet': 82.40339660644531}",0.5,7,150,66,"[52, 69, 62, 56, 69, 62, 63, 74, 75, 74]",20,10,16,0.001,0.001123289531096816,2.11056980779224e-05,0.0012272089370526373,9.216330962098113e-05,-0.3713646565248937,0.04037164590747565,-0.48475832925902473,0.12435208901155008,0.0016402724431827664,-1.118709419782345,0.024770718067884445,0.6535316109657288,21.91780821917808,219,230,3215
