Model_Type,Num_Layers,Num_Initial_Filters,Filter_Size,Merge_Filter_Size,Bottleneck_Length,Norm_Type,Group_Norm_Groups,Total_Params_Per_Model,Weight_Alpha,Derivative_Loss_Lambda,Aux_Loss_Weight,Aux_Class_Weights,Weight_Decay,LR_Scheduler_Factor,LR_Scheduler_Patience,Max_Epochs_Per_Fold,Final_Epochs_Used_Single_Model,Best_Epoch_Per_Fold,Early_Stop_Patience,Ensemble_Method,Folds,Batch_Size,Learning_Rate,Mean_CV_Train_MSE,Std_CV_Train_MSE,Mean_CV_Val_MSE,Std_CV_Val_MSE,Mean_CV_Train_R2,Std_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_Single_MSE,Test_Single_R2,Test_Single_MAE,Test_Single_Aux_PointAcc,Test_Ensemble_MSE,Test_Ensemble_R2,Test_Ensemble_MAE,Test_Ensemble_Aux_PointAcc,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances,Matched_Peak_Area_MAE,Matched_Peak_Area_MAPE_pct,Matched_Peak_Area_R2,Normalized_Intensity_Area_Mean_Error_pct,Normalized_Intensity_Area_Std_Error_pct,Normalized_Intensity_Area_R2,Normalized_Intensity_Area_Slope,Normalized_Intensity_Area_Intercept
"Wave-U-Net (Stoller, Ewert & Dixon 2018 adaptation, 10-fold ensemble)",6,24,15,5,64,GroupNorm (not in source),8,1557405,8.0,0.5,0.05,"{'None': 0.4092000126838684, 'Singlet': 8.184700012207031, 'Doublet': 8.184700012207031, 'Triplet': 8.184700012207031, 'Quartet': 8.184700012207031, 'Multiplet': 8.184700012207031}",0.0001,0.5,7,150,70,"[67, 88, 58, 50, 76, 63, 73, 65, 89, 64]",20,mean,10,16,0.001,0.0001863723387941718,3.1321895054805195e-05,0.000510739564197138,3.636017244689315e-05,0.8004904822508493,0.033770998696292305,0.5332678764396244,0.04440298339908204,0.0007665340090170503,0.10474942166071671,0.021017910912632942,0.9784592986106873,0.0003581042110454291,0.6552319526672363,0.009557762183248997,0.9848726712740384,44.41340782122905,358,91,34,0.0008591338435243867,30.937683298554205,0.8796301489603724,370.6182612427079,296.3485976620857,0.8396680021876355,1.213624616275277,0.06895150206623751
