Fold,Epoch,Train_MSE,Val_MSE,Train_R2,Val_R2,Train_AuxAcc,Val_AuxAcc
1,1,0.019482791423797607,0.0029935985803604126,-28.657113765787194,-2.521229139963786,0.8767698688271605,0.9791775173611111
1,2,0.0012323518749326468,0.0009911730885505676,-0.3813276438065517,-0.030820490254296198,0.983887924382716,0.9755479600694444
1,3,0.0010470845736563206,0.0014209647197276354,-0.12406488877755624,-0.45240568187501695,0.9829276379243828,0.9813747829861111
1,4,0.0009972244733944535,0.0010943945962935686,-0.02791070423008483,-0.08381991386413574,0.9833453896604938,0.9678114149305556
1,5,0.0009482152527198195,0.000729632331058383,0.06954961676656464,0.29613182809617783,0.9803132233796297,0.9807345920138889
1,6,0.0008915506768971682,0.0007727792835794389,0.13024240526152245,0.25174565447701347,0.9787959346064815,0.9792643229166667
1,7,0.0008463413105346262,0.0012523644836619496,0.18286087336363616,-0.2078467395570543,0.9798960744598766,0.9836642795138889
1,8,0.0007917454931885004,0.0010144643019884825,0.2520986587912948,-0.037965439425574406,0.9781798562885803,0.9736490885416667
1,9,0.0007446791278198361,0.0006300425156950951,0.30404266472216007,0.4098270270559523,0.9773515866126543,0.9871365017361111
1,10,0.0007130622398108244,0.0005789590068161488,0.3186831122563209,0.4619954029719035,0.978075569058642,0.9798448350694444
1,11,0.0006609217962250113,0.0005605422193184495,0.37467445532480875,0.48372163110309174,0.9772925106095679,0.9801323784722222
1,12,0.0006575504085049033,0.0005477432860061526,0.3823975521841167,0.5003486937946744,0.9788110050154321,0.977294921875
1,13,0.0005978439003229141,0.0005807814886793494,0.4392798884415332,0.45568867921829226,0.9778911072530864,0.9815972222222222
1,14,0.0005693054408766329,0.0006568917306140065,0.46700462559123096,0.4051508360438877,0.978858627507716,0.9838921440972223
1,15,0.000541726709343493,0.00047744790208525956,0.4924967293386106,0.5684433354271783,0.9790286217206791,0.9821234809027778
1,16,0.0005390623118728399,0.00044303538743406534,0.48938353164696397,0.6088591920004951,0.9789870273919753,0.9835883246527778
1,17,0.000535740633495152,0.0005165842012502253,0.48769593238830566,0.5240598850780063,0.9790213879243828,0.9816026475694445
1,18,0.00048208184307441115,0.00046541853225789964,0.5532849229412314,0.5751690705617268,0.9798556857638889,0.979296875
1,19,0.0004489885759539902,0.0005910033360123634,0.583026913949001,0.4478029489517212,0.9788164303626543,0.982177734375
1,20,0.0004476291360333562,0.00047872954746708274,0.5731906440522936,0.5679418802261352,0.9802758487654321,0.9846788194444445
1,21,0.00042808643775060773,0.0005210084491409361,0.5896101646953159,0.5168039083480835,0.9806080005787037,0.9826822916666667
1,22,0.00038400679477490485,0.00044105894630774856,0.6385277328667818,0.5970779644118415,0.9808256172839506,0.9856662326388889
1,23,0.0004050744173582643,0.0006261756643652916,0.6123577260676726,0.4128862857818604,0.9811469184027778,0.9799587673611111
1,24,0.0003796947421506047,0.0005231958930380642,0.6403983147056015,0.5209014084604051,0.9810860339506173,0.9790744357638889
1,25,0.00036486145108938217,0.0005176037084311247,0.6545182316391557,0.525001033147176,0.9812072000385802,0.9834581163194445
1,26,0.00037866784259676933,0.0005063298158347607,0.6413222037715677,0.5396834837065803,0.9820668161651235,0.98291015625
1,27,0.0003362392308190465,0.00042628240771591663,0.6824716947696827,0.6167563160260519,0.9823923369984567,0.9863823784722222
1,28,0.00032198525150306523,0.00040685711428523064,0.6894231033913883,0.6402582698398166,0.9829975646219136,0.983447265625
1,29,0.0002989980566781014,0.000462965399492532,0.7125759441175579,0.5771948986583286,0.9840910734953704,0.9808865017361111
1,30,0.0002823631512001157,0.0004697083495557308,0.7284815295242969,0.5625110771920946,0.9842749324845679,0.9834418402777778
1,31,0.0002822315145749599,0.00048608449287712574,0.7287720123926799,0.5522132052315606,0.9845871913580246,0.9835774739583333
1,32,0.0003060111775994301,0.0004812663537450135,0.7061710760917193,0.5637429979112413,0.9837179301697531,0.9842447916666667
1,33,0.00028022099286317825,0.0004485991958063096,0.7321241567164292,0.6050276954968771,0.9846764081790124,0.9840711805555555
1,34,0.00026203092420473695,0.0004875767626799643,0.7433533406551973,0.553935166200002,0.9857729311342592,0.98388671875
1,35,0.00024423887953162193,0.000415615679230541,0.758890852810424,0.6389301326539781,0.9864631558641975,0.9860948350694444
1,36,0.0002189317747252062,0.00045912788482382894,0.7879304612124408,0.5929746362898085,0.9874620225694445,0.9861382378472222
1,37,0.00018469232600182295,0.00041114873602055013,0.8200664916156251,0.6404557320806715,0.9887755594135802,0.9887424045138888
1,38,0.0001603998534847051,0.00042576080886647105,0.8413688934879539,0.6278743465741475,0.9900475019290124,0.9899468315972222
1,39,0.00014456419739872217,0.0004148646257817745,0.8562502000066969,0.6369754102494981,0.9910210503472222,0.9898763020833333
1,40,0.00013799182488583028,0.0004172547778580338,0.8613045349533175,0.6378351595666674,0.9913706838348766,0.9906141493055556
1,41,0.00013067940017208457,0.0004144443664699793,0.8693580200642715,0.6393261816766527,0.9919505931712963,0.9911349826388889
1,42,0.00012639975466299802,0.00041894649621099234,0.8720818204644286,0.6331942690743341,0.9923882378472222,0.9909016927083333
1,43,0.00012031864025630057,0.00042403084808029234,0.878868149092168,0.6295063826772902,0.9928680796682099,0.9912109375
1,44,0.00011543425353011116,0.00042561517329886556,0.8822383311059739,0.6274519456757439,0.993312355324074,0.9913736979166666
1,45,0.00010616254439810291,0.0004213511710986495,0.891052085676311,0.6330648303031922,0.9937831548996914,0.9916015625
1,46,9.878398850560188e-05,0.00042782374657690525,0.8994162365242288,0.6277631613943312,0.9942443094135802,0.9920518663194444
1,47,9.613203292246908e-05,0.00042851141188293695,0.9011673956741522,0.627414694097307,0.9946096161265432,0.9923448350694445
1,48,9.261665400117636e-05,0.0004303805762901902,0.9048013887287658,0.6250415007273357,0.9948573736496914,0.9922254774305556
2,1,0.02004813216626644,0.0015243017114698887,-26.52227233412825,-0.6116866787274678,0.8720389660493827,0.9840223524305556
2,2,0.0010573621839284897,0.001597055932506919,-0.13077419304553373,-0.5585061722331577,0.9859983844521605,0.9860460069444444
2,3,0.0010637713130563498,0.000814550556242466,-0.09038786652647418,0.20284989807340834,0.9834352092978395,0.9641438802083333
2,4,0.0009711660677567124,0.0012981696054339409,-0.007067435611913234,-0.26701799233754475,0.9781370563271605,0.9730088975694444
2,5,0.0008861778769642115,0.0008156973053701222,0.1405795019349934,0.2235640287399292,0.9788773148148148,0.9782877604166667
2,6,0.000771569786593318,0.0009616721072234213,0.2630452354749044,0.0639443728658888,0.9785216531635802,0.970361328125
2,7,0.0007260558195412159,0.0005976067623123527,0.3061589366124,0.4772329529126485,0.9778266059027778,0.9728461371527778
2,8,0.0006739528616890311,0.0005422676331363618,0.3635959029197693,0.5445754620763991,0.9782033661265432,0.985400390625
2,9,0.0006621073698624969,0.0006140195764601231,0.373747710534084,0.4798243972990248,0.9790093315972223,0.9815755208333333
2,10,0.0006109928363002837,0.0006389750633388758,0.4231016373928682,0.4225148333443536,0.9782666618441358,0.9767415364583333
2,11,0.0005734291626140475,0.0006150758126750588,0.4599219317789431,0.45561385287178885,0.9786404079861111,0.975244140625
2,12,0.0005530689377337694,0.0006326914299279451,0.47510867957715636,0.4623537023862203,0.978050853587963,0.9759223090277778
2,13,0.000528982374817133,0.0006413067458197474,0.5104812339500144,0.3837535275353326,0.9789388020833333,0.9755642361111111
2,14,0.0005327592371031642,0.0004931199364364147,0.49243343420970587,0.5928806132740445,0.9787489149305556,0.9784939236111111
2,15,0.00047849048860371113,0.0006288873264566064,0.5520243020705234,0.4312946491771274,0.978564453125,0.9759874131944445
2,16,0.00047328631626442075,0.000546663417480886,0.5510991816167479,0.5170709543757969,0.979173297646605,0.9773274739583333
2,17,0.000443970609921962,0.0006019681459292769,0.58175725362919,0.43020159006118774,0.9796844859182099,0.9709743923611112
2,18,0.00042988546192646027,0.0005348455742932856,0.5946808435298778,0.5427420894304912,0.9788652584876543,0.9772135416666666
2,19,0.00041278640856035054,0.0005883242120034993,0.6067200916784781,0.47144812875323827,0.9800166377314815,0.9786349826388889
2,20,0.00039198814192786813,0.0005988602642901242,0.6300254341996746,0.45947566164864434,0.9796175733024691,0.9812065972222223
2,21,0.0004149421874899417,0.0005346732796169817,0.6016264922824907,0.545632979604933,0.980224609375,0.9796006944444444
2,22,0.00038184603909030557,0.0005506060551851988,0.6336767312921123,0.5110201213094924,0.980908805941358,0.9746636284722222
2,23,0.0003164536610711366,0.0005066521698608994,0.6987933173591708,0.5748085088200039,0.9815049913194445,0.9795030381944444
2,24,0.00028363920864649117,0.0005431957542896271,0.7314178892123846,0.5231776899761624,0.98251953125,0.9756076388888889
2,25,0.00026911572786048055,0.0004986294661648571,0.7413310742672579,0.5717640373441908,0.9829553674768519,0.9726019965277778
2,26,0.0002622361353132874,0.0005142310401424766,0.7468764675988091,0.5731624656253391,0.9830988377700617,0.9820855034722222
2,27,0.00023927379515953362,0.00047436569002456963,0.77098591460122,0.6164781000879076,0.983985580632716,0.9792588975694444
2,28,0.0002426505379844457,0.0004824732895940542,0.7622481138617904,0.6164614677429199,0.9842001832561729,0.9798394097222223
2,29,0.00023346884700004011,0.0005058773094788194,0.7709639803862866,0.5831948041915893,0.9844153886959877,0.97919921875
2,30,0.000223478811676614,0.00048435828648507595,0.7850861580283554,0.6154901729689704,0.9850778838734567,0.9818576388888889
2,31,0.00021373044000938535,0.0005146715557202697,0.7923153400421142,0.5882089879777697,0.9859845196759259,0.9825900607638889
2,32,0.00020971230696886778,0.0005052884807810187,0.7970611560491868,0.5915525688065423,0.9864125192901234,0.9813856336805555
2,33,0.00020483304979279637,0.0005496414960362017,0.8019032108930894,0.5336968143781026,0.9868670428240741,0.9818142361111111
2,34,0.00020167379989288747,0.000525294803082943,0.8037909803567109,0.5588877982563443,0.9873830536265432,0.9837565104166667
2,35,0.00018836329400073737,0.0005159001448191702,0.8119239100703487,0.574123231569926,0.9879424672067901,0.9831271701388888
2,36,0.00016822571342345327,0.0004935804754495621,0.8341898492824884,0.6050599349869622,0.9889949845679012,0.9852376302083333
2,37,0.00014597264816984534,0.0004944411921314895,0.8570059820457742,0.6052002734608121,0.9899197048611111,0.9844672309027778
2,38,0.0001372776459902525,0.00048530902131460607,0.8641951546256925,0.6140361309051514,0.9904947916666667,0.9849826388888889
2,39,0.00013127544661983848,0.0004937322810292244,0.8703184909290738,0.6049026409784953,0.9908257378472223,0.987353515625
2,40,0.00012894938117824495,0.0004885867238044739,0.8723338759975668,0.6092687368392944,0.9912639853395062,0.9865125868055555
2,41,0.00012650458666030318,0.0004878958279732615,0.8735604459856763,0.613293300734626,0.9914888358410494,0.9861762152777778
2,42,0.00012019765563309193,0.0004970943555235863,0.8801347548578993,0.6024392657809787,0.9918077256944444,0.9874131944444444
2,43,0.00011826744594145566,0.0005005081184208393,0.8814823467054484,0.5941821959283616,0.9922188464506173,0.9862955729166667
2,44,0.00011097021342720836,0.0005041159456595778,0.8886639180006805,0.5897224969334073,0.9925805362654321,0.9877224392361111
2,45,0.00010524527897359803,0.0004969977308064699,0.8940148441879837,0.6008731245994567,0.9930615837191358,0.9883572048611111
2,46,0.00010152436152566224,0.000494317733682692,0.8980603892126201,0.6022108885977003,0.9932315779320988,0.9882975260416667
2,47,0.0001004036093945615,0.0004934713360853493,0.898615406324834,0.604831333955129,0.9934690875771605,0.9884765625
3,1,0.028281956911087036,0.0007975698681548238,-41.53901606224201,0.1392660591337416,0.9558485243055556,0.9954481336805555
3,2,0.001274513197131455,0.0014025256969034672,-0.31388444355976436,-0.5693669544325934,0.9892867476851852,0.9764431423611111
3,3,0.0011262313928455114,0.0009311583125963807,-0.23650600174326955,0.0049991647402445475,0.9825906635802469,0.985888671875
3,4,0.0010179787641391158,0.0008410466252826154,-0.02836701649206656,0.16760976844363742,0.9820276331018518,0.9948025173611111
3,5,0.000939481018576771,0.000841865548864007,0.07293080709598683,0.17272474765777587,0.9807207272376544,0.972705078125
3,6,0.0008893278427422047,0.0009390607010573149,0.15490532554226158,0.04612876706653171,0.9791154272762346,0.9728135850694445
3,7,0.0008112898794934154,0.0007709040073677897,0.22644523470490066,0.23165003723568386,0.9775022907021605,0.9864583333333333
3,8,0.0007944368408061564,0.0010397254955023527,0.2440222950629246,0.001757310496436225,0.9792305652006172,0.97939453125
3,9,0.0007470303680747747,0.0009708207799121737,0.3037374937975848,0.02021439340379503,0.978757957175926,0.9767415364583333
3,10,0.0006945927161723375,0.0008072053315117955,0.34825875670821577,0.21131286091274684,0.9776933834876543,0.9802897135416667
3,11,0.0006442734156735241,0.0006796140223741531,0.39636243537620264,0.3540532178348965,0.978516830632716,0.9840983072916667
3,12,0.0006237319903448224,0.0006515554850921035,0.4204823791244884,0.3728501651022169,0.9779923804012346,0.983251953125
3,13,0.0005811391747556627,0.0007255650125443935,0.45163518631899796,0.3189208467801412,0.9786253375771605,0.9801866319444444
3,14,0.0005673534469678998,0.000673158559948206,0.4671200743427983,0.3415298554632399,0.9786325713734568,0.9791395399305556
3,15,0.0005378731293603778,0.0007318800780922174,0.5028221780871167,0.29106481605105927,0.9790985484182099,0.9791612413194445
3,16,0.0005257847951725125,0.0005927347810938954,0.5151260252352114,0.4415436002943251,0.978369140625,0.9824544270833333
3,17,0.0004946448607370257,0.0006872381782159209,0.5260345931406374,0.33410263458887735,0.9793927228009259,0.978515625
3,18,0.0004611129406839609,0.0005720063927583396,0.569882129739832,0.4763572189542982,0.9791431568287037,0.9839898003472223
3,19,0.0004257000400684774,0.0007534788455814123,0.6062666732587932,0.2785892261399163,0.979563922646605,0.9817762586805555
3,20,0.00044810620602220297,0.0005795488832518458,0.5759465529594893,0.45670454104741415,0.9801637249228395,0.9791178385416667
3,21,0.00041101331589743495,0.0005473513156175613,0.6113868366053075,0.499115977022383,0.9803704909336419,0.9812391493055556
3,22,0.00039648328674957156,0.0004583424888551235,0.6335158673333533,0.596403177579244,0.9806417582947531,0.9840277777777777
3,23,0.00040198868373408914,0.0005010871100239456,0.6218095037672254,0.5343921767340766,0.980617042824074,0.9818739149305555
3,24,0.00036203020135872066,0.0004835825238842517,0.6600460168756085,0.561383084456126,0.9805507330246913,0.9861382378472222
3,25,0.00035368974204175174,0.0006561842747032642,0.6596089844350461,0.3696977509392632,0.9814585744598765,0.9835503472222222
3,26,0.0003435558173805475,0.0005193717079237103,0.6709887245554983,0.5274839878082276,0.9821114245756173,0.9825575086805556
3,27,0.0003088413504883647,0.0004932768642902374,0.7077509316397302,0.5486421532101101,0.9826973620756173,0.9820963541666666
3,28,0.00030922595760785043,0.0004948150599375367,0.706955087332078,0.5486774524052938,0.9828583140432099,0.9843370225694444
3,29,0.0003054350963793695,0.0005505313747562468,0.7074898871374719,0.4917209585507711,0.9830150462962963,0.978662109375
3,30,0.0003312428016215563,0.0006460414733737707,0.6807434324864988,0.38214641412099204,0.9829770688657408,0.9829427083333333
3,31,0.0002672288683243096,0.0004694542149081826,0.7452730434912223,0.5763300961918301,0.9847041377314815,0.9865831163194444
3,32,0.00020921329269185662,0.0004952338640578091,0.7983505706728241,0.5510554313659668,0.9865385079089506,0.9873806423611111
3,33,0.00019396492280066013,0.0005206014611758292,0.8127504292829537,0.5229572667015924,0.9875361689814814,0.9876790364583333
3,34,0.00017883742111735046,0.000498976674862206,0.8275590269653885,0.5467995206514994,0.9881058304398148,0.9883192274305556
