Model_Type,Architecture,Norm_Type,Group_Norm_Groups,Total_Params,Weight_Alpha,Derivative_Loss_Lambda,Aux_Loss_Weight,Aux_Class_Weights,LR_Scheduler_Factor,LR_Scheduler_Patience,Max_Epochs_Per_Fold,Final_Epochs_Used,Best_Epoch_Per_Fold,Early_Stop_Patience,Ensemble_Method,Folds,Batch_Size,Learning_Rate,Mean_CV_Train_MSE,Std_CV_Train_MSE,Mean_CV_Val_MSE,Std_CV_Val_MSE,Mean_CV_Train_R2,Std_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_Single_MSE,Test_Single_R2,Test_Single_MAE,Test_Single_Aux_PointAcc,Test_Ensemble_MSE,Test_Ensemble_R2,Test_Ensemble_MAE,Test_Ensemble_Aux_PointAcc,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances,Matched_Peak_Area_MAE,Matched_Peak_Area_MAPE_pct,Matched_Peak_Area_R2,Normalized_Intensity_Area_Mean_Error_pct,Normalized_Intensity_Area_Std_Error_pct,Normalized_Intensity_Area_R2,Normalized_Intensity_Area_Slope,Normalized_Intensity_Area_Intercept
Flat MLP + GroupNorm + Auxiliary Multiplicity Head (10-fold ensemble),"(10, 10, 10)",GroupNorm (adapted for flat layers),8,397602,8.0,0.5,0.3,"{'None': 0.16750000417232513, 'Singlet': 419.099609375, 'Doublet': 202.9062042236328, 'Triplet': 223.0937042236328, 'Quartet': 203.7135009765625, 'Multiplet': 82.40339660644531}",0.5,7,150,140,"[135, 148, 150, 84, 149, 147, 132, 149, 149, 150]",20,mean,10,16,0.001,0.0012405401095747948,0.0001765436851830041,0.0012613498140126467,0.00018590481059780213,-0.5475822644763523,0.27864400650902565,-0.5680874160925548,0.2541112788119368,0.001323094591498375,-0.6252011656761169,0.0224098339676857,0.3906015455722809,0.0011400607181712985,-0.3524712152205981,0.01673855073750019,0.4200298602764423,30.107526881720432,93,356,783,0.002849654265133644,55.93053311515957,-0.3132859404598607,710.1730795618704,811.7966709780387,0.010989947960609597,-0.04494138267095425,0.15354686223116049
