Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,8,6,0.0024399999999999977,30.0
451,0.02,20,8,8,0.00640750000000001,40.0
451,0.05,20,8,8,0.00640750000000001,40.0
452,0.01,86,8,7,0.0031407142857141795,8.13953488372093
452,0.02,86,8,7,0.0031407142857141795,8.13953488372093
452,0.05,86,8,8,0.0057993749999998845,9.30232558139535
453,0.01,2,2,2,0.0,100.0
453,0.02,2,2,2,0.0,100.0
453,0.05,2,2,2,0.0,100.0
454,0.01,9,5,4,0.0006102499999999789,44.44444444444444
454,0.02,9,5,4,0.0006102499999999789,44.44444444444444
454,0.05,9,5,4,0.0006102499999999789,44.44444444444444
455,0.01,22,6,5,0.0014639999999999987,22.727272727272727
455,0.02,22,6,6,0.003255000000000008,27.272727272727273
455,0.05,22,6,6,0.003255000000000008,27.272727272727273
456,0.01,58,10,8,0.005186250000000003,13.793103448275861
456,0.02,58,10,9,0.005965555555555557,15.517241379310345
456,0.05,58,10,10,0.00781000000000005,17.24137931034483
457,0.01,34,9,7,0.0031385714285714983,20.58823529411765
457,0.02,34,9,7,0.0031385714285714983,20.58823529411765
457,0.05,34,9,9,0.008951111111111132,26.470588235294116
458,0.01,30,9,7,0.00034857142857142823,23.333333333333332
458,0.02,30,9,8,0.00274624999999995,26.666666666666668
458,0.05,30,9,9,0.005695555555555515,30.0
459,0.01,43,11,7,0.0006971428571428565,16.27906976744186
459,0.02,43,11,7,0.0006971428571428565,16.27906976744186
459,0.05,43,11,10,0.009278000000000008,23.25581395348837
460,0.01,1,1,1,0.0,100.0
460,0.02,1,1,1,0.0,100.0
460,0.05,1,1,1,0.0,100.0
461,0.01,18,3,3,0.001627000000000008,16.666666666666668
461,0.02,18,3,3,0.001627000000000008,16.666666666666668
461,0.05,18,3,3,0.001627000000000008,16.666666666666668
462,0.01,27,8,6,0.0024399999999999977,22.22222222222222
462,0.02,27,8,6,0.0024399999999999977,22.22222222222222
462,0.05,27,8,8,0.008543749999999961,29.62962962962963
463,0.01,39,4,4,0.0036599999999999966,10.256410256410257
463,0.02,39,4,4,0.0036599999999999966,10.256410256410257
463,0.05,39,4,4,0.0036599999999999966,10.256410256410257
464,0.01,37,14,10,0.0034180000000000542,27.027027027027028
464,0.02,37,14,11,0.004660909090909185,29.72972972972973
464,0.05,37,14,14,0.009592142857142891,37.83783783783784
465,0.01,97,11,7,0.0024414285714285783,7.216494845360825
465,0.02,97,11,9,0.005425555555555523,9.278350515463918
465,0.05,97,11,10,0.007079999999999975,10.309278350515465
466,0.01,14,10,8,0.0009149999999999991,57.142857142857146
466,0.02,14,10,9,0.002983333333333338,64.28571428571429
466,0.05,14,10,9,0.002983333333333338,64.28571428571429
467,0.01,39,9,7,0.0027887142857142715,17.94871794871795
467,0.02,39,9,7,0.0027887142857142715,17.94871794871795
467,0.05,39,9,9,0.01085011111111108,23.076923076923077
468,0.01,32,8,8,0.0015249999999999986,25.0
468,0.02,32,8,8,0.0015249999999999986,25.0
468,0.05,32,8,8,0.0015249999999999986,25.0
469,0.01,11,6,5,0.0009779999999999234,45.45454545454545
469,0.02,11,6,5,0.0009779999999999234,45.45454545454545
469,0.05,11,6,6,0.004476666666666684,54.54545454545455
470,0.01,16,7,6,0.0016283333333333427,37.5
470,0.02,16,7,6,0.0016283333333333427,37.5
470,0.05,16,7,7,0.007324285714285735,43.75
471,0.01,71,11,10,0.0031743999999999883,14.084507042253522
471,0.02,71,11,11,0.004439454545454539,15.492957746478874
471,0.05,71,11,11,0.004439454545454539,15.492957746478874
472,0.01,89,10,6,0.0016288333333333571,6.741573033707865
472,0.02,89,10,8,0.0045787499999999925,8.98876404494382
472,0.05,89,10,10,0.010255000000000014,11.235955056179776
473,0.01,24,9,9,0.0010844444444444434,37.5
473,0.02,24,9,9,0.0010844444444444434,37.5
473,0.05,24,9,9,0.0010844444444444434,37.5
474,0.01,41,10,7,0.00104585714285713,17.073170731707318
474,0.02,41,10,7,0.00104585714285713,17.073170731707318
474,0.05,41,10,10,0.010986499999999965,24.390243902439025
475,0.01,7,4,3,0.0016333333333333755,42.857142857142854
475,0.02,7,4,3,0.0016333333333333755,42.857142857142854
475,0.05,7,4,3,0.0016333333333333755,42.857142857142854
476,0.01,16,6,6,0.0008133333333333326,37.5
476,0.02,16,6,6,0.0008133333333333326,37.5
476,0.05,16,6,6,0.0008133333333333326,37.5
477,0.01,92,13,11,0.001997272727272731,11.956521739130435
477,0.02,92,13,11,0.001997272727272731,11.956521739130435
477,0.05,92,13,12,0.0038649999999999887,13.043478260869565
478,0.01,32,9,6,0.0004066666666666663,18.75
478,0.02,32,9,7,0.0031385714285713717,21.875
478,0.05,32,9,9,0.008136666666666582,28.125
479,0.01,1,1,1,0.0,100.0
479,0.02,1,1,1,0.0,100.0
479,0.05,1,1,1,0.0,100.0
480,0.01,19,5,5,0.0019540000000000113,26.31578947368421
480,0.02,19,5,5,0.0019540000000000113,26.31578947368421
480,0.05,19,5,5,0.0019540000000000113,26.31578947368421
481,0.01,45,13,7,0.002788571428571426,15.555555555555555
481,0.02,45,13,7,0.002788571428571426,15.555555555555555
481,0.05,45,13,9,0.009222222222222243,20.0
482,0.01,14,8,6,0.0032549999999999337,42.857142857142854
482,0.02,14,8,6,0.0032549999999999337,42.857142857142854
482,0.05,14,8,8,0.009461249999999977,57.142857142857146
483,0.01,8,5,5,0.000978000000000101,62.5
483,0.02,8,5,5,0.000978000000000101,62.5
483,0.05,8,5,5,0.000978000000000101,62.5
484,0.01,42,8,7,0.006277857142857081,16.666666666666668
484,0.02,42,8,7,0.006277857142857081,16.666666666666668
484,0.05,42,8,8,0.00854562499999996,19.047619047619047
485,0.01,23,7,6,0.0008133333333333326,26.08695652173913
