Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,12,12,0.0008141666666666714,60.0
451,0.02,20,12,12,0.0008141666666666714,60.0
451,0.05,20,12,12,0.0008141666666666714,60.0
452,0.01,86,10,10,0.0019550999999998877,11.627906976744185
452,0.02,86,10,10,0.0019550999999998877,11.627906976744185
452,0.05,86,10,10,0.0019550999999998877,11.627906976744185
453,0.01,2,2,2,0.0,100.0
453,0.02,2,2,2,0.0,100.0
453,0.05,2,2,2,0.0,100.0
454,0.01,9,5,4,0.0006102499999999789,44.44444444444444
454,0.02,9,5,4,0.0006102499999999789,44.44444444444444
454,0.05,9,5,4,0.0006102499999999789,44.44444444444444
455,0.01,22,11,9,0.0005433333333332908,40.90909090909091
455,0.02,22,11,11,0.0033299999999999745,50.0
455,0.05,22,11,11,0.0033299999999999745,50.0
456,0.01,58,16,15,0.0014639999999999987,25.862068965517242
456,0.02,58,16,16,0.002134999999999998,27.586206896551722
456,0.05,58,16,16,0.002134999999999998,27.586206896551722
457,0.01,34,20,20,0.0019534999999999635,58.8235294117647
457,0.02,34,20,20,0.0019534999999999635,58.8235294117647
457,0.05,34,20,20,0.0019534999999999635,58.8235294117647
458,0.01,30,10,10,0.0012219999999999232,33.333333333333336
458,0.02,30,10,10,0.0012219999999999232,33.333333333333336
458,0.05,30,10,10,0.0012219999999999232,33.333333333333336
459,0.01,43,16,16,0.002136250000000034,37.2093023255814
459,0.02,43,16,16,0.002136250000000034,37.2093023255814
459,0.05,43,16,16,0.002136250000000034,37.2093023255814
460,0.01,1,1,1,0.0,100.0
460,0.02,1,1,1,0.0,100.0
460,0.05,1,1,1,0.0,100.0
461,0.01,18,9,9,0.0008133333333333326,50.0
461,0.02,18,9,9,0.0008133333333333326,50.0
461,0.05,18,9,9,0.0008133333333333326,50.0
462,0.01,27,12,11,0.0024409090909090544,40.74074074074074
462,0.02,27,12,12,0.0038650000000000073,44.44444444444444
462,0.05,27,12,12,0.0038650000000000073,44.44444444444444
463,0.01,39,12,12,0.0024408333333333365,30.76923076923077
463,0.02,39,12,12,0.0024408333333333365,30.76923076923077
463,0.05,39,12,12,0.0024408333333333365,30.76923076923077
464,0.01,37,19,18,0.002305555555555524,48.648648648648646
464,0.02,37,19,18,0.002305555555555524,48.648648648648646
464,0.05,37,19,19,0.0035978947368420808,51.351351351351354
465,0.01,97,21,19,0.0024417894736842014,19.587628865979383
465,0.02,97,21,20,0.002930199999999994,20.61855670103093
465,0.05,97,21,21,0.004185428571428567,21.649484536082475
466,0.01,14,14,11,0.0013318181818181866,78.57142857142857
466,0.02,14,14,13,0.003193076923076935,92.85714285714286
