Compound_ID,Simulated_Total_Area,Predicted_Total_Area,Area_Abs_Error,Area_Pct_Error
451,0.029099972918629646,0.11357437819242477,0.08447440527379513,290.29032264052404
452,0.07194775342941284,0.1384442299604416,0.06649647653102875,92.4232840658016
453,0.0073159234598279,0.0697532445192337,0.062437321059405804,853.4441537319553
454,0.014492329210042953,0.09686432778835297,0.08237199857831001,568.3834350190411
455,0.029827583581209183,0.1111631914973259,0.08133560791611671,272.68587713339485
456,0.031690292060375214,0.126822829246521,0.09513253718614578,300.194573798508
457,0.03414031118154526,0.11695615202188492,0.08281584084033966,242.5749443230214
458,0.019512102007865906,0.10643011331558228,0.08691801130771637,445.45693371568655
459,0.03609441593289375,0.1340225487947464,0.09792813286185265,271.3110333851067
460,0.0036583077162504196,0.06598564982414246,0.062327342107892036,1703.720598216227
461,0.016847185790538788,0.09253247082233429,0.0756852850317955,449.2458620258085
462,0.025541242212057114,0.10982640832662582,0.08428516611456871,329.99634635930386
463,0.038353048264980316,0.10076030343770981,0.06240725517272949,162.71784902613012
464,0.08875694870948792,0.14440971612930298,0.055652767419815063,62.7024342645816
465,0.08725884556770325,0.19031530618667603,0.10305646061897278,118.10431360682203
466,0.0176810622215271,0.08825432509183884,0.07057326287031174,399.1460580031621
467,0.03441549837589264,0.1352224349975586,0.10080693662166595,292.91145378931714
468,0.031082915142178535,0.11213347315788269,0.08105055801570415,260.75597364328644
469,0.013406947255134583,0.09289152920246124,0.07948458194732666,592.8611520186724
470,0.02094171568751335,0.10744483768939972,0.08650312200188637,413.0660700998079
471,0.05121329426765442,0.16515618562698364,0.11394289135932922,222.48694013674086
472,0.08952562510967255,0.1929825246334076,0.10345689952373505,115.5612143416995
473,0.042357005178928375,0.12786678969860077,0.0855097845196724,201.87873094061786
474,0.03824745491147041,0.140364870429039,0.10211741551756859,266.9914004838622
475,0.02046027220785618,0.10303761065006256,0.08257733844220638,403.5984350711569
476,0.01828085631132126,0.09823629260063171,0.07995543628931046,437.3724891639479
477,0.0757017508149147,0.19159574806690216,0.11589399725198746,153.09288887563497
478,0.019512411206960678,0.1076430156826973,0.08813060447573662,451.66434604605763
479,0.0036630979739129543,0.06608372181653976,0.06242062384262681,1704.0391572150209
480,0.018293816596269608,0.09584292024374008,0.07754910364747047,423.9088286436846
481,0.03778480738401413,0.13817313313484192,0.10038832575082779,265.6843654926232
482,0.023151421919465065,0.10634510219097137,0.08319368027150631,359.34587759190464
483,0.013150905258953571,0.08703696727752686,0.07388606201857328,561.8325169536843
484,0.04603026807308197,0.15538747608661652,0.10935720801353455,237.57673502989118
485,0.04047269746661186,0.12570947408676147,0.08523677662014961,210.60315213846587
486,0.061842307448387146,0.12368357926607132,0.061841271817684174,99.9983253685936
487,0.00974219013005495,0.08828344941139221,0.07854125928133726,806.1971510803829
488,0.02434239163994789,0.10579114407300949,0.0814487524330616,334.5963438506076
489,0.010965700261294842,0.07351617515087128,0.06255047488957644,570.4193384745172
490,0.03457849472761154,0.13379737734794617,0.09921888262033463,286.9381197820233
491,0.018647518008947372,0.09301038831472397,0.0743628703057766,398.7815980126477
492,0.05001461133360863,0.12629026174545288,0.07627565041184425,152.50673428824356
493,0.024575363844633102,0.1037411242723465,0.0791657604277134,322.1346423524144
494,0.02674310840666294,0.10057954490184784,0.0738364364951849,276.09519197397725
495,0.014635259285569191,0.08339233696460724,0.06875707767903805,469.80430163498784
496,0.06789883971214294,0.1787358522415161,0.11083701252937317,163.23844854973453
497,0.023042310029268265,0.10828544199466705,0.08524313196539879,369.9417803906086
498,0.02012144960463047,0.09244778752326965,0.07232633791863918,359.44894299263115
499,0.008522924967110157,0.08848598599433899,0.07996306102722883,938.2114865002933
500,0.014621690846979618,0.09074796736240387,0.07612627651542425,520.6393522617088
501,0.017068907618522644,0.08553757518529892,0.06846866756677628,401.1309282175516
502,0.026828326284885406,0.11526892334222794,0.08844059705734253,329.65379993595934
