Tolerance_ppm,Total_Simulated_Peaks,Total_Matched,Pooled_Match_Accuracy_pct,Mean_Of_Compound_Match_Accuracy_pct,Pooled_Mean_Position_Error_ppm
0.01,1473,522,35.437881873727086,53.022578136084654,0.0019595440613026727
0.02,1473,545,36.999321113374066,54.92884008383161,0.002544322935779809
0.05,1473,567,38.4928716904277,56.60167930923902,0.003599583774250435
