Model_Type,D_Model,N_Heads,N_Encoder_Layers,Dim_Feedforward,Transformer_Dropout,N_Bins,Bin_Size,Positional_Encoding,Total_Params_Per_Model,Gradient_Clip_Norm,LR_Scheduler_Factor,LR_Scheduler_Patience,Weight_Alpha,Derivative_Loss_Lambda,Aux_Loss_Weight,Aux_Class_Weights,Max_Epochs_Per_Fold,Final_Epochs_Used_Single_Model,Best_Epoch_Per_Fold,Early_Stop_Patience,Ensemble_Method,Folds,Batch_Size,Learning_Rate,Mean_CV_Train_MSE,Std_CV_Train_MSE,Mean_CV_Val_MSE,Std_CV_Val_MSE,Mean_CV_Train_R2,Std_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_Single_MSE,Test_Single_R2,Test_Single_MAE,Test_Single_Aux_PointAcc,Test_Ensemble_MSE,Test_Ensemble_R2,Test_Ensemble_MAE,Test_Ensemble_Aux_PointAcc,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances
"Transformer (Johnson & Tipirneni-Sajja 2024 adaptation, 10-fold ensemble)",512,8,6,2048,0.1,64,64,False,19210176,1.0,0.5,10,0.0,0.0,0.3,"{'None': 0.16750000417232513, 'Singlet': 419.099609375, 'Doublet': 202.9062042236328, 'Triplet': 223.0937042236328, 'Quartet': 203.7135009765625, 'Multiplet': 82.40339660644531}",300,105,"[127, 142, 92, 126, 89, 112, 81, 55, 109, 111]",25,mean,10,32,0.001,0.0009705751377623528,1.0175388711991368e-05,0.0009624043188523502,5.1312998329507474e-05,-0.05132034051565476,0.01042535966617539,-0.0367581041653951,0.008813851412132803,0.0009562060004100204,-0.04174455083333529,0.009454766288399696,0.06340144574642181,0.000947203254327178,-0.02658561559823843,0.008642863482236862,0.0788715069110577,,0,449,0
