Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,0,0,,0.0
451,0.02,20,0,0,,0.0
451,0.05,20,0,0,,0.0
452,0.01,86,0,0,,0.0
452,0.02,86,0,0,,0.0
452,0.05,86,0,0,,0.0
453,0.01,2,0,0,,0.0
453,0.02,2,0,0,,0.0
453,0.05,2,0,0,,0.0
454,0.01,9,0,0,,0.0
454,0.02,9,0,0,,0.0
454,0.05,9,0,0,,0.0
455,0.01,22,0,0,,0.0
455,0.02,22,0,0,,0.0
455,0.05,22,0,0,,0.0
456,0.01,58,0,0,,0.0
456,0.02,58,0,0,,0.0
456,0.05,58,0,0,,0.0
457,0.01,34,0,0,,0.0
457,0.02,34,0,0,,0.0
457,0.05,34,0,0,,0.0
458,0.01,30,0,0,,0.0
458,0.02,30,0,0,,0.0
458,0.05,30,0,0,,0.0
459,0.01,43,0,0,,0.0
459,0.02,43,0,0,,0.0
459,0.05,43,0,0,,0.0
460,0.01,1,0,0,,0.0
460,0.02,1,0,0,,0.0
460,0.05,1,0,0,,0.0
461,0.01,18,0,0,,0.0
461,0.02,18,0,0,,0.0
461,0.05,18,0,0,,0.0
462,0.01,27,0,0,,0.0
462,0.02,27,0,0,,0.0
462,0.05,27,0,0,,0.0
463,0.01,39,0,0,,0.0
463,0.02,39,0,0,,0.0
463,0.05,39,0,0,,0.0
464,0.01,37,0,0,,0.0
464,0.02,37,0,0,,0.0
464,0.05,37,0,0,,0.0
465,0.01,97,0,0,,0.0
465,0.02,97,0,0,,0.0
465,0.05,97,0,0,,0.0
466,0.01,14,0,0,,0.0
466,0.02,14,0,0,,0.0
466,0.05,14,0,0,,0.0
467,0.01,39,0,0,,0.0
467,0.02,39,0,0,,0.0
467,0.05,39,0,0,,0.0
468,0.01,32,0,0,,0.0
468,0.02,32,0,0,,0.0
468,0.05,32,0,0,,0.0
469,0.01,11,0,0,,0.0
469,0.02,11,0,0,,0.0
469,0.05,11,0,0,,0.0
470,0.01,16,0,0,,0.0
470,0.02,16,0,0,,0.0
470,0.05,16,0,0,,0.0
471,0.01,71,0,0,,0.0
471,0.02,71,0,0,,0.0
471,0.05,71,0,0,,0.0
472,0.01,89,0,0,,0.0
472,0.02,89,0,0,,0.0
472,0.05,89,0,0,,0.0
473,0.01,24,0,0,,0.0
473,0.02,24,0,0,,0.0
473,0.05,24,0,0,,0.0
474,0.01,41,0,0,,0.0
474,0.02,41,0,0,,0.0
474,0.05,41,0,0,,0.0
475,0.01,7,0,0,,0.0
475,0.02,7,0,0,,0.0
475,0.05,7,0,0,,0.0
476,0.01,16,0,0,,0.0
476,0.02,16,0,0,,0.0
476,0.05,16,0,0,,0.0
477,0.01,92,0,0,,0.0
477,0.02,92,0,0,,0.0
477,0.05,92,0,0,,0.0
478,0.01,32,0,0,,0.0
478,0.02,32,0,0,,0.0
478,0.05,32,0,0,,0.0
479,0.01,1,0,0,,0.0
479,0.02,1,0,0,,0.0
479,0.05,1,0,0,,0.0
480,0.01,19,0,0,,0.0
480,0.02,19,0,0,,0.0
480,0.05,19,0,0,,0.0
481,0.01,45,0,0,,0.0
481,0.02,45,0,0,,0.0
481,0.05,45,0,0,,0.0
482,0.01,14,0,0,,0.0
482,0.02,14,0,0,,0.0
482,0.05,14,0,0,,0.0
483,0.01,8,0,0,,0.0
483,0.02,8,0,0,,0.0
483,0.05,8,0,0,,0.0
484,0.01,42,0,0,,0.0
484,0.02,42,0,0,,0.0
484,0.05,42,0,0,,0.0
485,0.01,23,0,0,,0.0
485,0.02,23,0,0,,0.0
485,0.05,23,0,0,,0.0
486,0.01,20,0,0,,0.0
486,0.02,20,0,0,,0.0
486,0.05,20,0,0,,0.0
487,0.01,4,0,0,,0.0
487,0.02,4,0,0,,0.0
487,0.05,4,0,0,,0.0
488,0.01,11,0,0,,0.0
488,0.02,11,0,0,,0.0
488,0.05,11,0,0,,0.0
489,0.01,3,0,0,,0.0
489,0.02,3,0,0,,0.0
489,0.05,3,0,0,,0.0
490,0.01,38,0,0,,0.0
490,0.02,38,0,0,,0.0
490,0.05,38,0,0,,0.0
491,0.01,8,0,0,,0.0
491,0.02,8,0,0,,0.0
491,0.05,8,0,0,,0.0
492,0.01,15,0,0,,0.0
492,0.02,15,0,0,,0.0
492,0.05,15,0,0,,0.0
493,0.01,20,0,0,,0.0
493,0.02,20,0,0,,0.0
493,0.05,20,0,0,,0.0
494,0.01,9,0,0,,0.0
494,0.02,9,0,0,,0.0
494,0.05,9,0,0,,0.0
495,0.01,8,0,0,,0.0
495,0.02,8,0,0,,0.0
495,0.05,8,0,0,,0.0
496,0.01,94,0,0,,0.0
496,0.02,94,0,0,,0.0
496,0.05,94,0,0,,0.0
497,0.01,20,0,0,,0.0
497,0.02,20,0,0,,0.0
497,0.05,20,0,0,,0.0
498,0.01,14,0,0,,0.0
498,0.02,14,0,0,,0.0
498,0.05,14,0,0,,0.0
499,0.01,4,0,0,,0.0
499,0.02,4,0,0,,0.0
499,0.05,4,0,0,,0.0
500,0.01,7,0,0,,0.0
500,0.02,7,0,0,,0.0
500,0.05,7,0,0,,0.0
501,0.01,9,0,0,,0.0
501,0.02,9,0,0,,0.0
501,0.05,9,0,0,,0.0
502,0.01,30,0,0,,0.0
502,0.02,30,0,0,,0.0
502,0.05,30,0,0,,0.0
