Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
465,0.05,97,14,14,0.003313357142857132,14.43298969072165
466,0.01,14,12,12,0.0006099999999999994,85.71428571428571
466,0.02,14,12,12,0.0006099999999999994,85.71428571428571
466,0.05,14,12,12,0.0006099999999999994,85.71428571428571
467,0.01,39,12,11,0.0011091818181818097,28.205128205128204
467,0.02,39,12,11,0.0011091818181818097,28.205128205128204
467,0.05,39,12,12,0.0030509166666666623,30.76923076923077
468,0.01,32,13,12,0.0008133333333333326,37.5
468,0.02,32,13,13,0.0020653846153846187,40.625
468,0.05,32,13,13,0.0020653846153846187,40.625
469,0.01,11,6,6,0.0016283333333332688,54.54545454545455
469,0.02,11,6,6,0.0016283333333332688,54.54545454545455
469,0.05,11,6,6,0.0016283333333332688,54.54545454545455
470,0.01,16,8,8,0.0018312500000000065,50.0
470,0.02,16,8,8,0.0018312500000000065,50.0
470,0.05,16,8,8,0.0018312500000000065,50.0
471,0.01,71,9,9,0.0029847777777777993,12.67605633802817
471,0.02,71,9,9,0.0029847777777777993,12.67605633802817
471,0.05,71,9,9,0.0029847777777777993,12.67605633802817
472,0.01,89,12,11,0.004217545454545496,12.359550561797754
472,0.02,89,12,12,0.0054935833333333755,13.48314606741573
472,0.05,89,12,12,0.0054935833333333755,13.48314606741573
473,0.01,24,16,15,0.0013020000000000032,62.5
473,0.02,24,16,16,0.0019831250000000022,66.66666666666667
473,0.05,24,16,16,0.0019831250000000022,66.66666666666667
474,0.01,41,11,10,0.001221099999999997,24.390243902439025
474,0.02,41,11,11,0.0026637272727272547,26.829268292682926
474,0.05,41,11,11,0.0026637272727272547,26.829268292682926
475,0.01,7,5,5,0.0014659999999999229,71.42857142857143
475,0.02,7,5,5,0.0014659999999999229,71.42857142857143
475,0.05,7,5,5,0.0014659999999999229,71.42857142857143
476,0.01,16,10,10,0.0009759999999999991,62.5
476,0.02,16,10,10,0.0009759999999999991,62.5
476,0.05,16,10,10,0.0009759999999999991,62.5
477,0.01,92,17,16,0.0028988124999999795,17.391304347826086
477,0.02,92,17,16,0.0028988124999999795,17.391304347826086
477,0.05,92,17,16,0.0028988124999999795,17.391304347826086
478,0.01,32,8,8,0.0003049999999999997,25.0
478,0.02,32,8,8,0.0003049999999999997,25.0
478,0.05,32,8,8,0.0003049999999999997,25.0
479,0.01,1,1,1,0.0,100.0
479,0.02,1,1,1,0.0,100.0
479,0.05,1,1,1,0.0,100.0
480,0.01,19,10,10,0.0012199999999999989,52.63157894736842
480,0.02,19,10,10,0.0012199999999999989,52.63157894736842
480,0.05,19,10,10,0.0012199999999999989,52.63157894736842
481,0.01,45,13,13,0.00150230769230773,28.88888888888889
481,0.02,45,13,13,0.00150230769230773,28.88888888888889
481,0.05,45,13,13,0.00150230769230773,28.88888888888889
482,0.01,14,11,7,0.002092857142857087,50.0
482,0.02,14,11,9,0.005155555555555481,64.28571428571429
482,0.05,14,11,9,0.005155555555555481,64.28571428571429
483,0.01,8,5,5,0.00048799999999999956,62.5
483,0.02,8,5,5,0.00048799999999999956,62.5
483,0.05,8,5,5,0.00048799999999999956,62.5
484,0.01,42,9,9,0.0032553333333333262,21.428571428571427
484,0.02,42,9,9,0.0032553333333333262,21.428571428571427
484,0.05,42,9,9,0.0032553333333333262,21.428571428571427
485,0.01,23,9,9,0.0005433333333333894,39.130434782608695
485,0.02,23,9,9,0.0005433333333333894,39.130434782608695
485,0.05,23,9,9,0.0005433333333333894,39.130434782608695
486,0.01,20,6,5,0.0024399999999999977,25.0
486,0.02,20,6,5,0.0024399999999999977,25.0
486,0.05,20,6,6,0.008136666666666681,30.0
487,0.01,4,4,4,0.0,100.0
487,0.02,4,4,4,0.0,100.0
487,0.05,4,4,4,0.0,100.0
488,0.01,11,6,6,0.0,54.54545454545455
488,0.02,11,6,6,0.0,54.54545454545455
488,0.05,11,6,6,0.0,54.54545454545455
489,0.01,3,4,3,0.0,100.0
489,0.02,3,4,3,0.0,100.0
489,0.05,3,4,3,0.0,100.0
490,0.01,38,9,9,0.00027111111111111086,23.68421052631579
490,0.02,38,9,9,0.00027111111111111086,23.68421052631579
490,0.05,38,9,9,0.00027111111111111086,23.68421052631579
491,0.01,8,7,5,0.0019539999999999224,62.5
491,0.02,8,7,7,0.006977142857142888,87.5
491,0.05,8,7,7,0.006977142857142888,87.5
492,0.01,15,7,6,0.0016266666666666652,40.0
492,0.02,15,7,6,0.0016266666666666652,40.0
492,0.05,15,7,7,0.0059285714285715685,46.666666666666664
493,0.01,20,11,11,0.001109090909090908,55.0
493,0.02,20,11,11,0.001109090909090908,55.0
493,0.05,20,11,11,0.001109090909090908,55.0
494,0.01,9,6,6,0.0004066666666666663,66.66666666666667
494,0.02,9,6,6,0.0004066666666666663,66.66666666666667
494,0.05,9,6,6,0.0004066666666666663,66.66666666666667
495,0.01,8,6,6,0.0028483333333334158,75.0
495,0.02,8,6,6,0.0028483333333334158,75.0
495,0.05,8,6,6,0.0028483333333334158,75.0
496,0.01,94,11,10,0.0019523999999999987,10.638297872340425
496,0.02,94,11,10,0.0019523999999999987,10.638297872340425
496,0.05,94,11,11,0.003772181818181821,11.702127659574469
497,0.01,20,13,13,0.0020653846153846187,65.0
497,0.02,20,13,13,0.0020653846153846187,65.0
497,0.05,20,13,13,0.0020653846153846187,65.0
498,0.01,14,4,3,0.0016266666666666652,21.428571428571427
498,0.02,14,4,4,0.004269999999999996,28.571428571428573
498,0.05,14,4,4,0.004269999999999996,28.571428571428573
499,0.01,4,4,4,0.0,100.0
499,0.02,4,4,4,0.0,100.0
499,0.05,4,4,4,0.0,100.0
500,0.01,7,3,3,0.0008166666666665398,42.857142857142854
500,0.02,7,3,3,0.0008166666666665398,42.857142857142854
500,0.05,7,3,3,0.0008166666666665398,42.857142857142854
501,0.01,9,6,6,0.0008133333333333326,66.66666666666667
501,0.02,9,6,6,0.0008133333333333326,66.66666666666667
501,0.05,9,6,6,0.0008133333333333326,66.66666666666667
502,0.01,30,7,7,0.0010460000000000072,23.333333333333332
502,0.02,30,7,7,0.0010460000000000072,23.333333333333332
502,0.05,30,7,7,0.0010460000000000072,23.333333333333332
