Metric,Value
Overall_Multiplicity_Accuracy_pct,40.97421203438395
Total_Matched_Resonances,349.0
Total_Missed_Resonances_FN,100.0
Total_Spurious_Resonances_FP,32.0
Singlet_Recall_pct,90.38461538461539
Singlet_Precision_pct,39.33054393305439
Doublet_Recall_pct,37.03703703703704
Doublet_Precision_pct,42.25352112676056
Triplet_Recall_pct,25.0
Triplet_Precision_pct,50.0
Quartet_Recall_pct,4.0
Quartet_Precision_pct,40.0
Multiplet_Recall_pct,3.7037037037037037
Multiplet_Precision_pct,50.0
