Tolerance_ppm,Total_Simulated_Peaks,Total_Matched,Pooled_Match_Accuracy_pct,Mean_Of_Compound_Match_Accuracy_pct,Pooled_Mean_Position_Error_ppm
0.01,1473,324,21.9959266802444,37.27888555959501,0.0031647006172839413
0.02,1473,368,24.983027834351663,41.53751031075313,0.004617380434782597
0.05,1473,411,27.90224032586558,44.350980490823346,0.00741336009732359
