Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,18,6,0.002034999999999972,30.0
451,0.02,20,18,6,0.002034999999999972,30.0
451,0.05,20,18,7,0.005581428571428563,35.0
452,0.01,86,11,7,0.004882285714285649,8.13953488372093
452,0.02,86,11,7,0.004882285714285649,8.13953488372093
452,0.05,86,11,10,0.015868999999999956,11.627906976744185
453,0.01,2,3,2,0.0024399999999999977,100.0
453,0.02,2,3,2,0.0024399999999999977,100.0
453,0.05,2,3,2,0.0024399999999999977,100.0
454,0.01,9,1,1,0.0024399999999999977,11.11111111111111
454,0.02,9,1,1,0.0024399999999999977,11.11111111111111
454,0.05,9,1,1,0.0024399999999999977,11.11111111111111
455,0.01,22,16,7,0.003487142857142863,31.818181818181817
455,0.02,22,16,8,0.004577500000000012,36.36363636363637
455,0.05,22,16,9,0.00840888888888891,40.90909090909091
456,0.01,58,6,1,0.004890000000000061,1.7241379310344827
456,0.02,58,6,3,0.010576666666666679,5.172413793103448
456,0.05,58,6,6,0.021564999999999983,10.344827586206897
457,0.01,34,9,8,0.0021362500000000617,23.529411764705884
457,0.02,34,9,8,0.0021362500000000617,23.529411764705884
457,0.05,34,9,9,0.004611111111111171,26.470588235294116
458,0.01,30,6,3,0.004066666666666663,10.0
458,0.02,30,6,3,0.004066666666666663,10.0
458,0.05,30,6,3,0.004066666666666663,10.0
459,0.01,43,12,2,0.0036599999999999966,4.651162790697675
459,0.02,43,12,2,0.0036599999999999966,4.651162790697675
459,0.05,43,12,3,0.017903333333333382,6.976744186046512
460,0.01,1,3,1,0.0024399999999999977,100.0
460,0.02,1,3,1,0.0024399999999999977,100.0
460,0.05,1,3,1,0.0024399999999999977,100.0
461,0.01,18,6,6,0.0008133333333333326,33.333333333333336
461,0.02,18,6,6,0.0008133333333333326,33.333333333333336
461,0.05,18,6,6,0.0008133333333333326,33.333333333333336
462,0.01,27,8,6,0.0036616666666667483,22.22222222222222
462,0.02,27,8,6,0.0036616666666667483,22.22222222222222
462,0.05,27,8,7,0.006625714285714298,25.925925925925927
463,0.01,39,1,1,0.002449999999999619,2.5641025641025643
463,0.02,39,1,1,0.002449999999999619,2.5641025641025643
463,0.05,39,1,1,0.002449999999999619,2.5641025641025643
464,0.01,37,48,28,0.003923571428571431,75.67567567567568
464,0.02,37,48,28,0.003923571428571431,75.67567567567568
464,0.05,37,48,33,0.00754606060606058,89.1891891891892
465,0.01,97,22,11,0.0035518181818181963,11.34020618556701
465,0.02,97,22,14,0.006278428571428597,14.43298969072165
465,0.05,97,22,15,0.007650200000000022,15.463917525773196
466,0.01,14,8,7,0.001394285714285713,50.0
466,0.02,14,8,7,0.001394285714285713,50.0
466,0.05,14,8,7,0.001394285714285713,50.0
467,0.01,39,8,6,0.0012205000000000132,15.384615384615385
467,0.02,39,8,7,0.003137571428571438,17.94871794871795
467,0.05,39,8,7,0.003137571428571438,17.94871794871795
468,0.01,32,13,8,0.004271249999999949,25.0
468,0.02,32,13,8,0.004271249999999949,25.0
468,0.05,32,13,9,0.006237777777777688,28.125
469,0.01,11,8,1,0.007319999999999993,9.090909090909092
469,0.02,11,8,1,0.007319999999999993,9.090909090909092
469,0.05,11,8,2,0.021970000000000045,18.181818181818183
470,0.01,16,12,3,0.0024399999999999977,18.75
470,0.02,16,12,3,0.0024399999999999977,18.75
470,0.05,16,12,4,0.009155000000000024,25.0
471,0.01,71,14,4,0.006716249999999924,5.633802816901408
471,0.02,71,14,5,0.008790999999999927,7.042253521126761
471,0.05,71,14,7,0.015347428571428536,9.859154929577464
472,0.01,89,31,13,0.004882461538461502,14.606741573033707
472,0.02,89,31,17,0.007611470588235238,19.10112359550562
472,0.05,89,31,20,0.011109049999999943,22.471910112359552
473,0.01,24,23,13,0.0022543846153846216,54.166666666666664
473,0.02,24,23,16,0.004731062500000001,66.66666666666667
473,0.05,24,23,17,0.00603276470588236,70.83333333333333
474,0.01,41,14,11,0.0031069090909090994,26.829268292682926
474,0.02,41,14,11,0.0031069090909090994,26.829268292682926
474,0.05,41,14,12,0.004882166666666678,29.26829268292683
475,0.01,7,20,7,0.003491428571428606,100.0
475,0.02,7,20,7,0.003491428571428606,100.0
475,0.05,7,20,7,0.003491428571428606,100.0
476,0.01,16,9,8,0.004578749999999854,50.0
476,0.02,16,9,8,0.004578749999999854,50.0
476,0.05,16,9,8,0.004578749999999854,50.0
477,0.01,92,19,10,0.0031739999999999212,10.869565217391305
477,0.02,92,19,11,0.004661090909090837,11.956521739130435
477,0.05,92,19,12,0.006510166666666604,13.043478260869565
478,0.01,32,8,5,0.005367999999999995,15.625
478,0.02,32,8,5,0.005367999999999995,15.625
478,0.05,32,8,5,0.005367999999999995,15.625
479,0.01,1,3,1,0.0024399999999999977,100.0
479,0.02,1,3,1,0.0024399999999999977,100.0
479,0.05,1,3,1,0.0024399999999999977,100.0
480,0.01,19,7,5,0.0014679999999999804,26.31578947368421
480,0.02,19,7,6,0.003258333333333326,31.57894736842105
480,0.05,19,7,6,0.003258333333333326,31.57894736842105
481,0.01,45,12,2,0.0012205000000000132,4.444444444444445
481,0.02,45,12,2,0.0012205000000000132,4.444444444444445
481,0.05,45,12,2,0.0012205000000000132,4.444444444444445
482,0.01,14,23,7,0.004187142857142818,50.0
482,0.02,14,23,8,0.006104999999999916,57.142857142857146
482,0.05,14,23,11,0.014429090909090886,78.57142857142857
483,0.01,8,3,3,0.0016266666666666652,37.5
483,0.02,8,3,3,0.0016266666666666652,37.5
483,0.05,8,3,3,0.0016266666666666652,37.5
484,0.01,42,8,2,0.0024399999999999977,4.761904761904762
484,0.02,42,8,4,0.01037550000000001,9.523809523809524
484,0.05,42,8,6,0.018310333333333335,14.285714285714286
485,0.01,23,20,14,0.0017435714285714,60.869565217391305
485,0.02,23,20,15,0.0027666666666666135,65.21739130434783
485,0.05,23,20,16,0.003966874999999953,69.56521739130434
486,0.01,20,24,4,0.006099999999999994,20.0
486,0.02,20,24,5,0.007810000000000006,25.0
486,0.05,20,24,9,0.019802222222222228,45.0
487,0.01,4,7,4,0.0006099999999999994,100.0
487,0.02,4,7,4,0.0006099999999999994,100.0
487,0.05,4,7,4,0.0006099999999999994,100.0
488,0.01,11,20,10,0.0031729999999999593,90.9090909090909
488,0.02,11,20,10,0.0031729999999999593,90.9090909090909
488,0.05,11,20,11,0.004881818181818189,100.0
489,0.01,3,9,3,0.0,100.0
489,0.02,3,9,3,0.0,100.0
489,0.05,3,9,3,0.0,100.0
490,0.01,38,10,5,0.0024426000000000283,13.157894736842104
490,0.02,38,10,6,0.004070500000000032,15.789473684210526
490,0.05,38,10,6,0.004070500000000032,15.789473684210526
491,0.01,8,16,4,0.0018299999999999983,50.0
491,0.02,8,16,8,0.008543750000000183,100.0
491,0.05,8,16,8,0.008543750000000183,100.0
492,0.01,15,32,14,0.0034871428571428,93.33333333333333
492,0.02,15,32,15,0.004068666666666587,100.0
492,0.05,15,32,15,0.004068666666666587,100.0
493,0.01,20,6,6,0.0004066666666666663,30.0
493,0.02,20,6,6,0.0004066666666666663,30.0
493,0.05,20,6,6,0.0004066666666666663,30.0
494,0.01,9,13,9,0.003526666666666777,100.0
494,0.02,9,13,9,0.003526666666666777,100.0
494,0.05,9,13,9,0.003526666666666777,100.0
495,0.01,8,3,3,0.002443333333333353,37.5
495,0.02,8,3,3,0.002443333333333353,37.5
495,0.05,8,3,3,0.002443333333333353,37.5
496,0.01,94,39,28,0.0027899999999999986,29.78723404255319
496,0.02,94,39,34,0.0051697058823529304,36.170212765957444
496,0.05,94,39,36,0.006170916666666659,38.297872340425535
497,0.01,20,4,4,0.006102500000000011,20.0
497,0.02,20,4,4,0.006102500000000011,20.0
497,0.05,20,4,4,0.006102500000000011,20.0
498,0.01,14,14,2,0.0024399999999999977,14.285714285714286
498,0.02,14,14,5,0.009278000000000031,35.714285714285715
498,0.05,14,14,6,0.015463333333333348,42.857142857142854
499,0.01,4,6,1,0.0048799999999999955,25.0
499,0.02,4,6,2,0.008545000000000025,50.0
