Compound_ID,Simulated_Total_Area,Predicted_Total_Area,Area_Abs_Error,Area_Pct_Error
451,0.029099972918629646,0.03312382847070694,0.004023855552077293,13.827695178029678
452,0.07194775342941284,0.04203277826309204,0.0299149751663208,41.57874810597117
453,0.0073159234598279,0.010119570419192314,0.002803646959364414,38.32252995482224
454,0.014492329210042953,0.02332632802426815,0.008833998814225197,60.95637689560196
455,0.029827583581209183,0.032525382936000824,0.0026977993547916412,9.044646031907206
456,0.031690292060375214,0.034095119684934616,0.0024048276245594025,7.588530960768082
457,0.03414031118154526,0.03199601545929909,0.00214429572224617,6.280832388561477
458,0.019512102007865906,0.02530449628829956,0.005792394280433655,29.686162352464997
459,0.03609441593289375,0.04169651120901108,0.005602095276117325,15.520670251411364
460,0.0036583077162504196,0.0075382813811302185,0.003879973664879799,106.05924831431554
461,0.016847185790538788,0.022903304547071457,0.006056118756532669,35.9473613684116
462,0.025541242212057114,0.024369599297642708,0.0011716429144144058,4.587258930817839
463,0.038353048264980316,0.020566929131746292,0.017786119133234024,46.374721013959935
464,0.08875694870948792,0.06562204658985138,0.023134902119636536,26.06545454301255
465,0.08725884556770325,0.0665665939450264,0.02069225162267685,23.713643571667404
466,0.0176810622215271,0.021878961473703384,0.004197899252176285,23.742347600956045
467,0.03441549837589264,0.04079044610261917,0.006374947726726532,18.523479326372485
468,0.031082915142178535,0.03362657129764557,0.0025436561554670334,8.183454299031858
469,0.013406947255134583,0.02217831090092659,0.008771363645792007,65.42401845008197
470,0.02094171568751335,0.033945612609386444,0.013003896921873093,62.09566167315871
471,0.05121329426765442,0.04677668958902359,0.004436604678630829,8.662994134772784
472,0.08952562510967255,0.06139035150408745,0.0281352736055851,31.427061884369127
473,0.042357005178928375,0.04858927056193352,0.006232265383005142,14.713659185011382
474,0.03824745491147041,0.04490087926387787,0.0066534243524074554,17.395730952053736
475,0.02046027220785618,0.025899454951286316,0.005439182743430138,26.584117201244478
476,0.01828085631132126,0.02495012991130352,0.006669273599982262,36.482282265147546
477,0.0757017508149147,0.06239565834403038,0.013306092470884323,17.576994359637407
478,0.019512411206960678,0.026001255959272385,0.0064888447523117065,33.25496107829532
479,0.0036630979739129543,0.007459387648850679,0.003796289674937725,103.6360398213017
480,0.018293816596269608,0.02234594151377678,0.004052124917507172,22.150243478080252
481,0.03778480738401413,0.043590616434812546,0.005805809050798416,15.365458904667378
482,0.023151421919465065,0.0314045250415802,0.008253103122115135,35.6483638492034
483,0.013150905258953571,0.02325521782040596,0.010104312561452389,76.83358949432807
484,0.04603026807308197,0.04807724431157112,0.002046976238489151,4.447022196870936
485,0.04047269746661186,0.042526375502347946,0.002053678035736084,5.07423068954145
486,0.061842307448387146,0.03904208168387413,0.022800225764513016,36.86832963589176
487,0.00974219013005495,0.011288482695817947,0.0015462925657629967,15.872124698045436
488,0.02434239163994789,0.027005810290575027,0.0026634186506271362,10.94148303101099
489,0.010965700261294842,0.013980798423290253,0.003015098161995411,27.495719289698922
490,0.03457849472761154,0.04444507136940956,0.00986657664179802,28.533852382878262
491,0.018647518008947372,0.023574959486722946,0.004927441477775574,26.424114326696508
492,0.05001461133360863,0.06429873406887054,0.014284122735261917,28.559899506133572
493,0.024575363844633102,0.026407158002257347,0.0018317941576242447,7.453782451421493
494,0.02674310840666294,0.026880808174610138,0.00013769976794719696,0.5148981406846842
495,0.014635259285569191,0.020856253802776337,0.006220994517207146,42.50689650125457
496,0.06789883971214294,0.0628829225897789,0.005015917122364044,7.3873384930125745
497,0.023042310029268265,0.023132259026169777,8.994899690151215e-05,0.39036449378234744
498,0.02012144960463047,0.02318257838487625,0.003061128780245781,15.213261670477934
499,0.008522924967110157,0.012008965946733952,0.0034860409796237946,40.901932060605674
500,0.014621690846979618,0.01951468363404274,0.004892992787063122,33.46393271660412
501,0.017068907618522644,0.022234369069337845,0.005165461450815201,30.262402060280667
502,0.026828326284885406,0.030538029968738556,0.0037097036838531494,13.82756286941064
