Fold,Epoch,Train_MSE,Val_MSE,Train_R2,Val_R2
1,1,0.0009542930638417602,0.0009717519278638065,-0.027389276322023367,-0.02877295149697198
1,2,0.0009394576773047447,0.0009596194722689688,-0.005697432270756474,-0.01042876508500841
1,3,0.0009329841122962534,0.0009527434012852609,0.001715063018563353,-0.0030074278513590497
1,4,0.0009215011377818882,0.0009429680649191141,0.012560253820301574,0.0048070245318942596
1,5,0.0009089607046917081,0.0009360512485727668,0.02321627449106287,0.010637499226464165
1,6,0.0008996191900223494,0.000929391011595726,0.03066698342193792,0.015429846445719401
1,7,0.0008924421854317188,0.0009254203177988529,0.03678496722821836,0.019723933272891573
1,8,0.0008865607669577003,0.0009239510400220752,0.04128650250258269,0.02099086840947469
1,9,0.0008799934876151383,0.0009206891409121454,0.04584754572974311,0.02247730890909831
1,10,0.0008752690628170967,0.000919308396987617,0.04881278305877874,0.02232473029030694
1,11,0.0008714064606465399,0.0009215109166689217,0.05143977948177008,0.02070245080524021
1,12,0.0008681239560246468,0.0009248380083590746,0.053224968468701395,0.018427607748243542
1,13,0.0008655658457428217,0.0009257181081920862,0.054980808275717274,0.017266470856136747
1,14,0.0008637742721475661,0.0009270372102037072,0.05577191511789958,0.015974097781711154
1,15,0.0008592567755840719,0.0009298200602643192,0.05817709940451163,0.014038938946194119
2,1,0.000947175023611635,0.0010104476241394877,-0.022785960597756467,-0.027805382675594754
2,2,0.0009343799320049584,0.0009987677913159132,-0.003685813774297267,-0.009421594937642415
2,3,0.0009308927110396326,0.0009966823272407055,0.000856524779472822,-0.0061090350151062015
2,4,0.0009248352143913507,0.000992761692032218,0.006082713603973389,-0.002927018536461724
2,5,0.0009159862529486418,0.0009871203219518065,0.012537906493669674,0.001622572210099962
2,6,0.0009084984194487333,0.000980461249127984,0.01909938285380234,0.007532713148328993
2,7,0.0008997383993119001,0.0009735533385537565,0.026537392757557055,0.014075685871971978
2,8,0.0008945834706537426,0.0009693561587482691,0.030718510386384564,0.017554377184973824
2,9,0.0008904502028599381,0.0009666132391430438,0.034090284359307936,0.020338475704193115
2,10,0.0008864770643413067,0.000965347804594785,0.036888820742383414,0.02139901320139567
2,11,0.0008833743049763143,0.0009624052327126265,0.03928622802098592,0.023389006985558403
2,12,0.0008802241645753384,0.0009608479449525476,0.041688318311432264,0.02461456060409546
2,13,0.0008785573299974203,0.0009605829836800694,0.04269612188692446,0.024487113952636717
2,14,0.0008764794329181314,0.000959591125138104,0.043983410170048844,0.02488335503472222
2,15,0.0008741231285966933,0.0009599924087524414,0.04558756778269638,0.02435682349734836
3,1,0.0009524992201477289,0.0009546364308334887,-0.022961192660861544,-0.030998027324676512
3,2,0.0009392268257215619,0.0009398316033184528,-0.004080407413435571,-0.01056908369064331
3,3,0.0009310319437645376,0.000934678828343749,0.004420680028420908,-0.005188934008280436
3,4,0.0009231269359588623,0.0009275543270632625,0.011364749478705135,0.0006119357215033638
3,5,0.0009171072160825133,0.000922088511288166,0.0166439461119381,0.005418831772274441
3,6,0.0009119261521846056,0.0009168495889753103,0.020497378007865247,0.009698490301767984
3,7,0.0009065015474334359,0.0009144278010353446,0.024835524882799314,0.01169145769543118
3,8,0.0009019723511300981,0.00091075076488778,0.02779302582328702,0.014545011520385741
3,9,0.0008975370437838137,0.0009092437103390694,0.03019154851819262,0.015464272763994005
3,10,0.000893800868652761,0.0009083246695809066,0.032667346942571944,0.016452728377448187
3,11,0.0008902497356757522,0.0009084828197956085,0.03455238827952632,0.015723987420399984
3,12,0.0008869016310200095,0.0009083440527319908,0.036571595992571045,0.016189332803090414
3,13,0.0008842073148116469,0.0009085451602004468,0.03875634375913643,0.016579035917917886
3,14,0.0008804133394733071,0.0009084863122552633,0.04116238399788186,0.01597011089324951
3,15,0.0008781194337643683,0.0009100101888179779,0.04290700503337531,0.014224277602301704
4,1,0.0009462456218898296,0.0010106208501383662,-0.02244335530716696,-0.019817226462894015
4,2,0.0009333410998806357,0.000999485608190298,-0.0037957247392630873,-0.004054664240943061
4,3,0.0009286231361329556,0.0009954727720469236,0.002628262690555902,0.0012366851170857748
4,4,0.0009200094500556588,0.0009884482715278864,0.010540936611316823,0.007316374778747558
4,5,0.0009123279014602304,0.0009814104996621609,0.01682933451216898,0.011886354287465413
4,6,0.0009047536877915263,0.0009746784926392138,0.023062443144527482,0.015998427073160806
4,7,0.0009001665748655796,0.000970127061009407,0.026720826861299115,0.018627774715423585
4,8,0.0008960089180618525,0.0009673049789853394,0.02988355012587559,0.01928299797905816
4,9,0.0008936368394643068,0.0009638888295739889,0.03156538995695703,0.02129669984181722
4,10,0.0008906907751224935,0.0009603223297744989,0.03382362598254357,0.022990502251519097
4,11,0.0008876420324668288,0.0009581992053426802,0.03599567516350452,0.024555394384596082
4,12,0.0008848533034324646,0.0009562954655848444,0.03784857296649321,0.025104963779449464
4,13,0.0008828936843201518,0.0009544132044538856,0.0392054671122704,0.026753681235843235
4,14,0.000880293664522469,0.0009529641829431057,0.04073887195116208,0.02716552151574029
4,15,0.0008787244441919029,0.0009515531128272414,0.04185464441040416,0.028035367859734428
5,1,0.0009600069606676698,0.0009061067830771208,-0.025275883115368124,-0.032369697093963624
5,2,0.0009461855515837669,0.0008929551113396883,-0.003848544167883602,-0.012689194414350721
5,3,0.0009379421244375408,0.0008875312050804496,0.004017132005573791,-0.006940668159061008
5,4,0.0009263940737582743,0.0008758401381783187,0.013744250491813378,0.003290534019470215
5,5,0.0009182949434034526,0.0008714381256140769,0.020242733867080122,0.006470619307623969
5,6,0.0009136184817180037,0.0008712937124073505,0.02443284120088742,0.00664015081193712
5,7,0.0009089893428608775,0.0008706643129698932,0.02848278887477922,0.007847890588972303
5,8,0.0009048291249200702,0.0008709350368008018,0.032308211149992765,0.007838918103112115
5,9,0.0008997900877147913,0.0008711029076948762,0.03591298644925341,0.007119202613830566
5,10,0.000895622419193387,0.0008684038184583187,0.03953858275472382,0.01020703845553928
5,11,0.0008913614437915385,0.0008691315306350589,0.04253310848165442,0.008904943201276992
5,12,0.0008880806853994727,0.0008686097571626306,0.04475671185387505,0.00928777191374037
5,13,0.000884939101524651,0.0008715623989701271,0.04687847973387918,0.008043275939093696
5,14,0.0008818245260044932,0.000869202078320086,0.0488208176177225,0.00890788369708591
5,15,0.0008789848652668297,0.0008698065066710114,0.05100256543100616,0.008764688173929851
6,1,0.0009409310878254473,0.0010636902879923582,-0.02363593813813763,-0.034529116418626576
6,2,0.0009289312874898314,0.0010494384914636612,-0.0058733856236493145,-0.012373101711273194
6,3,0.0009256263729184866,0.0010460379999130964,-0.0004109485649768217,-0.006464258829752604
6,4,0.0009195406455546618,0.001041812589392066,0.006427716178658568,-0.0009447455406188965
6,5,0.0009112730622291565,0.0010362914763391018,0.014035408585159868,0.004172886742485894
6,6,0.0009052036912180483,0.00103391008451581,0.01926372787098826,0.006839448875851101
6,7,0.0009004469029605389,0.0010317668784409761,0.02345499050470046,0.009122077624003093
6,8,0.0008957942482084036,0.0010292119113728404,0.027296780509713254,0.010620770189497206
6,9,0.0008916826918721199,0.0010266840690746903,0.030396012170815175,0.012405951817830404
6,10,0.0008884291164577007,0.001025945646688342,0.03268108103010389,0.012814622455173069
6,11,0.0008856381173245609,0.0010254081571474671,0.03464457503071538,0.012963585058848063
6,12,0.0008836034685373306,0.00102617044467479,0.03569112486309475,0.0117123458120558
6,13,0.0008817416382953525,0.0010267221368849277,0.03727120543703621,0.011473087469736735
6,14,0.0008788355044089258,0.0010265503078699112,0.03907050468303539,0.010828944047292073
6,15,0.0008777931798249483,0.0010278295958414674,0.03965602450900608,0.00953407817416721
7,1,0.0009575235308147967,0.0009112826082855463,-0.023900075753529867,-0.03519001934263441
7,2,0.0009445804171264172,0.0008993239607661963,-0.003466530199404116,-0.01387113995022244
7,3,0.0009384244913235307,0.0008926816517487168,0.0028528765395835595,-0.006747967667049832
7,4,0.0009273096802644432,0.0008857150678522885,0.011889977955523833,-0.0008231189515855577
7,5,0.0009190042037516832,0.0008818143396638334,0.01794802627445739,0.0029486285315619577
7,6,0.0009113533305935562,0.0008795436006039381,0.02254601952470379,0.004257400830586751
7,7,0.0009065360063686967,0.0008761190110817552,0.026444645869879074,0.007058409849802653
7,8,0.0008998756529763341,0.0008769683190621436,0.029993441958486296,0.006792483064863417
7,9,0.0008942356216721237,0.0008726511732675135,0.03421278426676621,0.010346118609110515
7,10,0.0008882674155756831,0.0008724085637368262,0.03754430435321949,0.00952678918838501
7,11,0.0008846967248246074,0.0008703776402398944,0.039625547255998775,0.011194633113013374
7,12,0.000880615902133286,0.0008705044747330248,0.04217501702132048,0.010492085085974798
7,13,0.0008773287991061807,0.0008667551446706057,0.044409444744204295,0.013618032137552897
7,14,0.0008738840697333217,0.0008661822648718953,0.04620034591651257,0.013665342330932617
7,15,0.0008728463435545564,0.0008646066416986287,0.047208922733495265,0.014700762430826823
