Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,18,10,0.006346000000000051,50.0
451,0.02,20,18,11,0.007100909090909122,55.0
451,0.05,20,18,12,0.008747500000000038,60.0
452,0.01,86,8,5,0.003907999999999845,5.813953488372093
452,0.02,86,8,6,0.005698166666666542,6.976744186046512
452,0.05,86,8,7,0.01046442857142847,8.13953488372093
453,0.01,2,3,2,0.0,100.0
453,0.02,2,3,2,0.0,100.0
453,0.05,2,3,2,0.0,100.0
454,0.01,9,6,2,0.0012199999999999989,22.22222222222222
454,0.02,9,6,2,0.0012199999999999989,22.22222222222222
454,0.05,9,6,2,0.0012199999999999989,22.22222222222222
455,0.01,22,16,5,0.0039060000000000093,22.727272727272727
455,0.02,22,16,7,0.006974285714285726,31.818181818181817
455,0.05,22,16,8,0.011596250000000002,36.36363636363637
456,0.01,58,8,4,0.0024450000000000305,6.896551724137931
456,0.02,58,8,4,0.0024450000000000305,6.896551724137931
456,0.05,58,8,8,0.01739750000000001,13.793103448275861
457,0.01,34,18,12,0.002644166666666744,35.294117647058826
457,0.02,34,18,12,0.002644166666666744,35.294117647058826
457,0.05,34,18,13,0.004882307692307771,38.23529411764706
458,0.01,30,6,5,0.0,16.666666666666668
458,0.02,30,6,5,0.0,16.666666666666668
458,0.05,30,6,5,0.0,16.666666666666668
459,0.01,43,15,7,0.001744285714285722,16.27906976744186
459,0.02,43,15,8,0.003662500000000013,18.6046511627907
459,0.05,43,15,9,0.00868111111111109,20.930232558139537
460,0.01,1,6,1,0.0,100.0
460,0.02,1,6,1,0.0,100.0
460,0.05,1,6,1,0.0,100.0
461,0.01,18,4,4,0.0030500000000000527,22.22222222222222
461,0.02,18,4,4,0.0030500000000000527,22.22222222222222
461,0.05,18,4,4,0.0030500000000000527,22.22222222222222
462,0.01,27,12,5,0.0014659999999999229,18.51851851851852
462,0.02,27,12,5,0.0014659999999999229,18.51851851851852
462,0.05,27,12,9,0.015193333333333293,33.333333333333336
463,0.01,39,2,2,0.0036599999999999966,5.128205128205129
463,0.02,39,2,2,0.0036599999999999966,5.128205128205129
463,0.05,39,2,2,0.0036599999999999966,5.128205128205129
464,0.01,37,33,10,0.004883999999999933,27.027027027027028
464,0.02,37,33,16,0.009613750000000004,43.24324324324324
464,0.05,37,33,21,0.013602857142857165,56.75675675675676
465,0.01,97,38,25,0.0035151999999999896,25.77319587628866
465,0.02,97,38,26,0.004131153846153838,26.804123711340207
465,0.05,97,38,30,0.008707333333333334,30.927835051546392
466,0.01,14,14,9,0.001897777777777776,64.28571428571429
466,0.02,14,14,9,0.001897777777777776,64.28571428571429
466,0.05,14,14,11,0.007544545454545425,78.57142857142857
467,0.01,39,8,5,0.0009765999999999941,12.820512820512821
467,0.02,39,8,6,0.0028483333333333416,15.384615384615385
467,0.05,39,8,6,0.0028483333333333416,15.384615384615385
468,0.01,32,15,10,0.0026839999999999976,31.25
468,0.02,32,15,11,0.004215454545454547,34.375
468,0.05,32,15,12,0.007526666666666719,37.5
469,0.01,11,4,1,0.0,9.090909090909092
469,0.02,11,4,1,0.0,9.090909090909092
469,0.05,11,4,1,0.0,9.090909090909092
470,0.01,16,13,3,0.0,18.75
470,0.02,16,13,4,0.004272499999999901,25.0
470,0.05,16,13,4,0.004272499999999901,25.0
471,0.01,71,21,9,0.0024400000000000224,12.67605633802817
471,0.02,71,21,9,0.0024400000000000224,12.67605633802817
471,0.05,71,21,10,0.005614000000000019,14.084507042253522
472,0.01,89,58,8,0.0073251249999999185,8.98876404494382
472,0.02,89,58,11,0.009100999999999955,12.359550561797754
472,0.05,89,58,28,0.026594285714285706,31.46067415730337
473,0.01,24,23,9,0.0002722222222222786,37.5
473,0.02,24,23,9,0.0002722222222222786,37.5
473,0.05,24,23,13,0.009578461538461588,54.166666666666664
474,0.01,41,9,6,0.00325549999999993,14.634146341463415
474,0.02,41,9,7,0.004534285714285665,17.073170731707318
474,0.05,41,9,7,0.004534285714285665,17.073170731707318
475,0.01,7,17,5,0.0024440000000002017,71.42857142857143
475,0.02,7,17,6,0.00447666666666698,85.71428571428571
475,0.05,7,17,7,0.007674285714285999,100.0
476,0.01,16,8,6,0.0016300000000000203,37.5
476,0.02,16,8,7,0.0031414285714285966,43.75
476,0.05,16,8,7,0.0031414285714285966,43.75
477,0.01,92,22,19,0.0029536842105263132,20.652173913043477
477,0.02,92,22,21,0.0040676190476190395,22.82608695652174
477,0.05,92,22,22,0.005880454545454535,23.91304347826087
478,0.01,32,7,6,0.0008166666666666877,18.75
478,0.02,32,7,6,0.0008166666666666877,18.75
478,0.05,32,7,6,0.0008166666666666877,18.75
479,0.01,1,3,1,0.0,100.0
479,0.02,1,3,1,0.0,100.0
479,0.05,1,3,1,0.0,100.0
480,0.01,19,10,6,0.005288333333333339,31.57894736842105
480,0.02,19,10,7,0.007322857142857154,36.8421052631579
480,0.05,19,10,8,0.010985000000000023,42.10526315789474
481,0.01,45,11,3,0.0,6.666666666666667
481,0.02,45,11,3,0.0,6.666666666666667
481,0.05,45,11,4,0.005492499999999956,8.88888888888889
482,0.01,14,19,9,0.0032544444444443993,64.28571428571429
482,0.02,14,19,11,0.005548181818181791,78.57142857142857
482,0.05,14,19,11,0.005548181818181791,78.57142857142857
483,0.01,8,4,3,0.0,37.5
483,0.02,8,4,4,0.003662500000000013,50.0
483,0.05,8,4,4,0.003662500000000013,50.0
484,0.01,42,10,7,0.00558100000000001,16.666666666666668
484,0.02,42,10,7,0.00558100000000001,16.666666666666668
484,0.05,42,10,9,0.012207555555555564,21.428571428571427
485,0.01,23,23,10,0.00366200000000001,43.47826086956522
485,0.02,23,23,12,0.005899999999999998,52.17391304347826
485,0.05,23,23,14,0.008719285714285754,60.869565217391305
486,0.01,20,30,9,0.0037955555555556015,45.0
486,0.02,20,30,12,0.0073225000000000096,60.0
486,0.05,20,30,16,0.013731875000000032,80.0
487,0.01,4,4,1,0.0,25.0
487,0.02,4,4,2,0.006105000000000249,50.0
487,0.05,4,4,3,0.011393333333333514,75.0
488,0.01,11,18,10,0.0024409999999999597,90.9090909090909
488,0.02,11,18,11,0.003994545454545462,100.0
488,0.05,11,18,11,0.003994545454545462,100.0
489,0.01,3,8,3,0.0,100.0
489,0.02,3,8,3,0.0,100.0
489,0.05,3,8,3,0.0,100.0
490,0.01,38,15,6,0.0012199999999999989,15.789473684210526
490,0.02,38,15,8,0.003965875000000008,21.05263157894737
490,0.05,38,15,9,0.007051888888888907,23.68421052631579
491,0.01,8,10,5,0.0043940000000000975,62.5
491,0.02,8,10,6,0.006510000000000164,75.0
491,0.05,8,10,7,0.009765714285714442,87.5
492,0.01,15,30,14,0.0033128571428570858,93.33333333333333
492,0.02,15,30,14,0.0033128571428570858,93.33333333333333
492,0.05,15,30,15,0.004719999999999894,100.0
493,0.01,20,9,8,0.0015249999999999986,40.0
493,0.02,20,9,9,0.003254444444444424,45.0
493,0.05,20,9,9,0.003254444444444424,45.0
494,0.01,9,15,6,0.0028483333333335636,66.66666666666667
494,0.02,9,15,8,0.006408750000000074,88.88888888888889
494,0.05,9,15,9,0.010036666666666841,100.0
495,0.01,8,13,2,0.0,25.0
495,0.02,8,13,4,0.007935000000000025,50.0
495,0.05,8,13,4,0.007935000000000025,50.0
496,0.01,94,26,22,0.002329636363636367,23.404255319148938
496,0.02,94,26,25,0.0041004799999999975,26.595744680851062
496,0.05,94,26,26,0.005069692307692292,27.659574468085108
497,0.01,20,19,4,0.008544999999999914,20.0
497,0.02,20,19,5,0.009277999999999943,25.0
497,0.05,20,19,6,0.012614999999999895,30.0
498,0.01,14,13,7,0.003488571428571444,50.0
498,0.02,14,13,7,0.003488571428571444,50.0
498,0.05,14,13,9,0.00895222222222225,64.28571428571429
499,0.01,4,10,2,0.0036599999999999966,50.0
499,0.02,4,10,2,0.0036599999999999966,50.0
499,0.05,4,10,2,0.0036599999999999966,50.0
500,0.01,7,7,5,0.004884000000000022,71.42857142857143
500,0.02,7,7,5,0.004884000000000022,71.42857142857143
500,0.05,7,7,5,0.004884000000000022,71.42857142857143
501,0.01,9,10,5,0.00048799999999999956,55.55555555555556
501,0.02,9,10,5,0.00048799999999999956,55.55555555555556
501,0.05,9,10,5,0.00048799999999999956,55.55555555555556
502,0.01,30,6,4,0.004272500000000012,13.333333333333334
502,0.02,30,6,5,0.007324200000000003,16.666666666666668
502,0.05,30,6,5,0.007324200000000003,16.666666666666668
