Tolerance_ppm,Total_Simulated_Peaks,Total_Matched,Pooled_Match_Accuracy_pct,Mean_Of_Compound_Match_Accuracy_pct,Pooled_Mean_Position_Error_ppm
0.01,1473,498,33.80855397148676,51.211760880292516,0.0021128253012048155
0.02,1473,522,35.437881873727086,53.162158455208555,0.002740643678160917
0.05,1473,550,37.3387644263408,55.06756851795693,0.004043778181818181
