Fold,Epoch,Train_MSE,Val_MSE,Train_R2,Val_R2,Train_AuxAcc,Val_AuxAcc
1,1,0.046444348990917206,0.012053150683641434,-79.03203370011883,-16.15973097483317,0.9450038580246913,0.9941243489583333
1,2,0.008773081004619598,0.006112799048423767,-12.445483825236192,-7.535898123847113,0.993749397183642,0.9932345920138889
1,3,0.005055141169577837,0.004131577908992767,-6.370944585034876,-4.526118871900771,0.9914388020833333,0.9905327690972222
1,4,0.0035355212166905403,0.002955209231004119,-4.01097405133424,-2.829287272029453,0.9901945891203704,0.9901150173611111
1,5,0.002804947318509221,0.0029675825498998165,-2.779761892777902,-2.613222010930379,0.9891137393904321,0.9845540364583333
1,6,0.002381946425884962,0.0018809569301083684,-2.1103588021831747,-1.2924302683936224,0.9863667052469136,0.9844943576388889
1,7,0.0019722627475857735,0.0018747698049992323,-1.5023786662537375,-1.1727625475989447,0.9846559124228395,0.9694607204861111
1,8,0.0016962614608928561,0.0021329703740775585,-1.1188140670458475,-1.3532426410251193,0.9827088155864198,0.9823567708333333
1,9,0.0015155738219618797,0.0013781004818156362,-0.8547347093805855,-0.5772067533599006,0.9826931423611112,0.9887098524305555
1,10,0.0013079465134069324,0.0012749468442052603,-0.5608447985884584,-0.42967330747180515,0.9820402922453704,0.9815538194444444
1,11,0.0011951804626733065,0.0012633445439860225,-0.38835649799417565,-0.37335343625810413,0.9813036506558642,0.9867241753472222
1,12,0.0011150161735713482,0.0013527064584195614,-0.27181011879885636,-0.44594543245103624,0.9816008391203703,0.9839735243055555
1,13,0.0010685782181099057,0.0009232247830368578,-0.20663176701392658,-0.010471423467000326,0.9808515383873457,0.9869574652777777
1,14,0.000994690228253603,0.0013005731161683798,-0.09873152559186206,-0.3011080821355184,0.9808009018132716,0.9795301649305556
1,15,0.000944527389947325,0.0011597672710195184,-0.03158103772151617,-0.1757017665439182,0.9800919897762346,0.9859320746527778
1,16,0.0009076875867322087,0.0010603269329294562,0.014600623978508843,-0.07866545915603637,0.9804783950617284,0.9792588975694444
1,17,0.0008551845094189048,0.0012384632136672735,0.07710812253716551,-0.24835541513231066,0.9798466435185185,0.9812662760416667
1,18,0.0008816357585601509,0.0009001097059808671,0.07251447041829427,0.08473538557688395,0.9799340518904321,0.9828559027777778
1,19,0.0008211887907236814,0.0006427441257983446,0.14609453545676337,0.33883725272284615,0.9796591676311729,0.9828179253472222
1,20,0.0007885525701567531,0.0009133630082942545,0.1741642897511706,0.08192519479327731,0.9793927228009259,0.9867621527777778
1,21,0.0007548508001491427,0.0006873619859106839,0.2133085356818305,0.31384699079725475,0.979760440779321,0.9798068576388889
1,22,0.0007482406217604876,0.0007010994595475495,0.22942410133503102,0.30716398027208114,0.9783353829089506,0.9836263020833333
1,23,0.0006917748833075166,0.0010040902998298407,0.28899779246177204,0.014578240447574192,0.9794355227623457,0.9790581597222222
1,24,0.0007030816632322967,0.0006181068602018058,0.2923210910808893,0.38279147148132325,0.9793619791666667,0.9805067274305556
1,25,0.0006841479334980249,0.0005973855732008815,0.3022322584081579,0.4169103039635552,0.9794554157021605,0.9783474392361111
1,26,0.0006781602278351784,0.0008149025961756706,0.32638124698474086,0.18629539145363702,0.9792052469135802,0.9775824652777778
