Model_Type,Num_Layers,Num_Initial_Filters,Filter_Size,Merge_Filter_Size,Bottleneck_Length,Norm_Type,Group_Norm_Groups,Total_Params_Per_Model,Weight_Alpha,Derivative_Loss_Lambda,Aux_Loss_Weight,Aux_Class_Weights,Weight_Decay,LR_Scheduler_Factor,LR_Scheduler_Patience,Max_Epochs_Per_Fold,Final_Epochs_Used_Single_Model,Best_Epoch_Per_Fold,Early_Stop_Patience,Ensemble_Method,Folds,Batch_Size,Learning_Rate,Mean_CV_Train_MSE,Std_CV_Train_MSE,Mean_CV_Val_MSE,Std_CV_Val_MSE,Mean_CV_Train_R2,Std_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_Single_MSE,Test_Single_R2,Test_Single_MAE,Test_Single_Aux_PointAcc,Test_Ensemble_MSE,Test_Ensemble_R2,Test_Ensemble_MAE,Test_Ensemble_Aux_PointAcc,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances,Matched_Peak_Area_MAE,Matched_Peak_Area_MAPE_pct,Matched_Peak_Area_R2,Normalized_Intensity_Area_Mean_Error_pct,Normalized_Intensity_Area_Std_Error_pct,Normalized_Intensity_Area_R2,Normalized_Intensity_Area_Slope,Normalized_Intensity_Area_Intercept
"Wave-U-Net (Stoller, Ewert & Dixon 2018 adaptation, 10-fold ensemble)",5,32,25,5,128,GroupNorm (not in source),8,2437941,8.0,0.5,0.05,"{'None': 0.4092000126838684, 'Singlet': 8.184700012207031, 'Doublet': 8.184700012207031, 'Triplet': 8.184700012207031, 'Quartet': 8.184700012207031, 'Multiplet': 8.184700012207031}",0.0001,0.5,7,150,75,"[62, 86, 83, 83, 99, 68, 50, 44, 94, 78]",20,mean,10,16,0.001,0.00019344583488418722,6.4283520885798e-05,0.000501765130320564,6.483372268684513e-05,0.7982956358974362,0.06427304631895643,0.5366247595681084,0.06575952982267232,0.0005189311923459172,0.4824833033176569,0.011283963918685913,0.9739426970481873,0.000348265515640378,0.6716172534685868,0.008597226813435555,0.9841214693509616,43.712574850299404,334,115,40,0.0009056187052179328,31.065820842668657,0.8746797488663913,313.20684052193076,231.0632647440911,0.8327356189557338,1.2718626161211193,0.057185504692613603
