Tolerance_ppm,Total_Simulated_Peaks,Total_Matched,Pooled_Match_Accuracy_pct,Mean_Of_Compound_Match_Accuracy_pct,Pooled_Mean_Position_Error_ppm
0.01,1473,50,3.3944331296673456,2.9947955508797315,0.004051460000000002
0.02,1473,67,4.5485403937542435,4.408287447848045,0.007031716417910453
0.05,1473,124,8.418194161575016,8.088566218708134,0.020574379032258082
