Model_Type,D_Model,N_Heads,N_Encoder_Layers,Dim_Feedforward,Dropout,Input_Channels,Bin_Size_Input_Dim,N_Bins_Per_Channel,Positional_Encoding,Total_Params_Final_Model,Max_Epochs_Per_Fold,Final_Epochs_Used_Single_Model,Best_Epoch_Per_Fold,Early_Stop_Patience,Folds,Batch_Size,Optimizer,Loss_Function,Ensemble_Used,N_Train_Pool,N_Test,Mean_CV_Train_Loss,Mean_CV_Val_Loss,Std_CV_Val_Loss,Mean_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_MSE,Test_R2,Test_MAE,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances
"Transformer (Johnson & Tipirneni-Sajja 2024, unmodified hyperparameters; 60/90 MHz as separate channels concatenated per bin)",512,8,6,2048,0.1,2,512,8,False,19701760,500,185,"[71, 87, 84, 247, 127, 54, 359, 299, 312, 204]",25,10,32,Adam (default lr),MSELoss,False,450,52,0.0008579801270568651,0.0009327421695666594,0.00013270208667403303,0.05888954732153151,0.006898726622263591,0.042505113965156834,0.0009284723200835288,-0.016472790103692275,0.007732925470918417,23.25581395348837,43,406,78
