Model_Type,Num_Layers,Num_Initial_Filters,Filter_Size,Merge_Filter_Size,Bottleneck_Length,Norm_Type,Group_Norm_Groups,Total_Params_Per_Model,Weight_Alpha,Derivative_Loss_Lambda,Aux_Loss_Weight,Aux_Class_Weights,Weight_Decay,LR_Scheduler_Factor,LR_Scheduler_Patience,Max_Epochs_Per_Fold,Final_Epochs_Used_Single_Model,Best_Epoch_Per_Fold,Early_Stop_Patience,Ensemble_Method,Folds,Batch_Size,Learning_Rate,Mean_CV_Train_MSE,Std_CV_Train_MSE,Mean_CV_Val_MSE,Std_CV_Val_MSE,Mean_CV_Train_R2,Std_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_Single_MSE,Test_Single_R2,Test_Single_MAE,Test_Single_Aux_PointAcc,Test_Ensemble_MSE,Test_Ensemble_R2,Test_Ensemble_MAE,Test_Ensemble_Aux_PointAcc,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances,Matched_Peak_Area_MAE,Matched_Peak_Area_MAPE_pct,Matched_Peak_Area_R2,Normalized_Intensity_Area_Mean_Error_pct,Normalized_Intensity_Area_Std_Error_pct,Normalized_Intensity_Area_R2,Normalized_Intensity_Area_Slope,Normalized_Intensity_Area_Intercept
"Wave-U-Net (Stoller, Ewert & Dixon 2018 adaptation, 10-fold ensemble)",5,32,31,5,128,GroupNorm (not in source),8,2868405,8.0,0.5,0.05,"{'None': 0.4092000126838684, 'Singlet': 8.184700012207031, 'Doublet': 8.184700012207031, 'Triplet': 8.184700012207031, 'Quartet': 8.184700012207031, 'Multiplet': 8.184700012207031}",0.0001,0.5,7,150,57,"[55, 73, 63, 50, 67, 36, 65, 46, 41, 70]",20,mean,10,16,0.001,0.0002797850320348516,5.358560874783937e-05,0.0005391598620917648,8.334657309438812e-05,0.7138213867758527,0.0527762257310966,0.49607632915178934,0.06375793686259748,0.0005918407696299255,0.38635988991994125,0.012793006375432014,0.9702524542808533,0.00039834523340687156,0.6194262493115205,0.010120986960828304,0.98028564453125,41.040462427745666,346,103,36,0.0011013317197114444,40.816873351560616,0.8398291785278131,387.0191152012431,289.20314433949886,0.8264319336150419,1.4480702847659725,0.06760237259078529
