Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
486,0.02,20,2,1,0.012210000000000498,5.0
486,0.05,20,2,1,0.012210000000000498,5.0
487,0.01,4,4,1,0.0,25.0
487,0.02,4,4,1,0.0,25.0
487,0.05,4,4,1,0.0,25.0
488,0.01,11,2,1,0.0024399999999999977,9.090909090909092
488,0.02,11,2,1,0.0024399999999999977,9.090909090909092
488,0.05,11,2,2,0.012205000000000243,18.181818181818183
489,0.01,3,7,3,0.0,100.0
489,0.02,3,7,3,0.0,100.0
489,0.05,3,7,3,0.0,100.0
490,0.01,38,8,3,0.001627666666666694,7.894736842105263
490,0.02,38,8,3,0.001627666666666694,7.894736842105263
490,0.05,38,8,4,0.011597750000000018,10.526315789473685
491,0.01,8,14,3,0.0024399999999999977,37.5
491,0.02,8,14,3,0.0024399999999999977,37.5
491,0.05,8,14,6,0.015461666666666632,75.0
492,0.01,15,27,5,0.004881999999999919,33.333333333333336
492,0.02,15,27,8,0.009155000000000135,53.333333333333336
492,0.05,15,27,11,0.015980000000000046,73.33333333333333
493,0.01,20,9,8,0.0030505000000000254,40.0
493,0.02,20,9,8,0.0030505000000000254,40.0
493,0.05,20,9,9,0.005152666666666694,45.0
494,0.01,9,9,3,0.002443333333333797,33.333333333333336
494,0.02,9,9,5,0.007326000000000476,55.55555555555556
494,0.05,9,9,5,0.007326000000000476,55.55555555555556
495,0.01,8,1,1,0.004890000000000061,12.5
495,0.02,8,1,1,0.004890000000000061,12.5
495,0.05,8,1,1,0.004890000000000061,12.5
496,0.01,94,16,11,0.0031074545454545296,11.702127659574469
496,0.02,94,16,12,0.004272666666666656,12.76595744680851
496,0.05,94,16,13,0.005821999999999985,13.829787234042554
497,0.01,20,1,0,,0.0
497,0.02,20,1,0,,0.0
497,0.05,20,1,0,,0.0
498,0.01,14,1,0,,0.0
498,0.02,14,1,0,,0.0
498,0.05,14,1,0,,0.0
499,0.01,4,1,0,,0.0
499,0.02,4,1,0,,0.0
499,0.05,4,1,0,,0.0
500,0.01,7,0,0,,0.0
500,0.02,7,0,0,,0.0
500,0.05,7,0,0,,0.0
501,0.01,9,0,0,,0.0
501,0.02,9,0,0,,0.0
501,0.05,9,0,0,,0.0
502,0.01,30,8,0,,0.0
502,0.02,30,8,0,,0.0
502,0.05,30,8,0,,0.0
