Metric,Value
N_Compounds,52.0
Mean_Normalized_Intensity_Area_Error_pct,42.29120651822796
Std_Normalized_Intensity_Area_Error_pct,43.16156103927194
Median_Normalized_Intensity_Area_Error_pct,28.289367310614864
Normalized_Intensity_Area_R2,0.4354391166777111
Normalized_Intensity_Area_Slope,0.5322667476813094
Normalized_Intensity_Area_Intercept,0.013441631894113935
Mean_Simulated_Total_Area,0.0316173361453156
Mean_Predicted_Total_Area,0.030270488574527778
