Model_Type,Architecture,Norm_Type,Group_Norm_Groups,Total_Params,Weight_Alpha,Derivative_Loss_Lambda,Aux_Loss_Weight,Aux_Class_Weights,LR_Scheduler_Factor,LR_Scheduler_Patience,Max_Epochs_Per_Fold,Final_Epochs_Used,Best_Epoch_Per_Fold,Early_Stop_Patience,Ensemble_Method,Folds,Batch_Size,Learning_Rate,Mean_CV_Train_MSE,Std_CV_Train_MSE,Mean_CV_Val_MSE,Std_CV_Val_MSE,Mean_CV_Train_R2,Std_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_Single_MSE,Test_Single_R2,Test_Single_MAE,Test_Single_Aux_PointAcc,Test_Ensemble_MSE,Test_Ensemble_R2,Test_Ensemble_MAE,Test_Ensemble_Aux_PointAcc,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances,Matched_Peak_Area_MAE,Matched_Peak_Area_MAPE_pct,Matched_Peak_Area_R2,Normalized_Intensity_Area_Mean_Error_pct,Normalized_Intensity_Area_Std_Error_pct,Normalized_Intensity_Area_R2,Normalized_Intensity_Area_Slope,Normalized_Intensity_Area_Intercept
Flat MLP + GroupNorm + Auxiliary Multiplicity Head (10-fold ensemble),"(512, 256, 128)",GroupNorm (adapted for flat layers),8,8059520,8.0,0.5,0.3,"{'None': 0.16750000417232513, 'Singlet': 419.099609375, 'Doublet': 202.9062042236328, 'Triplet': 223.0937042236328, 'Quartet': 203.7135009765625, 'Multiplet': 82.40339660644531}",0.5,7,150,82,"[104, 58, 54, 68, 149, 84, 72, 43, 99, 86]",20,mean,10,16,0.001,0.0001525723870145157,4.252561071914775e-05,0.0008847803343087435,7.268467662209585e-05,0.8192246864901648,0.05256313381507427,0.030211720201704234,0.06665071028408161,0.0008018272928893566,0.11038080201699184,0.005218357779085636,0.988192081451416,0.0007707781624048948,0.14965284099945655,0.004833156708627939,0.9900747445913461,46.464646464646464,99,350,89,0.003094143695297952,58.611658055470556,-0.3235176491176548,42.29120651822796,43.16156103927194,0.4354391166777111,0.5322667476813094,0.013441631894113935
