Fold,Epoch,Train_MSE,Val_MSE,Train_R2,Val_R2,Train_AuxAcc,Val_AuxAcc
1,1,0.23613210022449493,0.06404472887516022,-381.8441907529478,-91.75511097378201,0.6614920910493827,0.7837022569444444
1,2,0.03388192132115364,0.017158955335617065,-52.11981605364952,-23.735793569352893,0.7358314043209877,0.6764539930555555
1,3,0.012386578135192394,0.008550174534320831,-18.10605640941196,-11.240653562545777,0.6331114969135803,0.5853352864583333
1,4,0.0077762301079928875,0.007045232690870762,-10.938119300206502,-9.03250469631619,0.5554307725694444,0.5232150607638889
1,5,0.006732341833412647,0.005871050991117954,-9.41138493043405,-7.325569110446506,0.5127097800925926,0.49856770833333336
1,6,0.00556501979008317,0.004294953308999538,-7.478367415475256,-5.165972765286764,0.5040424864969136,0.4986111111111111
1,7,0.004472368862479925,0.00384637713432312,-5.66197179482307,-4.45116712252299,0.516236255787037,0.5414605034722222
1,8,0.0037544320803135633,0.0030551934614777565,-4.543880457642637,-3.214474892616272,0.5703806182484568,0.6101291232638889
1,9,0.002932978793978691,0.002433024812489748,-3.123852597342597,-2.3172697756025524,0.6630515769675925,0.6669542100694444
1,10,0.0023415670730173588,0.0019182608230039477,-2.0863241719610897,-1.4831749518712363,0.7359025366512346,0.7655110677083333
1,11,0.0020108618773519993,0.0017545687733218074,-1.5754730056833337,-1.2518709540367126,0.787157600308642,0.7340494791666666
1,12,0.0017408325802534819,0.0016963412053883076,-1.166821981948099,-1.1165579080581665,0.8274299527391975,0.8093641493055556
1,13,0.0015548113733530045,0.0015254509635269642,-0.8745961886865121,-0.9028354075219897,0.8587408371913581,0.8568359375
1,14,0.0014083252754062414,0.0013604044215753675,-0.671805907473152,-0.653340756893158,0.8861207561728395,0.8818956163194445
1,15,0.0012861534487456083,0.001324632903560996,-0.5041039575765163,-0.6002498269081116,0.9031231915509259,0.9148763020833334
1,16,0.0011805807007476687,0.0012907590717077255,-0.3650571957046603,-0.550499967734019,0.9203360098379629,0.9048122829861112
1,17,0.0010991006856784225,0.0012644665548577905,-0.27026617276815723,-0.5037602689531114,0.9310004340277778,0.9282280815972223
1,18,0.001030127750709653,0.0011894027702510357,-0.18688982710426236,-0.41220956510967677,0.9414568865740741,0.9247938368055556
1,19,0.0009412957588210702,0.0011607081396505237,-0.07564884350623613,-0.3547643065452576,0.9483362268518518,0.9482313368055556
1,20,0.0008690980030223727,0.0011358184274286032,0.011173178089989556,-0.29577379756503636,0.956055290316358,0.9470269097222223
1,21,0.0008073491626419127,0.001110029872506857,0.08456247662320548,-0.25783867173724706,0.960448013117284,0.9601888020833333
1,22,0.0007439840119332075,0.001106572337448597,0.1647317463969007,-0.26129395829306706,0.9646797839506173,0.9619845920138889
1,23,0.0007169625605456531,0.0010582141112536192,0.19110779541510123,-0.18042164378696018,0.9675793306327161,0.9596896701388888
1,24,0.0006729561137035489,0.0010567402932792902,0.23965918620427448,-0.15979613860448202,0.9694420331790123,0.9652235243055556
1,25,0.0006305400747805834,0.001069095334969461,0.291691807611489,-0.18955651919047037,0.9708122347608025,0.962646484375
1,26,0.0005912184715270996,0.0010164574487134814,0.33694125163702315,-0.1195150719748603,0.9751862702546297,0.9702582465277778
1,27,0.0005480665131472051,0.0010175355710089207,0.3844739830052411,-0.11180017524295383,0.9769736207561729,0.9730848524305555
1,28,0.0005103828152641654,0.0010378166334703565,0.42492747998531955,-0.12951240539550782,0.9795494550540124,0.9716471354166667
1,29,0.00048002327093854547,0.000994846341200173,0.4633025481377119,-0.08633053567674424,0.9812560281635803,0.9748263888888888
1,30,0.0004520187503658235,0.0009839946869760752,0.4932561081132771,-0.05862893395953708,0.9826334635416667,0.9774305555555556
1,31,0.0004318910068832338,0.0009652639273554087,0.5122047003404594,-0.03892415761947632,0.9833670910493827,0.9789713541666667
1,32,0.0004062629886902869,0.0009596488089300692,0.5406495911103708,-0.02138251198662652,0.9851261091820988,0.9806315104166666
1,33,0.00038485450204461813,0.0009524462511762977,0.5664701881232085,-0.0107400377591451,0.9858199508101851,0.9806206597222222
1,34,0.0003662382368929684,0.0009441615547984838,0.587220385486697,-0.0007139298650953505,0.9867488908179012,0.9819064670138888
1,35,0.0003501369501464069,0.0009401818970218301,0.6058605442812414,0.011726937029096815,0.9873161410108025,0.9833821614583333
1,36,0.0003379987319931388,0.0009371707565151155,0.6207755040239404,0.008546875582800971,0.9880720727237654,0.9840928819444444
1,37,0.00032420959905721247,0.0009181498317047954,0.633041223626078,0.03785293764538235,0.9887231143904321,0.9836751302083333
1,38,0.0003140520420856774,0.0009319676319137216,0.6459012320012222,0.032826307084825306,0.9895290798611112,0.9833658854166667
1,39,0.0003014332032762468,0.0009086133213713765,0.6597446955280539,0.03710625171661377,0.9896840036651234,0.9856119791666667
1,40,0.00029408535920083523,0.0009235804900527,0.6670808151916221,0.03978364864985148,0.990453197337963,0.9837348090277778
1,41,0.00028841447783634067,0.0009187910472974181,0.6756673562673875,0.025293151537577312,0.9906943238811728,0.9854383680555555
