Compound_ID,Simulated_Total_Area,Predicted_Total_Area,Area_Abs_Error,Area_Pct_Error
451,0.029099972918629646,1.3559566736221313,1.3268567007035017,4559.649262951908
452,0.07194775342941284,1.3559566736221313,1.2840089201927185,1784.640741357471
453,0.0073159234598279,1.3559566736221313,1.3486407501623034,18434.32011786013
454,0.014492329210042953,1.3559566736221313,1.3414643444120884,9256.37504482354
455,0.029827583581209183,1.3559566736221313,1.3261290900409222,4445.982311743009
456,0.031690292060375214,1.3559566736221313,1.3242663815617561,4178.776197577514
457,0.03414031118154526,1.3559566736221313,1.321816362440586,3871.717382456378
458,0.019512102007865906,1.3559566736221313,1.3364445716142654,6849.311115099261
459,0.03609441593289375,1.3559566736221313,1.3198622576892376,3656.693767099896
460,0.0036583077162504196,1.3559566736221313,1.352298365905881,36965.13444997783
461,0.016847185790538788,1.3559566736221313,1.3391094878315926,7948.564849232108
462,0.025541242212057114,1.3559566736221313,1.3304154314100742,5208.890861158007
463,0.038353048264980316,1.3559566736221313,1.317603625357151,3435.4599828776536
464,0.08875694870948792,1.3559566736221313,1.2671997249126434,1427.7188922529765
465,0.08725884556770325,1.3559566736221313,1.268697828054428,1453.947527955843
466,0.0176810622215271,1.3559566736221313,1.3382756114006042,7568.977443963875
467,0.03441549837589264,1.3559566736221313,1.3215411752462387,3839.959429940877
468,0.031082915142178535,1.3559566736221313,1.3248737584799528,4262.385791100208
469,0.013406947255134583,1.3559566736221313,1.3425497263669968,10013.836116591181
470,0.02094171568751335,1.3559566736221313,1.335014957934618,6374.907280068893
471,0.05121329426765442,1.3559566736221313,1.304743379354477,2547.6654021425334
472,0.08952562510967255,1.3559566736221313,1.2664310485124588,1414.6017377270798
473,0.042357005178928375,1.3559566736221313,1.313599668443203,3101.2571896765926
474,0.03824745491147041,1.3559566736221313,1.317709218710661,3445.2206604614626
475,0.02046027220785618,1.3559566736221313,1.3354964014142752,6527.266049282969
476,0.01828085631132126,1.3559566736221313,1.33767581731081,7317.358632059227
477,0.0757017508149147,1.3559566736221313,1.2802549228072166,1691.1827124544943
478,0.019512411206960678,1.3559566736221313,1.3364442624151707,6849.200994382589
479,0.0036630979739129543,1.3559566736221313,1.3522935756482184,36916.664126340205
480,0.018293816596269608,1.3559566736221313,1.3376628570258617,7312.103791937173
481,0.03778480738401413,1.3559566736221313,1.3181718662381172,3488.6293129439237
482,0.023151421919465065,1.3559566736221313,1.3328052517026663,5756.9045060773615
483,0.013150905258953571,1.3559566736221313,1.3428057683631778,10210.747792049913
484,0.04603026807308197,1.3559566736221313,1.3099264055490494,2845.7935623344347
485,0.04047269746661186,1.3559566736221313,1.3154839761555195,3250.2997291957968
486,0.061842307448387146,1.3559566736221313,1.2941143661737442,2092.603622938547
487,0.00974219013005495,1.3559566736221313,1.3462144834920764,13818.396741600887
488,0.02434239163994789,1.3559566736221313,1.3316142819821835,5470.351071818652
489,0.010965700261294842,1.3559566736221313,1.3449909733608365,12265.436235825204
490,0.03457849472761154,1.3559566736221313,1.3213781788945198,3821.387221461019
491,0.018647518008947372,1.3559566736221313,1.337309155613184,7171.512878933926
492,0.05001461133360863,1.3559566736221313,1.3059420622885227,2611.1210853516336
493,0.024575363844633102,1.3559566736221313,1.3313813097774982,5417.544652419266
494,0.02674310840666294,1.3559566736221313,1.3292135652154684,4970.303171206157
495,0.014635259285569191,1.3559566736221313,1.3413214143365622,9164.999322281537
496,0.06789883971214294,1.3559566736221313,1.2880578339099884,1897.0248083335566
497,0.023042310029268265,1.3559566736221313,1.332914363592863,5784.638614356806
498,0.02012144960463047,1.3559566736221313,1.3358352240175009,6638.861763270229
499,0.008522924967110157,1.3559566736221313,1.3474337486550212,15809.522597638115
500,0.014621690846979618,1.3559566736221313,1.3413349827751517,9173.596930838059
501,0.017068907618522644,1.3559566736221313,1.3388877660036087,7844.015539405051
502,0.026828326284885406,1.3559566736221313,1.329128347337246,4954.197787903201
