Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,354,6,0.004475000000000007,30.0
451,0.02,20,354,11,0.009765454545454612,55.0
451,0.05,20,354,17,0.016801764705882422,85.0
452,0.01,86,354,19,0.002826894736842091,22.093023255813954
452,0.02,86,354,28,0.006627357142857135,32.55813953488372
452,0.05,86,354,44,0.015980659090909084,51.16279069767442
453,0.01,2,354,1,0.007319999999999993,50.0
453,0.02,2,354,2,0.009765000000000246,100.0
453,0.05,2,354,2,0.009765000000000246,100.0
454,0.01,9,354,5,0.0058585999999999135,55.55555555555556
454,0.02,9,354,8,0.00915550000000001,88.88888888888889
454,0.05,9,354,9,0.010580444444444467,100.0
455,0.01,22,354,11,0.00554818181818175,50.0
455,0.02,22,354,15,0.008463333333333297,68.18181818181819
455,0.05,22,354,19,0.012978421052631571,86.36363636363636
456,0.01,58,354,26,0.004695384615384614,44.827586206896555
456,0.02,58,354,30,0.005941000000000004,51.724137931034484
456,0.05,58,354,42,0.01313738095238096,72.41379310344827
457,0.01,34,354,19,0.004626315789473677,55.88235294117647
457,0.02,34,354,25,0.007715199999999971,73.52941176470588
457,0.05,34,354,32,0.014191562499999942,94.11764705882354
458,0.01,30,354,15,0.004720000000000043,50.0
458,0.02,30,354,21,0.0077895238095238755,70.0
458,0.05,30,354,28,0.013427500000000052,93.33333333333333
459,0.01,43,354,24,0.004576666666666655,55.81395348837209
459,0.02,43,354,33,0.007471818181818194,76.74418604651163
459,0.05,43,354,43,0.013229069767441863,100.0
460,0.01,1,354,1,0.004889999999999617,100.0
460,0.02,1,354,1,0.004889999999999617,100.0
460,0.05,1,354,1,0.004889999999999617,100.0
461,0.01,18,354,9,0.005155777777777957,50.0
461,0.02,18,354,15,0.009278133333333412,83.33333333333333
461,0.05,18,354,18,0.012478388888888962,100.0
462,0.01,27,354,8,0.006406250000000002,29.62962962962963
462,0.02,27,354,17,0.011343529411764674,62.96296296296296
462,0.05,27,354,26,0.017933846153846147,96.29629629629629
463,0.01,39,354,19,0.006040526315789499,48.717948717948715
463,0.02,39,354,24,0.008546250000000052,61.53846153846154
463,0.05,39,354,34,0.01701999999999999,87.17948717948718
464,0.01,37,354,19,0.005012105263157891,51.351351351351354
464,0.02,37,354,24,0.00742666666666673,64.86486486486487
464,0.05,37,354,33,0.016054242424242506,89.1891891891892
465,0.01,97,354,26,0.004789846153846153,26.804123711340207
465,0.02,97,354,32,0.006714562500000007,32.98969072164948
465,0.05,97,354,35,0.008929314285714295,36.08247422680412
466,0.01,14,354,10,0.0034180000000000542,71.42857142857143
466,0.02,14,354,14,0.006801428571428657,100.0
466,0.05,14,354,14,0.006801428571428657,100.0
467,0.01,39,354,19,0.005268578947368424,48.717948717948715
467,0.02,39,354,28,0.008370500000000027,71.7948717948718
467,0.05,39,354,36,0.01274955555555555,92.3076923076923
468,0.01,32,354,17,0.004020588235294178,53.125
468,0.02,32,354,23,0.007323913043478319,71.875
468,0.05,32,354,31,0.013624193548387176,96.875
469,0.01,11,354,4,0.0067149999999998045,36.36363636363637
469,0.02,11,354,10,0.011719999999999998,90.9090909090909
469,0.05,11,354,11,0.013096363636363623,100.0
470,0.01,16,354,8,0.002747500000000014,50.0
470,0.02,16,354,11,0.006437272727272711,68.75
470,0.05,16,354,13,0.011831538461538461,81.25
471,0.01,71,354,22,0.003995954545454544,30.985915492957748
471,0.02,71,354,31,0.006852612903225833,43.66197183098591
471,0.05,71,354,43,0.014309046511627932,60.563380281690144
472,0.01,89,354,20,0.003906849999999984,22.471910112359552
472,0.02,89,354,26,0.006386076923076937,29.213483146067414
472,0.05,89,354,47,0.01792140425531915,52.80898876404494
473,0.01,24,354,16,0.003358250000000007,66.66666666666667
473,0.02,24,354,19,0.004755894736842108,79.16666666666667
473,0.05,24,354,23,0.009554391304347862,95.83333333333333
474,0.01,41,354,18,0.00447683333333335,43.90243902439025
474,0.02,41,354,23,0.007006260869565215,56.09756097560975
474,0.05,41,354,35,0.018275542857142852,85.36585365853658
475,0.01,7,354,4,0.002442500000000125,57.142857142857146
475,0.02,7,354,6,0.007325000000000248,85.71428571428571
475,0.05,7,354,7,0.010464285714285941,100.0
476,0.01,16,354,9,0.004071111111111087,56.25
476,0.02,16,354,12,0.007325833333333402,75.0
476,0.05,16,354,16,0.012208124999999959,100.0
477,0.01,92,354,25,0.0032217199999999835,27.17391304347826
477,0.02,92,354,32,0.005721656249999985,34.78260869565217
477,0.05,92,354,46,0.014223652173913044,50.0
478,0.01,32,354,15,0.004231333333333283,46.875
478,0.02,32,354,25,0.008789199999999936,78.125
478,0.05,32,354,31,0.012994193548387045,96.875
