Model_Type,Architecture,Norm_Type,Group_Norm_Groups,Total_Params,Weight_Alpha,Derivative_Loss_Lambda,Aux_Loss_Weight,Aux_Class_Weights,LR_Scheduler_Factor,LR_Scheduler_Patience,Max_Epochs_Per_Fold,Final_Epochs_Used,Best_Epoch_Per_Fold,Early_Stop_Patience,Ensemble_Method,Folds,Batch_Size,Learning_Rate,Mean_CV_Train_MSE,Std_CV_Train_MSE,Mean_CV_Val_MSE,Std_CV_Val_MSE,Mean_CV_Train_R2,Std_CV_Train_R2,Mean_CV_Val_R2,Std_CV_Val_R2,Test_Single_MSE,Test_Single_R2,Test_Single_MAE,Test_Single_Aux_PointAcc,Test_Ensemble_MSE,Test_Ensemble_R2,Test_Ensemble_MAE,Test_Ensemble_Aux_PointAcc,Overall_Multiplicity_Accuracy_pct,Total_Matched_Resonances,Total_Missed_Resonances,Total_Spurious_Resonances,Matched_Peak_Area_MAE,Matched_Peak_Area_MAPE_pct,Matched_Peak_Area_R2,Normalized_Intensity_Area_Mean_Error_pct,Normalized_Intensity_Area_Std_Error_pct,Normalized_Intensity_Area_R2,Normalized_Intensity_Area_Slope,Normalized_Intensity_Area_Intercept
Flat MLP + GroupNorm + Auxiliary Multiplicity Head (10-fold ensemble),"(1024, 512, 256)",GroupNorm (adapted for flat layers),8,16418048,8.0,0.5,0.3,"{'None': 0.16750000417232513, 'Singlet': 419.099609375, 'Doublet': 202.9062042236328, 'Triplet': 223.0937042236328, 'Quartet': 203.7135009765625, 'Multiplet': 82.40339660644531}",0.5,7,150,58,"[43, 38, 59, 54, 98, 36, 77, 39, 46, 82]",20,mean,10,16,0.001,8.922078923205845e-05,2.365392293625249e-05,0.0008637154242023826,6.862688634627492e-05,0.8913410928367096,0.028211059478851955,0.054163422452078926,0.0422769391419795,0.0008124811574816704,0.096823228093294,0.005885958671569824,0.987872838973999,0.0007673155632801354,0.14777838381437156,0.00493077514693141,0.9905536358173077,43.220338983050844,118,331,122,0.003220969506848201,60.4626439316005,-0.37306573449430513,52.865908031479464,64.19231037112326,0.5018168809078335,0.5611576045581749,0.014984630885132463
