Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,0,0,,0.0
451,0.02,20,0,0,,0.0
451,0.05,20,0,0,,0.0
452,0.01,86,5,2,0.0048799999999999955,2.3255813953488373
452,0.02,86,5,3,0.008950000000000014,3.488372093023256
452,0.05,86,5,5,0.02148399999999997,5.813953488372093
453,0.01,2,0,0,,0.0
453,0.02,2,0,0,,0.0
453,0.05,2,0,0,,0.0
454,0.01,9,0,0,,0.0
454,0.02,9,0,0,,0.0
454,0.05,9,0,0,,0.0
455,0.01,22,20,0,,0.0
455,0.02,22,20,0,,0.0
455,0.05,22,20,0,,0.0
456,0.01,58,2,1,0.0024500000000000632,1.7241379310344827
456,0.02,58,2,2,0.008545000000000247,3.4482758620689653
456,0.05,58,2,2,0.008545000000000247,3.4482758620689653
457,0.01,34,8,2,0.0036599999999999966,5.882352941176471
457,0.02,34,8,2,0.0036599999999999966,5.882352941176471
457,0.05,34,8,3,0.017086666666666545,8.823529411764707
458,0.01,30,0,0,,0.0
458,0.02,30,0,0,,0.0
458,0.05,30,0,0,,0.0
459,0.01,43,3,0,,0.0
459,0.02,43,3,1,0.014650000000000052,2.3255813953488373
459,0.05,43,3,3,0.02034333333333323,6.976744186046512
460,0.01,1,0,0,,0.0
460,0.02,1,0,0,,0.0
460,0.05,1,0,0,,0.0
461,0.01,18,0,0,,0.0
461,0.02,18,0,0,,0.0
461,0.05,18,0,0,,0.0
462,0.01,27,0,0,,0.0
462,0.02,27,0,0,,0.0
462,0.05,27,0,0,,0.0
463,0.01,39,3,2,0.0,5.128205128205129
463,0.02,39,3,2,0.0,5.128205128205129
463,0.05,39,3,3,0.012206666666666699,7.6923076923076925
464,0.01,37,16,2,0.009765000000000024,5.405405405405405
464,0.02,37,16,4,0.011597500000000038,10.81081081081081
464,0.05,37,16,7,0.02336714285714292,18.91891891891892
465,0.01,97,10,7,0.0038387142857142825,7.216494845360825
465,0.02,97,10,8,0.004884749999999993,8.24742268041237
465,0.05,97,10,8,0.004884749999999993,8.24742268041237
466,0.01,14,0,0,,0.0
466,0.02,14,0,0,,0.0
466,0.05,14,0,0,,0.0
467,0.01,39,2,0,,0.0
467,0.02,39,2,0,,0.0
467,0.05,39,2,0,,0.0
468,0.01,32,0,0,,0.0
468,0.02,32,0,0,,0.0
468,0.05,32,0,0,,0.0
469,0.01,11,0,0,,0.0
469,0.02,11,0,0,,0.0
469,0.05,11,0,0,,0.0
470,0.01,16,2,0,,0.0
470,0.02,16,2,1,0.019529999999999603,6.25
470,0.05,16,2,1,0.019529999999999603,6.25
471,0.01,71,4,0,,0.0
471,0.02,71,4,0,,0.0
471,0.05,71,4,2,0.03906399999999993,2.816901408450704
472,0.01,89,7,0,,0.0
472,0.02,89,7,1,0.019531999999999994,1.1235955056179776
472,0.05,89,7,1,0.019531999999999994,1.1235955056179776
473,0.01,24,15,6,0.002443333333333353,25.0
473,0.02,24,15,6,0.002443333333333353,25.0
473,0.05,24,15,8,0.009156250000000088,33.333333333333336
474,0.01,41,4,1,0.0048799999999999955,2.4390243902439024
474,0.02,41,4,2,0.008545000000000025,4.878048780487805
474,0.05,41,4,2,0.008545000000000025,4.878048780487805
475,0.01,7,5,0,,0.0
475,0.02,7,5,1,0.012199999999999989,14.285714285714286
475,0.05,7,5,1,0.012199999999999989,14.285714285714286
476,0.01,16,0,0,,0.0
476,0.02,16,0,0,,0.0
476,0.05,16,0,0,,0.0
477,0.01,92,9,3,0.004066666666666663,3.260869565217391
477,0.02,92,9,4,0.0073225000000000096,4.3478260869565215
477,0.05,92,9,6,0.019124999999999986,6.521739130434782
478,0.01,32,0,0,,0.0
478,0.02,32,0,0,,0.0
478,0.05,32,0,0,,0.0
479,0.01,1,0,0,,0.0
479,0.02,1,0,0,,0.0
479,0.05,1,0,0,,0.0
480,0.01,19,0,0,,0.0
480,0.02,19,0,0,,0.0
480,0.05,19,0,0,,0.0
481,0.01,45,8,1,0.0024400000000002198,2.2222222222222223
481,0.02,45,8,1,0.0024400000000002198,2.2222222222222223
481,0.05,45,8,2,0.014650000000000163,4.444444444444445
482,0.01,14,2,0,,0.0
482,0.02,14,2,0,,0.0
482,0.05,14,2,0,,0.0
483,0.01,8,0,0,,0.0
483,0.02,8,0,0,,0.0
483,0.05,8,0,0,,0.0
484,0.01,42,16,2,0.0024404999999999566,4.761904761904762
484,0.02,42,16,3,0.005695999999999961,7.142857142857143
484,0.05,42,16,6,0.016275166666666636,14.285714285714286
485,0.01,23,33,4,0.004882500000000012,17.391304347826086
485,0.02,23,33,4,0.004882500000000012,17.391304347826086
485,0.05,23,33,6,0.013020000000000106,26.08695652173913
486,0.01,20,6,0,,0.0
486,0.02,20,6,0,,0.0
486,0.05,20,6,1,0.029300000000000104,5.0
487,0.01,4,0,0,,0.0
487,0.02,4,0,0,,0.0
487,0.05,4,0,0,,0.0
488,0.01,11,2,0,,0.0
488,0.02,11,2,0,,0.0
488,0.05,11,2,1,0.04150000000000009,9.090909090909092
489,0.01,3,0,0,,0.0
489,0.02,3,0,0,,0.0
489,0.05,3,0,0,,0.0
490,0.01,38,3,1,0.0048799999999999955,2.6315789473684212
490,0.02,38,3,2,0.008545000000000025,5.2631578947368425
490,0.05,38,3,3,0.020346666666666586,7.894736842105263
491,0.01,8,0,0,,0.0
491,0.02,8,0,0,,0.0
491,0.05,8,0,0,,0.0
