Tolerance_ppm,Total_Simulated_Peaks,Total_Matched,Pooled_Match_Accuracy_pct,Mean_Of_Compound_Match_Accuracy_pct,Pooled_Mean_Position_Error_ppm
0.01,1473,399,27.087576374745417,40.50520606249969,0.00288790726817044
0.02,1473,467,31.70400543109301,45.90319268156356,0.004616072805139197
0.05,1473,535,36.3204344874406,51.16833436010003,0.008163742056074778
