Compound_ID,Tolerance_ppm,N_Simulated_Peaks,N_Predicted_Peaks,N_Matched,Mean_Position_Error_ppm,Match_Accuracy_pct
451,0.01,20,21,8,0.0033574999999999577,40.0
451,0.02,20,21,12,0.006510833333333336,60.0
451,0.05,20,21,13,0.008451538461538472,65.0
452,0.01,86,13,8,0.002747499999999903,9.30232558139535
452,0.02,86,13,9,0.004612222222222141,10.465116279069768
452,0.05,86,13,13,0.014649615384615297,15.116279069767442
453,0.01,2,4,2,0.0,100.0
453,0.02,2,4,2,0.0,100.0
453,0.05,2,4,2,0.0,100.0
454,0.01,9,5,2,0.0024410000000000265,22.22222222222222
454,0.02,9,5,2,0.0024410000000000265,22.22222222222222
454,0.05,9,5,2,0.0024410000000000265,22.22222222222222
455,0.01,22,14,6,0.0028483333333333047,27.272727272727273
455,0.02,22,14,8,0.005797499999999983,36.36363636363637
455,0.05,22,14,10,0.013426000000000004,45.45454545454545
456,0.01,58,4,3,0.0016266666666666652,5.172413793103448
456,0.02,58,4,4,0.004269999999999996,6.896551724137931
456,0.05,58,4,4,0.004269999999999996,6.896551724137931
457,0.01,34,23,13,0.0020653846153846868,38.23529411764706
457,0.02,34,23,16,0.00442500000000004,47.05882352941177
457,0.05,34,23,17,0.0056005882352941835,50.0
458,0.01,30,7,6,0.0004066666666666663,20.0
458,0.02,30,7,6,0.0004066666666666663,20.0
458,0.05,30,7,6,0.0004066666666666663,20.0
459,0.01,43,9,7,0.0024414285714285783,16.27906976744186
459,0.02,43,9,8,0.003967499999999957,18.6046511627907
459,0.05,43,9,9,0.008952222222222202,20.930232558139537
460,0.01,1,2,1,0.0,100.0
460,0.02,1,2,1,0.0,100.0
460,0.05,1,2,1,0.0,100.0
461,0.01,18,4,4,0.0,22.22222222222222
461,0.02,18,4,4,0.0,22.22222222222222
461,0.05,18,4,4,0.0,22.22222222222222
462,0.01,27,10,7,0.0045357142857144995,25.925925925925927
462,0.02,27,10,8,0.005495000000000139,29.62962962962963
462,0.05,27,10,9,0.009767777777777868,33.333333333333336
463,0.01,39,4,4,0.004269999999999996,10.256410256410257
463,0.02,39,4,4,0.004269999999999996,10.256410256410257
463,0.05,39,4,4,0.004269999999999996,10.256410256410257
464,0.01,37,52,24,0.004069166666666707,64.86486486486487
464,0.02,37,52,30,0.006429000000000041,81.08108108108108
464,0.05,37,52,33,0.009247575757575776,89.1891891891892
465,0.01,97,43,26,0.0032865384615384796,26.804123711340207
465,0.02,97,43,29,0.0045457586206896754,29.896907216494846
465,0.05,97,43,35,0.008718971428571448,36.08247422680412
466,0.01,14,14,8,0.0006099999999999994,57.142857142857146
466,0.02,14,14,11,0.004438181818181866,78.57142857142857
466,0.05,14,14,12,0.0071200000000000525,85.71428571428571
467,0.01,39,10,7,0.002442857142857096,17.94871794871795
467,0.02,39,10,8,0.004578749999999965,20.512820512820515
467,0.05,39,10,9,0.0070533333333333064,23.076923076923077
468,0.01,32,15,7,0.00209285714285715,21.875
468,0.02,32,15,10,0.005372000000000021,31.25
468,0.05,32,15,10,0.005372000000000021,31.25
469,0.01,11,5,1,0.0,9.090909090909092
469,0.02,11,5,2,0.006105000000000027,18.181818181818183
469,0.05,11,5,2,0.006105000000000027,18.181818181818183
470,0.01,16,17,0,,0.0
470,0.02,16,17,1,0.019529999999999603,6.25
470,0.05,16,17,2,0.023194999999999855,12.5
471,0.01,71,32,17,0.0043070588235294156,23.943661971830984
471,0.02,71,32,21,0.006160809523809522,29.577464788732396
471,0.05,71,32,22,0.006990499999999996,30.985915492957748
472,0.01,89,63,11,0.00399545454545456,12.359550561797754
472,0.02,89,63,13,0.005259000000000014,14.606741573033707
472,0.05,89,63,22,0.016757818181818186,24.719101123595507
473,0.01,24,21,13,0.0026287692307692336,54.166666666666664
473,0.02,24,21,14,0.0034874285714286096,58.333333333333336
473,0.05,24,21,15,0.005044933333333401,62.5
474,0.01,41,14,9,0.004068777777777736,21.951219512195124
474,0.02,41,14,10,0.005126899999999967,24.390243902439025
474,0.05,41,14,10,0.005126899999999967,24.390243902439025
475,0.01,7,28,7,0.00279000000000007,100.0
475,0.02,7,28,7,0.00279000000000007,100.0
475,0.05,7,28,7,0.00279000000000007,100.0
476,0.01,16,10,8,0.0006112500000001742,50.0
476,0.02,16,10,9,0.001900000000000161,56.25
476,0.05,16,10,9,0.001900000000000161,56.25
477,0.01,92,42,30,0.0037416666666666653,32.608695652173914
477,0.02,92,42,33,0.004733333333333324,35.869565217391305
477,0.05,92,42,36,0.006847972222222211,39.130434782608695
478,0.01,32,5,5,0.0,15.625
478,0.02,32,5,5,0.0,15.625
478,0.05,32,5,5,0.0,15.625
479,0.01,1,2,1,0.0,100.0
479,0.02,1,2,1,0.0,100.0
479,0.05,1,2,1,0.0,100.0
480,0.01,19,6,5,0.0014679999999999804,26.31578947368421
480,0.02,19,6,5,0.0014679999999999804,26.31578947368421
480,0.05,19,6,6,0.007326666666666666,31.57894736842105
481,0.01,45,15,6,0.0024416666666666384,13.333333333333334
481,0.02,45,15,7,0.0038371428571428406,15.555555555555555
481,0.05,45,15,7,0.0038371428571428406,15.555555555555555
482,0.01,14,31,10,0.0034159999999999967,71.42857142857143
482,0.02,14,31,12,0.0054916666666666725,85.71428571428571
482,0.05,14,31,14,0.007846428571428556,100.0
483,0.01,8,6,3,0.0008133333333333326,37.5
483,0.02,8,6,4,0.003662500000000013,50.0
483,0.05,8,6,4,0.003662500000000013,50.0
484,0.01,42,11,5,0.0039060000000000093,11.904761904761905
484,0.02,42,11,5,0.0039060000000000093,11.904761904761905
484,0.05,42,11,8,0.01464762499999997,19.047619047619047
485,0.01,23,19,6,0.0036633333333334996,26.08695652173913
485,0.02,23,19,7,0.005231428571428712,30.434782608695652
485,0.05,23,19,13,0.014460000000000174,56.52173913043478
486,0.01,20,36,9,0.0018988888888888944,45.0
486,0.02,20,36,11,0.0037727272727272406,55.0
486,0.05,20,36,16,0.01571687500000002,80.0
487,0.01,4,3,2,0.0,50.0
487,0.02,4,3,2,0.0,50.0
487,0.05,4,3,3,0.01546000000000003,75.0
488,0.01,11,26,11,0.002884545454545498,100.0
488,0.02,11,26,11,0.002884545454545498,100.0
488,0.05,11,26,11,0.002884545454545498,100.0
489,0.01,3,7,3,0.0,100.0
489,0.02,3,7,3,0.0,100.0
489,0.05,3,7,3,0.0,100.0
490,0.01,38,16,9,0.0027124444444444557,23.68421052631579
490,0.02,38,16,9,0.0027124444444444557,23.68421052631579
490,0.05,38,16,11,0.007102181818181846,28.94736842105263
491,0.01,8,13,5,0.0019560000000000246,62.5
491,0.02,8,13,7,0.006630000000000104,87.5
491,0.05,8,13,8,0.00915750000000004,100.0
492,0.01,15,43,15,0.0034180000000000395,100.0
492,0.02,15,43,15,0.0034180000000000395,100.0
492,0.05,15,43,15,0.0034180000000000395,100.0
493,0.01,20,10,7,0.0034877142857142923,35.0
493,0.02,20,10,9,0.005968222222222239,45.0
493,0.05,20,10,9,0.005968222222222239,45.0
494,0.01,9,17,8,0.0024399999999999977,88.88888888888889
494,0.02,9,17,9,0.003524444444444441,100.0
494,0.05,9,17,9,0.003524444444444441,100.0
495,0.01,8,9,2,0.0012199999999999989,25.0
495,0.02,8,9,2,0.0012199999999999989,25.0
495,0.05,8,9,4,0.015867500000000145,50.0
496,0.01,94,35,27,0.0030738518518518524,28.72340425531915
496,0.02,94,35,32,0.005264187499999996,34.04255319148936
496,0.05,94,35,34,0.006893352941176467,36.170212765957444
497,0.01,20,17,5,0.005371999999999932,25.0
497,0.02,20,17,8,0.008851249999999866,40.0
497,0.05,20,17,10,0.013427999999999819,50.0
498,0.01,14,12,5,0.0019540000000000113,35.714285714285715
498,0.02,14,12,7,0.006278571428571451,50.0
498,0.05,14,12,8,0.008239999999999997,57.142857142857146
499,0.01,4,11,2,0.0036599999999999966,50.0
499,0.02,4,11,2,0.0036599999999999966,50.0
499,0.05,4,11,2,0.0036599999999999966,50.0
500,0.01,7,9,4,0.004882500000000012,57.142857142857146
500,0.02,7,9,4,0.004882500000000012,57.142857142857146
500,0.05,7,9,5,0.01025399999999994,71.42857142857143
501,0.01,9,11,4,0.0018324999999999037,44.44444444444444
501,0.02,9,11,5,0.003907999999999845,55.55555555555556
501,0.05,9,11,6,0.009768333333333304,66.66666666666667
